# Time-averaged data for fix temp_output
# TimeStep c_temp_core
21500 0.103521
21600 0.101241
21700 0.101462
21800 0.099544
21900 0.101665
22000 0.101788
22100 0.0992847
22200 0.0991546
22300 0.10279
22400 0.103058
22500 0.101534
22600 0.0995914
22700 0.10225
22800 0.0996227
22900 0.102567
23000 0.105141
23100 0.0992121
23200 0.0984758
23300 0.0968687
23400 0.100956
23500 0.0986403
23600 0.10299
23700 0.10163
23800 0.101222
23900 0.102521
24000 0.0996974
24100 0.102572
24200 0.0982914
24300 0.099958
24400 0.101422
24500 0.101352
24600 0.103392
24700 0.100039
24800 0.0979974
24900 0.10094
25000 0.0981993
25100 0.0992319
25200 0.100972
25300 0.103271
25400 0.100859
25500 0.102874
25600 0.098943
25700 0.104123
25800 0.103027
25900 0.100706
26000 0.100582
26100 0.099036
26200 0.100741
26300 0.0965818
26400 0.0998304
26500 0.0983402
26600 0.0998969
26700 0.0998317
26800 0.102286
26900 0.0998159
27000 0.102545
27100 0.0971036
27200 0.101785
27300 0.0996223
27400 0.0977458
27500 0.100363
27600 0.0994226
27700 0.102839
27800 0.0981148
27900 0.101062
28000 0.101139
28100 0.0999731
28200 0.100902
28300 0.0998871
28400 0.101146
28500 0.100521
28600 0.0988146
28700 0.0974802
28800 0.101397
28900 0.0976902
29000 0.10053
29100 0.0990989
29200 0.100902
29300 0.101143
29400 0.0989077
29500 0.0992472
29600 0.100903
29700 0.102739
29800 0.105411
29900 0.101856
30000 0.102436
30100 0.0978071
30200 0.101037
30300 0.10023
30400 0.100937
30500 0.101505
30600 0.100576
30700 0.101774
30800 0.100136
30900 0.09897
31000 0.0992457
31100 0.101486
31200 0.0985584
31300 0.100115
31400 0.102509
31500 0.100172
31600 0.100483
31700 0.100169
31800 0.101988
31900 0.0996085
32000 0.099709
32100 0.0996674
32200 0.100637
32300 0.0994562
32400 0.102555
32500 0.0997345
32600 0.0987658
32700 0.100596
32800 0.0994527
32900 0.101371
33000 0.10011
33100 0.0990073
33200 0.0995878
33300 0.0985265
33400 0.100791
33500 0.0994778
33600 0.103908
33700 0.103129
33800 0.102076
33900 0.102019
34000 0.0993857
34100 0.0999259
34200 0.0992779
34300 0.0989309
34400 0.100367
34500 0.0989826
34600 0.0989027
34700 0.100556
34800 0.102617
34900 0.102092
35000 0.099737
35100 0.10108
35200 0.0991056
35300 0.100525
35400 0.0978812
35500 0.099257
35600 0.0984521
35700 0.101759
35800 0.100413
35900 0.100157
36000 0.10463
36100 0.0976399
36200 0.0977962
36300 0.0994596
36400 0.100013
36500 0.0963036
36600 0.101161
36700 0.10157
36800 0.102176
36900 0.100142
37000 0.100179
37100 0.0986657
37200 0.101974
37300 0.0966038
37400 0.101147
37500 0.0994483
37600 0.0983795
37700 0.0970212
37800 0.0992737
37900 0.103479
38000 0.101459
38100 0.098841
38200 0.0999644
38300 0.10454
38400 0.101235
38500 0.101322
38600 0.0989627
38700 0.102177
38800 0.0980787
38900 0.101634
39000 0.103389
39100 0.100157
39200 0.0989805
39300 0.0985025
39400 0.0977932
39500 0.0993499
39600 0.10038
39700 0.101587
39800 0.0993023
39900 0.102456
40000 0.0988604
40100 0.0964339
40200 0.0989704
40300 0.100621
40400 0.0997683
40500 0.0992777
40600 0.100941
40700 0.100146
40800 0.1044
40900 0.100093
41000 0.101638
41100 0.102521
41200 0.100139
41300 0.102085
41400 0.103203
41500 0.100852
41600 0.0964663
41700 0.0954898
41800 0.101804
41900 0.100341
42000 0.102483
42100 0.0995003
42200 0.100944
42300 0.103344
42400 0.100173
42500 0.102762
42600 0.100735
42700 0.10135
42800 0.0998944
42900 0.103589
43000 0.104242
43100 0.0988267
43200 0.0982568
43300 0.098442
43400 0.0992352
43500 0.101011
43600 0.098132
43700 0.0969227
43800 0.100155
43900 0.0993451
44000 0.0973172
44100 0.10001
44200 0.100579
44300 0.100658
44400 0.100764
44500 0.0990053
44600 0.101162
44700 0.10256
44800 0.0985774
44900 0.0997398
45000 0.100377
45100 0.101268
45200 0.0991567
45300 0.0998409
45400 0.101882
45500 0.10009
45600 0.0999442
45700 0.0989171
45800 0.0989964
45900 0.103181
46000 0.102775
46100 0.10064
46200 0.0969366
46300 0.100412
46400 0.0998399
46500 0.102211
46600 0.100147
46700 0.0999705
46800 0.0990464
46900 0.0998176
47000 0.100462
47100 0.0978482
47200 0.101607
47300 0.0992066
47400 0.09762
47500 0.0993336
47600 0.0983448
47700 0.10239
47800 0.100791
47900 0.103209
48000 0.100591
48100 0.0988688
48200 0.100173
48300 0.0978164
48400 0.0990179
48500 0.102492
48600 0.101786
48700 0.0999789
48800 0.0986519
48900 0.0973003
49000 0.0999616
49100 0.0979343
49200 0.0987183
49300 0.101648
49400 0.104647
49500 0.10003
49600 0.0986626
49700 0.0991092
49800 0.105014
49900 0.100541
50000 0.102013
50100 0.0985192
50200 0.0990632
50300 0.0993423
50400 0.0970344
50500 0.100205
50600 0.102012
50700 0.100817
50800 0.102665
50900 0.0975238
51000 0.0997942
51100 0.102236
51200 0.100239
51300 0.100722
51400 0.0969108
51500 0.0991929
51600 0.101361
51700 0.0991116
51800 0.100405
51900 0.100505
52000 0.101152
52100 0.0998826
52200 0.101198
52300 0.0975476
52400 0.106321
52500 0.0994197
52600 0.102617
52700 0.097643
52800 0.102852
52900 0.0990794
53000 0.100721
53100 0.101786
53200 0.101309
53300 0.0996335
53400 0.0997027
53500 0.101034
53600 0.100836
53700 0.101894
53800 0.100305
53900 0.0978276
54000 0.098149
54100 0.100308
54200 0.0980057
54300 0.10173
54400 0.0990634
54500 0.102881
54600 0.099266
54700 0.101755
54800 0.0974775
54900 0.0980462
55000 0.100726
55100 0.102102
55200 0.0988563
55300 0.101734
55400 0.10241
55500 0.097095
55600 0.0992878
55700 0.101195
55800 0.0975154
55900 0.099879
56000 0.0968558
56100 0.0986296
56200 0.101468
56300 0.100156
56400 0.0992087
56500 0.0999731
56600 0.0980195
56700 0.101132
56800 0.100347
56900 0.0995414
57000 0.0983902
57100 0.0999717
57200 0.100226
57300 0.102618
57400 0.101586
57500 0.103557
57600 0.101563
57700 0.101708
57800 0.102027
57900 0.099272
58000 0.0988832
58100 0.099148
58200 0.10133
58300 0.100635
58400 0.10097
58500 0.10031
58600 0.102657
58700 0.101618
58800 0.0993596
58900 0.100474
59000 0.101054
59100 0.102755
59200 0.102065
59300 0.100939
59400 0.0993998
59500 0.0996117
59600 0.0983617
59700 0.102871
59800 0.103374
59900 0.100365
60000 0.0979068
60100 0.103764
60200 0.099285
60300 0.100498
60400 0.100164
60500 0.100824
60600 0.100912
60700 0.09927
60800 0.100207
60900 0.0979081
61000 0.100356
61100 0.0984225
61200 0.100721
61300 0.0972566
61400 0.0999627
61500 0.100068
61600 0.0989209
61700 0.102464
61800 0.102932
61900 0.103174
62000 0.0974576
62100 0.102356
62200 0.099881
62300 0.101379
62400 0.103712
62500 0.0987936
62600 0.101821
62700 0.101811
62800 0.102431
62900 0.101995
63000 0.100767
63100 0.0994611
63200 0.102942
63300 0.103018
63400 0.0986196
63500 0.10202
63600 0.102958
63700 0.10041
63800 0.0987034
63900 0.0985551
64000 0.099407
64100 0.103363
64200 0.0994371
64300 0.0997358
64400 0.100397
64500 0.101837
64600 0.0995824
64700 0.0997851
64800 0.0999033
64900 0.0993151
65000 0.0981543
65100 0.0996678
65200 0.101003
65300 0.101281
65400 0.0976618
65500 0.100738
65600 0.101758
65700 0.100446
65800 0.100073
65900 0.0981999
66000 0.101803
66100 0.102061
66200 0.101667
66300 0.0996865
66400 0.102245
66500 0.0993451
66600 0.103398
66700 0.0990775
66800 0.10077
66900 0.100498
67000 0.0992304
67100 0.0988078
67200 0.100021
67300 0.0993736
67400 0.102311
67500 0.10284
67600 0.0987755
67700 0.0999201
67800 0.0979227
67900 0.0990037
68000 0.0996417
68100 0.0988581
68200 0.101234
68300 0.0994736
68400 0.0976495
68500 0.10141
68600 0.0990758
68700 0.0973984
68800 0.101428
68900 0.102986
69000 0.101471
69100 0.0967481
69200 0.103282
69300 0.102177
69400 0.0981234
69500 0.101837
69600 0.100744
69700 0.0989573
69800 0.100548
69900 0.10031
70000 0.0996973
70100 0.0989026
70200 0.100295
70300 0.097791
70400 0.0987902
70500 0.100195
70600 0.10014
70700 0.0991809
70800 0.0989449
70900 0.100173
71000 0.0979421
71100 0.0982688
71200 0.101809
71300 0.100259
71400 0.0994476
71500 0.0986419
71600 0.0977207
71700 0.0996599
71800 0.101785
71900 0.0997321
72000 0.0984454
72100 0.0997546
72200 0.102543
72300 0.100269
72400 0.0983784
72500 0.101089
72600 0.100659
72700 0.100149
72800 0.0989908
72900 0.100561
73000 0.0964135
73100 0.0990007
73200 0.101198
73300 0.0985611
73400 0.100242
73500 0.100111
73600 0.101525
73700 0.101355
73800 0.0986491
73900 0.0987556
74000 0.0988124
74100 0.0994243
74200 0.100143
74300 0.10258
74400 0.0984597
74500 0.100794
74600 0.100326
74700 0.0997391
74800 0.0988653
74900 0.0992776
75000 0.100659
75100 0.102464
75200 0.100785
75300 0.0988014
75400 0.0987797
75500 0.100366
75600 0.100678
75700 0.0987489
75800 0.100789
75900 0.101392
76000 0.101725
76100 0.099003
76200 0.103598
76300 0.101878
76400 0.101633
76500 0.101501
76600 0.101488
76700 0.0997441
76800 0.101994
76900 0.0979
77000 0.10127
77100 0.1009
77200 0.102522
77300 0.0975562
77400 0.101254
77500 0.103358
77600 0.0990009
77700 0.0986514
77800 0.097797
77900 0.100123
78000 0.100802
78100 0.100443
78200 0.0975375
78300 0.100951
78400 0.102583
78500 0.0998604
78600 0.101201
78700 0.101148
78800 0.099504
78900 0.0979271
79000 0.0970593
79100 0.0998813
79200 0.100962
79300 0.102258
79400 0.09837
79500 0.101499
79600 0.100349
79700 0.102674
79800 0.0984599
79900 0.0990955
80000 0.0999026
80100 0.10247
80200 0.100011
80300 0.101088
80400 0.0972861
80500 0.100996
80600 0.0975991
80700 0.100712
80800 0.100282
80900 0.101347
81000 0.0973882
81100 0.101349
81200 0.100471
81300 0.103097
81400 0.0986096
81500 0.101577
81600 0.0972285
81700 0.100426
81800 0.100011
81900 0.105428
82000 0.100618
82100 0.0990563
82200 0.0991708
82300 0.0992331
82400 0.100413
82500 0.0980312
82600 0.100111
82700 0.100849
82800 0.10054
82900 0.102201
83000 0.09854
83100 0.0991456
83200 0.099642
83300 0.099606
83400 0.100893
83500 0.0997024
83600 0.0997486
83700 0.0981895
83800 0.09903
83900 0.100848
84000 0.0980156
84100 0.100846
84200 0.100205
84300 0.102487
84400 0.102801
84500 0.104108
84600 0.101752
84700 0.101217
84800 0.0991656
84900 0.0992637
85000 0.101233
85100 0.0984323
85200 0.101815
85300 0.0983713
85400 0.0977998
85500 0.10346
85600 0.101948
85700 0.0997177
85800 0.101008
85900 0.100843
86000 0.100724
86100 0.100036
86200 0.102165
86300 0.0983266
86400 0.100074
86500 0.101891
86600 0.102259
86700 0.0983729
86800 0.0980544
86900 0.101567
87000 0.100986
87100 0.102923
87200 0.0997897
87300 0.0980824
87400 0.100218
87500 0.104343
87600 0.10034
87700 0.0979415
87800 0.0997532
87900 0.101464
88000 0.100151
88100 0.101716
88200 0.102348
88300 0.102601
88400 0.10335
88500 0.0990023
88600 0.100283
88700 0.0996597
88800 0.103478
88900 0.102665
89000 0.104116
89100 0.101698
89200 0.100479
89300 0.102412
89400 0.102962
89500 0.101087
89600 0.0977894
89700 0.102194
89800 0.0998252
89900 0.102796
90000 0.100075
90100 0.101597
90200 0.104635
90300 0.0975353
90400 0.0984132
90500 0.0992509
90600 0.0996902
90700 0.0977191
90800 0.101702
90900 0.100677
91000 0.101355
91100 0.101131
91200 0.103598
91300 0.0994352
91400 0.0995506
91500 0.0975879
91600 0.0995026
91700 0.101377
91800 0.10013
91900 0.0986832
92000 0.0993715
92100 0.101003
92200 0.103033
92300 0.0997709
92400 0.0968695
92500 0.100796
92600 0.0982053
92700 0.100897
92800 0.100304
92900 0.0998562
93000 0.101987
93100 0.104888
93200 0.101387
93300 0.104017
93400 0.10028
93500 0.10199
93600 0.101344
93700 0.0987305
93800 0.10184
93900 0.104447
94000 0.100353
94100 0.0995252
94200 0.0974786
94300 0.104644
94400 0.10109
94500 0.0973914
94600 0.101137
94700 0.100684
94800 0.101035
94900 0.0969256
95000 0.100781
95100 0.101614
95200 0.100974
95300 0.0985087
95400 0.0997097
95500 0.0981942
95600 0.0985084
95700 0.100206
95800 0.100428
95900 0.098917
96000 0.100799
96100 0.10205
96200 0.100858
96300 0.101064
96400 0.0979242
96500 0.102109
96600 0.102568
96700 0.0994127
96800 0.0999431
96900 0.100781
97000 0.1001
97100 0.1031
97200 0.100598
97300 0.101687
97400 0.0983863
97500 0.100548
97600 0.101557
97700 0.100822
97800 0.102067
97900 0.102644
98000 0.102015
98100 0.100915
98200 0.0986087
98300 0.100448
98400 0.0997749
98500 0.0974908
98600 0.101289
98700 0.0970983
98800 0.100188
98900 0.101805
99000 0.104177
99100 0.0988622
99200 0.0996544
99300 0.100701
99400 0.102832
99500 0.0986413
99600 0.102251
99700 0.0983301
99800 0.103132
99900 0.102022
100000 0.100929
100100 0.0975183
100200 0.100969
100300 0.10066
100400 0.0981958
100500 0.0999482
100600 0.0994687
100700 0.0991292
100800 0.100222
100900 0.0999334
101000 0.0967346
101100 0.0972685
101200 0.101761
101300 0.0996462
101400 0.0982742
101500 0.100391
101600 0.0981601
101700 0.098349
101800 0.101815
101900 0.102516
102000 0.101569
102100 0.0989966
102200 0.10093
102300 0.0987881
102400 0.0985858
102500 0.099836
102600 0.101872
102700 0.099509
102800 0.101314
102900 0.101249
103000 0.0991704
103100 0.102393
103200 0.100919
103300 0.0970763
103400 0.100549
103500 0.0992927
103600 0.0991824
103700 0.0980568
103800 0.0974765
103900 0.0999255
104000 0.100004
104100 0.0997909
104200 0.102656
104300 0.101767
104400 0.0987032
104500 0.0998347
104600 0.099867
104700 0.101623
104800 0.101779
104900 0.0990929
105000 0.101053
105100 0.102396
105200 0.099961
105300 0.100821
105400 0.100036
105500 0.100899
105600 0.0999233
105700 0.0993061
105800 0.102679
105900 0.0972142
106000 0.102254
106100 0.101153
106200 0.0980008
106300 0.102038
106400 0.0988598
106500 0.0988764
106600 0.101506
106700 0.101638
106800 0.101832
106900 0.100733
107000 0.0981536
107100 0.103145
107200 0.100416
107300 0.0975528
107400 0.0998546
107500 0.100832
107600 0.0988705
107700 0.101849
107800 0.10049
107900 0.10119
108000 0.098466
108100 0.100349
108200 0.0994818
108300 0.102089
108400 0.0988122
108500 0.100617
108600 0.100681
108700 0.0990491
108800 0.0996625
108900 0.100635
109000 0.10163
109100 0.0994628
109200 0.102731
109300 0.100122
109400 0.0999366
109500 0.0987491
109600 0.100216
109700 0.103722
109800 0.0993992
109900 0.0983343
110000 0.0988505
110100 0.101298
110200 0.10195
110300 0.100238
110400 0.102592
110500 0.102695
110600 0.0996664
110700 0.100121
110800 0.101565
110900 0.101049
111000 0.100728
111100 0.0997382
111200 0.0986758
111300 0.102039
111400 0.101207
111500 0.0989184
111600 0.0998918
111700 0.102804
111800 0.10079
111900 0.101519
112000 0.0988651
112100 0.102551
112200 0.0997388
112300 0.100837
112400 0.0981821
112500 0.100035
112600 0.102029
112700 0.0985655
112800 0.0992482
112900 0.0979131
113000 0.101246
113100 0.101057
113200 0.100793
113300 0.101051
113400 0.101916
113500 0.100589
113600 0.10424
113700 0.100002
113800 0.102685
113900 0.0960605
114000 0.0977094
114100 0.102147
114200 0.0970255
114300 0.100488
114400 0.0983197
114500 0.0984242
114600 0.0998379
114700 0.0984164
114800 0.101981
114900 0.0986764
115000 0.100114
115100 0.102717
115200 0.0986685
115300 0.0991914
115400 0.101115
115500 0.0980229
115600 0.102583
115700 0.101325
115800 0.0997917
115900 0.09972
116000 0.0959593
116100 0.102708
116200 0.0984426
116300 0.0993096
116400 0.0962188
116500 0.0998608
116600 0.102582
116700 0.0997538
116800 0.0998995
116900 0.0987384
117000 0.100095
117100 0.0984344
117200 0.101324
117300 0.0979183
117400 0.100277
117500 0.101572
117600 0.098947
117700 0.0998685
117800 0.102202
117900 0.104784
118000 0.0976663
118100 0.10268
118200 0.0987047
118300 0.100877
118400 0.0971573
118500 0.0992173
118600 0.101321
118700 0.0996597
118800 0.0993802
118900 0.100466
119000 0.104172
119100 0.0996296
119200 0.0985246
119300 0.102494
119400 0.101099
119500 0.101486
119600 0.100407
119700 0.0996541
119800 0.0994584
119900 0.0992261
120000 0.101398
120100 0.10094
120200 0.100898
120300 0.0995285
120400 0.0998107
120500 0.101217
120600 0.0979386
120700 0.0992741
120800 0.0992643
120900 0.101279
121000 0.0978378
121100 0.100654
121200 0.101162
121300 0.0983906
121400 0.0987798
121500 0.101191
121600 0.100241
121700 0.103187
121800 0.102217
121900 0.102278
122000 0.100326
122100 0.097843
122200 0.103157
122300 0.102871
122400 0.101056
122500 0.0998936
122600 0.101712
122700 0.100968
122800 0.0992101
122900 0.101213
123000 0.10024
123100 0.0994641
123200 0.0990686
123300 0.0987159
123400 0.100841
123500 0.100288
123600 0.10346
123700 0.101799
123800 0.100602
123900 0.10019
124000 0.101423
124100 0.0999004
124200 0.0996594
124300 0.101666
124400 0.102004
124500 0.0995563
124600 0.10072
124700 0.0990103
124800 0.100352
124900 0.100786
125000 0.098086
125100 0.101644
125200 0.103756
125300 0.0992268
125400 0.101566
125500 0.100456
125600 0.099366
125700 0.102106
125800 0.101364
125900 0.102366
126000 0.104626
126100 0.100529
126200 0.101417
126300 0.0998935
126400 0.0992204
126500 0.10189
126600 0.101596
126700 0.0993503
126800 0.100622
126900 0.0982681
127000 0.100706
127100 0.0985043
127200 0.101307
127300 0.100988
127400 0.100136
127500 0.0987457
127600 0.101787
127700 0.0976343
127800 0.0997246
127900 0.102101
128000 0.102242
128100 0.0998395
128200 0.0994461
128300 0.100338
128400 0.103188
128500 0.100764
128600 0.0994086
128700 0.0991244
128800 0.100014
128900 0.10165
129000 0.0996397
129100 0.100381
129200 0.100281
129300 0.0954577
129400 0.10077
129500 0.101789
129600 0.103247
129700 0.100375
129800 0.0997959
129900 0.0998626
130000 0.101644
130100 0.100238
130200 0.100394
130300 0.100006
130400 0.0986065
130500 0.103047
130600 0.101688
130700 0.0998415
130800 0.0992687
130900 0.101546
131000 0.101445
131100 0.102794
131200 0.0959922
131300 0.099001
131400 0.104089
131500 0.101464
131600 0.099495
131700 0.0966101
131800 0.098872
131900 0.0999885
132000 0.10033
132100 0.0989938
132200 0.101679
132300 0.0982372
132400 0.100291
132500 0.101379
132600 0.101925
132700 0.103701
132800 0.105701
132900 0.0991554
133000 0.102577
133100 0.0989086
133200 0.101211
133300 0.0998746
133400 0.0979846
133500 0.101629
133600 0.102656
133700 0.0976993
133800 0.103227
133900 0.0993881
134000 0.100569
134100 0.100882
134200 0.101452
134300 0.102175
134400 0.100876
134500 0.100641
134600 0.105348
134700 0.0984741
134800 0.102366
134900 0.100658
135000 0.0978011
135100 0.100277
135200 0.100676
135300 0.100467
135400 0.102245
135500 0.100129
135600 0.101562
135700 0.0999862
135800 0.103044
135900 0.0996917
136000 0.103229
136100 0.105339
136200 0.0994324
136300 0.0992556
136400 0.102465
136500 0.101306
136600 0.103937
136700 0.0983738
136800 0.101163
136900 0.101445
137000 0.0995122
137100 0.101456
137200 0.0999752
137300 0.101473
137400 0.0974068
137500 0.100113
137600 0.102256
137700 0.097192
137800 0.0989066
137900 0.101437
138000 0.0993743
138100 0.10189
138200 0.0991654
138300 0.102291
138400 0.0981065
138500 0.101041
138600 0.0985734
138700 0.0999359
138800 0.101428
138900 0.100069
139000 0.0989419
139100 0.100845
139200 0.104994
139300 0.100401
139400 0.0991865
139500 0.102292
139600 0.100026
139700 0.100255
139800 0.100914
139900 0.0993991
140000 0.10128
140100 0.0980708
140200 0.100651
140300 0.0993422
140400 0.0999787
140500 0.0984694
140600 0.1003
140700 0.10197
140800 0.0998533
140900 0.0968013
141000 0.0997991
141100 0.0991104
141200 0.103815
141300 0.0998975
141400 0.103097
141500 0.0988503
141600 0.101158
141700 0.0993465
141800 0.0985423
141900 0.102923
142000 0.100421
142100 0.10101
142200 0.0982262
142300 0.100258
142400 0.10112
142500 0.102255
142600 0.102921
142700 0.0984281
142800 0.0973246
142900 0.101416
143000 0.0965468
143100 0.0971055
143200 0.0980023
143300 0.0988068
143400 0.0984579
143500 0.10366
143600 0.100636
143700 0.0970277
143800 0.0983388
143900 0.100108
144000 0.100093
144100 0.101628
144200 0.0973069
144300 0.100765
144400 0.0978328
144500 0.101083
144600 0.0988223
144700 0.0991612
144800 0.100817
144900 0.10007
145000 0.0981023
145100 0.102602
145200 0.102309
145300 0.100389
145400 0.104359
145500 0.0981866
145600 0.101855
145700 0.0991713
145800 0.101291
145900 0.102056
146000 0.098726
146100 0.102748
146200 0.0984773
146300 0.0963545
146400 0.0982047
146500 0.100441
146600 0.0995625
146700 0.0973352
146800 0.098846
146900 0.101674
147000 0.0992315
147100 0.10238
147200 0.101231
147300 0.0995135
147400 0.100709
147500 0.0993988
147600 0.0998298
147700 0.0986027
147800 0.0993801
147900 0.0977666
148000 0.0992244
148100 0.0985765
148200 0.103352
148300 0.0974718
148400 0.098293
148500 0.10121
148600 0.100731
148700 0.103705
148800 0.0977207
148900 0.101042
149000 0.103259
149100 0.0991747
149200 0.099744
149300 0.102446
149400 0.0985463
149500 0.101499
149600 0.100799
149700 0.10196
149800 0.0982228
149900 0.0994977
150000 0.0991167
150100 0.0989481
150200 0.0989112
150300 0.0986296
150400 0.100043
150500 0.100197
150600 0.101056
150700 0.100859
150800 0.103263
150900 0.102272
151000 0.0992625
151100 0.0980032
151200 0.099589
151300 0.0994301
151400 0.100464
151500 0.0992769
151600 0.0996457
151700 0.101462
151800 0.100866
151900 0.101517
152000 0.0983084
152100 0.0999856
152200 0.102598
152300 0.100915
152400 0.0987245
152500 0.0973984
152600 0.100219
152700 0.0964917
152800 0.101532
152900 0.0965361
153000 0.0998065
153100 0.100648
153200 0.0991053
153300 0.0977962
153400 0.0989769
153500 0.0988213
153600 0.0975202
153700 0.099952
153800 0.100342
153900 0.101769
154000 0.0990679
154100 0.0970558
154200 0.0976372
154300 0.0992329
154400 0.099256
154500 0.100786
154600 0.0991116
154700 0.102672
154800 0.104416
154900 0.101749
155000 0.100383
155100 0.0994033
155200 0.100441
155300 0.101916
155400 0.100639
155500 0.102596
155600 0.104048
155700 0.102152
155800 0.103391
155900 0.101567
156000 0.102292
156100 0.098074
156200 0.102625
156300 0.101282
156400 0.100559
156500 0.101138
156600 0.102945
156700 0.0975341
156800 0.102103
156900 0.0980892
157000 0.102017
157100 0.100477
157200 0.102502
157300 0.0982917
157400 0.101936
157500 0.0993476
157600 0.0989804
157700 0.103093
157800 0.102184
157900 0.101505
158000 0.101652
158100 0.100204
158200 0.100439
158300 0.100639
158400 0.0994785
158500 0.10104
158600 0.0989227
158700 0.100788
158800 0.100165
158900 0.0977499
159000 0.100285
159100 0.101716
159200 0.0983843
159300 0.100341
159400 0.102275
159500 0.0982572
159600 0.0990716
159700 0.101448
159800 0.101813
159900 0.098417
160000 0.100279
160100 0.101564
160200 0.0993053
160300 0.104733
160400 0.102171
160500 0.0994342
160600 0.0995349
160700 0.0975205
160800 0.104026
160900 0.0968572
161000 0.101169
161100 0.0995432
161200 0.0999555
161300 0.0987621
161400 0.101898
161500 0.0994354
161600 0.0988126
161700 0.100732
161800 0.100135
161900 0.100524
162000 0.102384
162100 0.104852
162200 0.10149
162300 0.100872
162400 0.0977898
162500 0.0986711
162600 0.101165
162700 0.0990709
162800 0.10046
162900 0.0974525
163000 0.100951
163100 0.101755
163200 0.101442
163300 0.0993932
163400 0.0999036
163500 0.0974576
163600 0.101256
163700 0.101284
163800 0.103824
163900 0.0984632
164000 0.100209
164100 0.104318
164200 0.101889
164300 0.099477
164400 0.0995315
164500 0.0983335
164600 0.0998645
164700 0.101805
164800 0.102074
164900 0.101713
165000 0.100354
165100 0.099813
165200 0.101677
165300 0.102447
165400 0.100559
165500 0.0988738
165600 0.0994368
165700 0.100071
165800 0.101354
165900 0.099318
