# Time-averaged data for fix temp_output
# TimeStep c_temp_core
42200 5.07134
42300 5.20725
42400 5.00031
42500 5.11637
42600 4.99996
42700 5.01583
42800 4.99625
42900 5.1131
43000 5.12505
43100 4.95852
43200 4.89231
43300 4.98343
43400 4.9729
43500 5.02335
43600 4.86288
43700 4.88825
43800 4.9952
43900 4.95728
44000 4.85192
44100 5.04192
44200 5.00118
44300 5.04952
44400 5.00392
44500 4.90069
44600 5.03337
44700 5.09959
44800 4.92213
44900 5.0087
45000 5.0675
45100 5.02232
45200 4.94087
45300 4.84439
45400 5.08201
45500 5.00177
45600 4.99674
45700 4.97733
45800 4.92076
45900 5.14755
46000 5.12155
46100 4.97864
46200 4.86882
46300 5.00038
46400 4.90582
46500 5.08435
46600 5.04876
46700 4.97176
46800 4.94958
46900 5.0525
47000 5.06768
47100 4.89812
47200 5.10051
47300 5.02746
47400 4.83049
47500 4.96597
47600 4.89356
47700 5.11234
47800 4.99459
47900 5.13337
48000 4.9538
48100 4.95424
48200 4.98438
48300 4.88166
48400 4.95172
48500 5.1444
48600 5.08732
48700 4.97274
48800 4.9494
48900 4.88008
49000 5.03645
49100 4.8974
49200 4.92215
49300 5.08334
49400 5.14598
49500 5.04125
49600 4.89804
49700 4.95042
49800 5.21924
49900 5.0035
50000 5.09418
50100 4.91695
50200 4.94835
50300 5.03195
50400 4.83103
50500 4.94035
50600 5.09384
50700 5.03183
50800 5.18746
50900 4.86198
51000 5.04713
51100 5.14765
51200 5.00053
51300 5.01832
51400 4.87541
51500 4.99718
51600 5.0791
51700 5.01084
51800 4.98618
51900 4.96086
52000 5.04663
52100 4.98722
52200 5.03876
52300 4.84192
52400 5.16409
52500 4.97548
52600 5.14747
52700 4.94455
52800 5.12779
52900 4.96742
53000 5.02091
53100 5.09777
53200 5.08114
53300 4.95083
53400 5.00501
53500 5.00114
53600 5.09538
53700 5.06279
53800 4.99052
53900 4.92423
54000 4.92298
54100 5.02571
54200 4.92512
54300 5.13326
54400 4.95309
54500 5.16614
54600 5.03585
54700 5.08727
54800 4.84546
54900 4.94341
55000 5.07388
55100 5.12538
55200 4.93834
55300 5.02284
55400 5.11881
55500 4.88171
55600 4.95912
55700 5.05239
55800 4.86354
55900 4.96483
56000 4.77664
56100 4.89341
56200 5.06487
56300 4.98278
56400 4.98621
56500 5.01549
56600 4.8551
56700 5.03557
56800 4.92918
56900 4.97246
57000 4.99949
57100 4.98952
57200 5.05095
57300 5.08111
57400 5.03337
57500 5.0936
57600 5.1466
57700 5.1583
57800 5.07333
57900 4.9363
58000 4.85322
58100 5.00769
58200 5.06346
58300 5.00923
58400 5.04885
58500 4.95628
58600 5.08921
58700 5.08767
58800 4.91678
58900 5.04628
59000 5.05033
59100 5.09437
59200 5.0723
59300 5.04783
59400 4.99142
59500 4.96377
59600 4.90894
59700 5.17821
59800 5.15318
59900 4.97624
60000 5.00073
60100 5.12844
60200 4.95203
60300 5.01443
60400 4.97483
60500 5.03263
60600 5.02826
60700 4.92178
60800 4.99844
60900 4.93415
61000 5.1425
61100 4.8782
61200 5.03091
61300 4.78922
61400 4.98324
61500 4.99728
61600 4.93454
61700 5.07963
61800 5.15517
61900 5.12985
62000 4.90517
62100 5.01992
62200 4.9568
62300 5.03242
62400 5.1514
62500 4.88121
62600 5.0704
62700 5.04771
62800 5.16616
62900 5.07203
63000 5.05791
63100 4.93006
63200 5.10079
63300 5.20917
63400 4.97986
63500 5.10661
63600 5.08726
63700 4.98732
63800 4.90476
63900 4.91596
64000 4.94799
64100 5.11657
64200 4.98117
64300 4.96109
64400 4.88886
64500 5.15671
64600 5.01216
64700 4.98731
64800 4.99825
64900 4.97509
65000 4.88699
65100 4.95964
65200 5.04282
65300 5.03123
65400 4.91959
65500 5.0288
65600 5.07471
65700 5.05674
65800 4.95954
65900 4.89669
66000 5.09141
66100 5.10987
66200 5.00702
66300 5.01318
66400 5.10776
66500 5.02139
66600 5.20179
66700 4.91368
66800 5.06069
66900 4.96505
67000 4.96091
67100 4.95177
67200 4.96189
67300 4.92539
67400 5.09094
67500 5.08844
67600 4.88419
67700 4.96839
67800 4.91015
67900 4.97196
68000 5.02836
68100 4.87622
68200 5.06283
68300 4.95941
68400 4.90688
68500 5.00933
68600 4.9126
68700 4.87653
68800 5.08907
68900 5.15662
69000 5.01163
69100 4.86287
69200 5.12797
69300 5.0388
69400 4.94968
69500 5.05094
69600 5.00374
69700 4.9514
69800 5.02896
69900 5.00838
70000 4.98915
70100 4.86614
70200 5.09362
70300 4.89402
70400 4.91554
70500 4.97945
70600 5.02847
70700 4.96355
70800 4.85764
70900 4.98447
71000 4.95088
71100 4.85492
71200 5.04417
71300 4.9887
71400 4.87945
71500 4.88302
71600 4.86211
71700 4.94595
71800 5.08511
71900 4.91745
72000 4.93005
72100 4.97747
72200 5.04326
72300 5.00994
72400 4.91478
72500 5.06368
72600 5.01099
72700 4.98558
72800 4.96568
72900 5.0227
73000 4.80344
73100 4.97686
73200 5.06089
73300 4.90875
73400 5.01068
73500 5.01885
73600 5.07395
73700 5.07655
73800 4.9892
73900 4.95615
74000 4.90003
74100 5.00517
74200 4.99289
74300 5.10335
74400 4.87566
74500 5.00553
74600 5.04886
74700 5.0294
74800 4.94288
74900 4.92147
75000 5.04521
75100 5.1195
75200 4.99049
75300 4.95681
75400 4.90674
75500 5.02184
75600 5.05146
75700 4.91034
75800 4.99327
75900 5.04739
76000 4.97437
76100 5.01558
76200 5.16305
76300 5.10021
76400 5.03711
76500 5.09907
76600 5.0226
76700 4.95967
76800 5.09201
76900 4.86373
77000 5.00033
77100 5.0056
77200 5.03343
77300 4.8709
77400 5.0479
77500 5.14376
77600 4.96599
77700 4.95181
77800 4.92021
77900 4.98315
78000 5.08343
78100 4.9804
78200 4.89975
78300 5.05322
78400 5.17085
78500 4.96434
78600 5.04847
78700 5.09423
78800 4.9918
78900 4.90515
79000 4.91315
79100 4.91385
79200 5.04198
79300 5.07614
79400 4.91514
79500 5.08233
79600 5.02401
79700 5.13906
79800 4.92062
79900 4.99771
80000 4.94212
80100 5.08128
80200 5.00783
80300 5.05743
80400 4.87498
80500 5.006
80600 4.86011
80700 5.00985
80800 5.00887
80900 5.07506
81000 4.90868
81100 4.94894
81200 5.03987
81300 5.12813
81400 5.015
81500 5.04827
81600 4.90688
81700 4.98686
81800 4.98417
81900 5.26008
82000 5.04274
82100 5.02372
82200 4.97781
82300 4.95223
82400 4.96815
82500 4.92153
82600 5.03668
82700 4.93927
82800 5.00082
82900 5.07153
83000 4.97545
83100 4.95613
83200 4.99222
83300 4.96844
83400 5.02103
83500 4.873
83600 5.04842
83700 4.88788
83800 4.93942
83900 4.99707
84000 4.82571
84100 5.05232
84200 4.96663
84300 4.99512
84400 5.10052
84500 5.18374
84600 5.05039
84700 5.07713
84800 4.91359
84900 4.9023
85000 5.01125
85100 4.90521
85200 5.07907
85300 4.9577
85400 4.87177
85500 5.15991
85600 5.11846
85700 4.96367
85800 5.01216
85900 5.0006
86000 5.0147
86100 5.0317
86200 5.05349
86300 4.91036
86400 5.02414
86500 5.10382
86600 5.08136
86700 4.81322
86800 4.89129
86900 5.02392
87000 5.03334
87100 5.09599
87200 4.96832
87300 4.84998
87400 4.99566
87500 5.24341
87600 4.99085
87700 4.9134
87800 4.9305
87900 5.02312
88000 5.03588
88100 5.08014
88200 5.08155
88300 5.05875
88400 5.1061
88500 4.96172
88600 5.00241
88700 4.97658
88800 5.1798
88900 5.15243
89000 5.19299
89100 5.08925
89200 4.95145
89300 5.154
89400 5.12138
89500 4.97879
89600 4.88072
89700 5.08467
89800 5.0028
89900 5.06602
90000 5.00542
90100 5.03782
90200 5.1619
90300 4.89844
90400 4.95506
90500 4.93713
90600 4.98878
90700 4.89498
90800 5.07946
90900 4.96258
91000 4.92457
91100 5.02452
91200 5.13341
91300 4.934
91400 4.98198
91500 4.93008
91600 4.92275
91700 4.99372
91800 5.0465
91900 4.94064
92000 4.9209
92100 4.9877
92200 5.16364
92300 5.04918
92400 4.89704
92500 5.02169
92600 4.97225
92700 5.02247
92800 4.98222
92900 4.96035
93000 5.04643
93100 5.15393
93200 5.11412
93300 5.16777
93400 5.00829
93500 5.06431
93600 5.05922
93700 4.95561
93800 5.05327
93900 5.17402
94000 5.02121
94100 4.92974
94200 4.94645
94300 5.22461
94400 4.97796
94500 4.81583
94600 4.99489
94700 5.0294
94800 5.0448
94900 4.82899
95000 4.94185
95100 5.00118
95200 5.05923
95300 4.88344
95400 5.03907
95500 4.92709
95600 4.98988
95700 5.03086
95800 4.99094
95900 4.94062
96000 5.08735
96100 5.07466
96200 5.06264
96300 5.06548
96400 4.921
96500 5.06323
96600 5.10928
96700 4.96773
96800 4.98256
96900 4.98417
97000 5.03628
97100 5.13576
97200 4.9674
97300 5.00218
97400 4.88188
97500 4.99779
97600 5.0124
97700 4.97378
97800 5.12138
97900 5.10673
98000 5.125
98100 5.02318
98200 4.91274
98300 4.94132
98400 4.99172
98500 4.91748
98600 5.02839
98700 4.78954
98800 4.96172
98900 5.10602
99000 5.08417
99100 5.08886
99200 4.94665
99300 4.98099
99400 5.13975
99500 4.90584
99600 5.17704
99700 4.88298
99800 5.07026
99900 5.09796
100000 5.05483
100100 4.8882
100200 5.04766
100300 5.04325
100400 4.90114
100500 4.99296
100600 4.94629
100700 4.89093
100800 5.05607
100900 5.0617
101000 4.85933
101100 4.81294
101200 5.04328
101300 5.00595
101400 4.87658
101500 4.99907
101600 4.93991
101700 4.99231
101800 5.12067
101900 5.13114
102000 4.96722
102100 4.96869
102200 5.11323
102300 4.99132
102400 4.98031
102500 4.96175
102600 5.10296
102700 4.93425
102800 5.03066
102900 5.03133
103000 4.96383
103100 5.10163
103200 5.02272
103300 4.85549
103400 5.03231
103500 4.92085
103600 4.93011
103700 4.86435
103800 4.85357
103900 4.98158
104000 4.9888
104100 5.01289
104200 5.09017
104300 5.02893
104400 4.9129
104500 4.99127
104600 5.0064
104700 4.99795
104800 4.97926
104900 4.92142
105000 5.17702
105100 5.10456
105200 4.96656
105300 4.9417
105400 5.019
105500 4.98774
105600 4.95901
105700 4.94821
105800 5.16018
105900 4.83878
106000 5.02656
106100 5.02988
106200 4.8845
106300 5.07798
106400 4.96949
106500 4.88863
106600 5.04508
106700 5.00388
106800 5.10486
106900 4.96679
107000 4.82507
107100 5.16324
107200 4.98219
107300 4.87274
107400 5.0862
107500 5.02841
107600 4.87595
107700 5.15886
107800 5.0376
107900 5.10545
108000 4.9755
108100 5.01288
108200 4.94781
108300 5.13668
108400 4.93499
108500 4.98613
108600 5.01194
108700 4.9162
108800 5.0339
108900 5.01795
109000 5.04369
109100 4.98685
109200 5.04852
109300 4.99307
109400 5.1046
109500 4.93521
109600 4.94198
109700 5.17419
109800 4.95705
109900 4.92806
110000 4.91548
110100 5.01216
110200 5.08373
110300 4.9848
110400 5.10967
110500 5.16118
110600 5.01894
110700 5.0259
110800 5.11631
110900 5.03286
111000 5.05542
111100 5.01961
111200 4.91209
111300 5.11412
111400 5.14166
111500 4.98297
111600 4.95866
111700 5.06414
111800 5.02618
111900 5.03105
112000 4.98087
112100 5.11849
112200 5.00007
112300 5.03122
112400 4.89619
112500 4.94508
112600 5.0812
112700 5.00401
112800 4.95136
112900 4.93026
113000 5.04048
113100 4.99945
113200 5.04751
113300 5.05978
113400 5.11827
113500 5.05452
113600 5.10277
113700 5.01915
113800 5.07753
113900 4.82496
114000 4.96166
114100 5.06858
114200 4.86457
114300 4.93076
114400 4.94301
114500 4.91012
114600 4.96729
114700 4.95053
114800 5.1015
114900 4.92132
115000 4.91941
115100 5.10758
115200 4.8886
115300 4.9878
115400 5.04348
115500 4.88649
115600 5.10284
115700 5.02396
115800 4.99956
115900 4.92907
116000 4.78634
116100 5.14657
116200 4.99263
116300 4.93599
116400 4.84312
116500 4.97867
116600 5.12733
116700 4.98841
116800 4.95773
116900 4.87245
117000 5.06669
117100 4.99659
117200 5.01643
117300 4.87748
117400 4.99549
117500 5.08206
117600 4.95794
117700 5.01883
117800 5.12932
117900 5.21797
118000 4.90822
118100 5.06089
118200 4.89012
118300 4.95306
118400 4.85283
118500 4.96622
118600 5.01174
118700 4.94954
118800 4.94505
118900 5.04878
119000 5.05017
119100 4.9841
119200 4.96718
119300 5.05726
119400 5.09513
119500 5.07688
119600 5.00782
119700 4.94487
119800 4.91219
119900 5.00289
120000 4.98266
120100 5.02847
120200 5.03228
120300 4.99978
120400 4.96129
120500 4.99066
120600 4.92696
120700 4.95739
120800 5.00219
120900 5.09859
121000 4.76989
121100 5.01441
121200 5.00267
121300 4.90069
121400 4.92479
121500 4.97894
121600 5.03036
121700 5.10495
121800 5.06823
121900 4.97578
122000 4.99196
122100 4.82356
122200 5.15137
122300 5.09754
122400 5.01172
122500 5.03624
122600 5.02733
122700 5.02711
122800 5.03303
122900 4.99133
123000 5.05797
123100 5.00285
123200 4.89756
123300 4.88441
123400 4.999
123500 5.06442
123600 5.06578
123700 5.0401
123800 5.04116
123900 5.03806
124000 5.0351
124100 4.94812
124200 4.99661
124300 5.08979
124400 5.08092
124500 5.00568
124600 4.99103
124700 4.98336
124800 5.03505
124900 4.95636
125000 4.96394
125100 5.03744
125200 5.17074
125300 4.9874
125400 5.03215
125500 5.03352
125600 4.94229
125700 5.09351
125800 4.9967
125900 5.09426
126000 5.19765
126100 5.04125
126200 5.01385
126300 4.98016
126400 4.93459
126500 5.12876
126600 4.99931
126700 5.05759
126800 5.0392
126900 4.94194
127000 4.86635
127100 4.85101
127200 5.11827
127300 5.13674
127400 4.9631
127500 5.02055
127600 5.09911
127700 4.87118
127800 4.99093
127900 5.04252
128000 5.05856
128100 4.96084
128200 4.97951
128300 5.03215
128400 5.17379
128500 5.06221
128600 4.9561
128700 4.98286
128800 4.98095
128900 5.03691
129000 4.97079
129100 4.98218
129200 5.02171
129300 4.83607
129400 5.0933
129500 5.0269
129600 5.07561
129700 4.96782
129800 5.00483
129900 5.03417
130000 5.09975
130100 5.03962
130200 5.02361
130300 5.01804
130400 4.87428
130500 5.17591
130600 5.12157
130700 4.96486
130800 4.90881
130900 5.02804
131000 5.04792
131100 5.05477
131200 4.845
131300 4.95603
131400 5.12506
131500 5.07823
131600 4.97594
131700 4.80787
131800 4.96329
131900 4.96104
132000 5.00969
132100 4.9614
132200 5.07893
132300 4.87566
132400 4.98199
132500 5.01588
132600 5.07935
132700 5.16496
132800 5.28511
132900 5.02376
133000 5.11477
133100 4.93987
133200 4.92103
133300 4.90452
133400 4.90937
133500 5.07296
133600 5.08818
133700 4.87552
133800 5.13382
133900 4.99385
134000 4.9948
134100 4.96375
134200 5.03232
134300 5.04527
134400 5.10965
134500 5.06485
134600 5.28679
134700 4.94437
134800 5.08381
134900 4.9599
135000 4.9403
135100 5.01162
135200 5.04872
135300 5.09471
135400 5.08702
135500 4.98346
135600 5.05856
135700 4.98019
135800 5.04191
135900 5.02841
136000 5.22897
136100 5.172
136200 4.9529
136300 4.91184
136400 5.10902
136500 4.99798
136600 5.12054
136700 4.90473
136800 5.06369
136900 5.06819
137000 4.85153
137100 5.02838
137200 5.04732
137300 5.0042
137400 4.88575
137500 5.06038
137600 5.02847
137700 4.91169
137800 4.93867
137900 5.04772
138000 4.92826
138100 5.03139
138200 4.95383
138300 5.0968
138400 4.8502
138500 4.98106
138600 4.92256
138700 5.09727
138800 5.06968
138900 5.03143
139000 4.90433
139100 5.09423
139200 5.21571
139300 4.94176
139400 4.94426
139500 5.07609
139600 5.00901
139700 4.94944
139800 4.95712
139900 4.90921
140000 5.01156
140100 4.91259
140200 4.95367
140300 4.9972
140400 4.92055
140500 4.97785
140600 4.90172
140700 5.1047
140800 4.97235
140900 4.83958
141000 4.98197
141100 4.92429
141200 5.13333
141300 4.94875
141400 5.06634
141500 4.8788
141600 5.02399
141700 4.96382
141800 4.87635
141900 5.15432
142000 5.02675
142100 5.02355
142200 4.92425
142300 5.02022
142400 4.98515
142500 5.14757
142600 5.17456
142700 5.01932
142800 4.85083
142900 5.03777
143000 4.79433
143100 4.83559
143200 4.85786
143300 4.9777
143400 4.87428
143500 5.12518
143600 4.98229
143700 4.83077
143800 4.88186
143900 5.03721
144000 5.06003
144100 5.08327
144200 4.80983
144300 5.01731
144400 4.8563
144500 5.03567
144600 4.86527
144700 4.93355
144800 4.97866
144900 4.92918
145000 4.91994
145100 5.14649
145200 5.03736
145300 4.94581
145400 5.21616
145500 4.84607
145600 5.03056
145700 4.97098
145800 5.04692
145900 5.08448
146000 4.80929
146100 5.1657
146200 4.86305
146300 4.9293
146400 4.85513
146500 5.00293
146600 4.98436
146700 4.91058
146800 4.90691
146900 5.09673
147000 4.91866
147100 5.08175
147200 5.07525
147300 5.0016
147400 5.01602
147500 4.95879
147600 4.99545
147700 4.90681
147800 4.89389
147900 4.84487
148000 4.88552
148100 4.93612
148200 5.09824
148300 4.91218
148400 4.83697
148500 5.02573
148600 5.08795
148700 5.16849
148800 4.84562
148900 5.08026
149000 5.16512
149100 4.94812
149200 4.99328
149300 5.06115
149400 4.97609
149500 4.97161
149600 4.98298
149700 5.12992
149800 4.87331
149900 4.97901
150000 5.04721
150100 4.93329
150200 4.94349
150300 4.9746
150400 5.02485
150500 5.00243
150600 5.06113
150700 5.08483
150800 5.03681
150900 5.1008
151000 4.88815
151100 4.90309
151200 5.01971
151300 4.93465
151400 4.97325
151500 4.97912
151600 4.9802
151700 5.04313
151800 4.96949
151900 5.06214
152000 4.87626
152100 5.04405
152200 5.10726
152300 5.03966
152400 4.952
152500 4.93214
152600 5.03166
152700 4.8177
152800 5.05232
152900 4.80268
153000 4.90731
153100 4.99912
153200 4.99726
153300 4.85725
153400 4.97094
153500 4.91599
153600 4.8496
153700 4.94157
153800 5.00837
153900 5.13425
154000 4.8876
154100 4.86123
154200 4.97893
154300 4.91181
154400 4.96849
154500 5.04362
154600 4.9006
154700 5.14597
154800 5.17667
154900 5.09845
155000 5.02251
155100 5.02222
155200 5.05602
155300 5.10708
155400 4.97893
155500 5.045
155600 5.09746
155700 5.05866
155800 5.18281
155900 5.02113
156000 5.03268
156100 4.86293
156200 5.07875
156300 5.06993
156400 5.08154
156500 4.98862
156600 5.14761
156700 4.82402
156800 4.98426
156900 4.92514
157000 5.13036
157100 4.99108
157200 5.13202
157300 4.91967
157400 5.05674
157500 4.87452
157600 4.89832
157700 5.09511
157800 5.0853
157900 5.05458
158000 5.0237
158100 4.93709
158200 4.99216
158300 4.96921
158400 4.93559
158500 5.01971
158600 4.94566
158700 4.97505
158800 5.03227
158900 4.91523
159000 4.92032
159100 5.05996
159200 4.93572
159300 4.94432
159400 5.04552
159500 4.88585
159600 4.93063
159700 4.99972
159800 5.10265
159900 4.89461
160000 4.97566
160100 5.09863
160200 4.99248
160300 5.20733
160400 5.08623
160500 4.91604
160600 4.99199
160700 4.96266
160800 5.11125
160900 4.85758
161000 5.08151
161100 4.93488
161200 5.05545
161300 4.89923
161400 5.02608
161500 4.89118
161600 4.98477
161700 5.07371
161800 4.96022
161900 4.97973
162000 5.01949
162100 5.2245
162200 5.09829
162300 4.93523
162400 4.92551
162500 4.97145
162600 5.05265
162700 4.9345
162800 5.06944
162900 4.94558
163000 5.00585
163100 5.07893
163200 5.08646
163300 5.01118
163400 4.93729
163500 4.8796
163600 5.07087
163700 5.06856
163800 5.13812
163900 4.89516
164000 5.14001
164100 5.18945
164200 5.07347
164300 4.93728
164400 4.99483
164500 4.93183
164600 5.00688
164700 5.05445
164800 5.02924
164900 5.02281
165000 5.11213
165100 4.94991
165200 5.04975
165300 5.02605
165400 5.02264
165500 4.95152
165600 4.99025
165700 5.01929
165800 5.01747
165900 4.97943
166000 5.06439
166100 5.01844
166200 5.1471
166300 4.84278
166400 5.03205
166500 4.84436
166600 5.02612
166700 4.93679
166800 5.00409
166900 4.89363
167000 5.04643
167100 5.06613
167200 5.00642
167300 4.94817
167400 4.99028
167500 5.01488
167600 5.12045
167700 4.9722
167800 5.03633
167900 5.09585
168000 4.78929
168100 5.00238
168200 5.17295
168300 5.1798
168400 5.07632
168500 4.84918
168600 5.07582
168700 4.87723
168800 5.13478
168900 4.97522
169000 4.8213
169100 5.04764
169200 5.03551
169300 4.99941
169400 5.0619
169500 5.05745
169600 5.04756
169700 5.01799
169800 4.88103
169900 5.00608
170000 5.04246
170100 5.03148
170200 4.92907
170300 5.04544
170400 4.93455
170500 4.86441
170600 5.08594
170700 5.02254
170800 5.13677
170900 5.01374
171000 5.09347
171100 4.98029
171200 4.96178
171300 4.94596
171400 5.03088
171500 5.19616
171600 4.8995
171700 4.90111
171800 4.95332
171900 5.09872
172000 4.90053
172100 5.01308
172200 5.09974
172300 5.00262
172400 4.92734
172500 4.87464
172600 4.84634
172700 4.92343
172800 4.96856
172900 4.93482
173000 5.0979
173100 5.05238
173200 4.87958
173300 4.96698
173400 5.01929
173500 5.04005
173600 5.04544
173700 5.20156
173800 5.09354
173900 4.93527
174000 5.10303
174100 5.12802
174200 5.04561
174300 5.14587
174400 5.08266
174500 5.10832
