LAMMPS data file. Generated 2026-01-09 08:54:52.954177
6740 atoms
70 bonds
60 angles
50 dihedrals
0 impropers
4 atom types
1 bond types

0.0 14.769394404940591 xlo xhi
0.0 14.769497835581483 ylo yhi
0.0 43.711310009943 zlo zhi

Masses

1 1.0 
2 1.0 
3 1.0 
4 1.0 

Atoms # molecular

1737 1667 3  14.146182 13.798404 5.643652
1738 1668 3  14.706158 12.460314 6.803646
1739 1669 3  8.654538 1.699196 8.117378
1740 1670 3  10.449546 4.296571 5.466074
1741 1671 3  10.453524 5.583757 18.388090
1742 1672 3  8.683269 9.432900 14.381604
1743 1673 3  3.162836 12.778519 14.475043
1744 1674 3  4.553848 9.538628 7.337614
1745 1675 3  14.732535 5.148680 17.802558
1746 1676 3  3.465321 5.252101 1.778364
1747 1677 3  0.868606 7.028711 16.166952
1748 1678 3  4.486564 14.550417 6.152315
1749 1679 3  6.746233 11.521078 12.762328
1750 1680 3  13.767410 7.680478 5.436275
1751 1681 3  7.817386 10.472462 5.801118
1752 1682 3  2.634423 1.909118 9.405857
1753 1683 3  4.040113 9.356277 17.010984
1754 1684 3  10.073241 14.662044 15.911154
1755 1685 3  0.635452 9.118013 14.940989
1756 1686 3  2.586523 7.328922 7.642609
1757 1687 3  2.475243 2.858547 17.818647
1758 1688 3  7.694588 10.708830 19.269918
1759 1689 3  6.094545 2.435523 16.202712
1760 1690 3  2.726607 7.767487 0.651660
1761 1691 3  7.981798 13.009041 11.700972
1762 1692 3  0.207390 5.785601 7.910746
1763 1693 3  4.118327 12.086377 15.038421
1764 1694 3  7.012718 2.863689 17.837430
1765 1695 3  10.065021 10.741133 6.307269
1766 1696 3  11.062314 3.915377 7.367371
1767 1697 3  6.378398 4.072471 2.381384
1768 1698 3  8.527484 7.679733 6.235280
1769 1699 3  12.153452 6.741841 8.030924
1770 1700 3  7.415919 14.704589 2.830099
1771 1701 3  4.752376 13.317734 13.843484
1772 1702 3  0.861873 14.709294 0.219483
1773 1703 3  4.155042 7.713643 3.731952
1774 1704 3  11.974231 2.088888 8.829457
1775 1705 3  2.856430 12.313077 16.786278
1776 1706 3  3.753108 1.190559 9.678234
1777 1707 3  1.922424 8.001200 5.197083
1778 1708 3  6.489528 2.986996 1.697415
1779 1709 3  7.795730 12.988039 0.813547
1780 1710 3  6.336591 13.295953 4.765827
1781 1711 3  9.688475 0.321467 5.366700
1782 1712 3  13.683126 7.652766 18.185164
1783 1713 3  4.094719 7.655175 4.974950
1784 1714 3  12.206053 1.884052 7.589413
1785 1715 3  2.229294 9.428660 5.164429
1786 1716 3  0.010624 8.231325 5.876972
1787 1717 3  0.683413 3.875210 2.376270
1788 1718 3  12.828650 8.618963 10.167991
1789 1719 3  1.231272 0.097433 6.288677
1790 1720 3  7.885524 11.343826 15.385167
1791 1721 3  10.481801 7.082724 6.948136
1792 1722 3  11.986440 12.656443 18.217002
1793 1723 3  2.888645 4.299573 10.971215
1794 1724 3  13.229368 14.564463 10.655191
1795 1725 3  0.490796 1.991017 13.196362
1796 1726 3  10.069954 11.011766 15.457230
1797 1727 3  14.408585 1.216113 13.859117
1798 1728 3  4.762908 14.557899 4.871578
1799 1729 3  9.335520 13.181488 13.059672
1800 1730 3  9.411564 11.696990 8.975663
1801 1731 3  10.275513 5.586335 10.486856
1802 1732 3  5.029776 13.347379 2.018056
1803 1733 3  7.431220 6.758203 0.741410
1804 1734 3  3.608111 7.682056 7.387745
1805 1735 3  13.269340 1.981795 2.542379
1806 1736 3  1.273979 6.512954 7.952777
1807 1737 3  2.352804 14.219162 1.631502
1808 1738 3  5.634130 11.048147 6.770173
1809 1739 3  12.132768 1.722712 9.925245
1810 1740 3  12.179254 2.006532 1.991114
1811 1741 3  1.684309 3.542917 18.227261
1812 1742 3  12.012034 9.763496 7.119145
1813 1743 3  0.813494 8.792596 18.325155
1814 1744 3  10.009400 3.446365 10.965125
1815 1745 3  11.939655 1.115642 15.922813
1816 1746 3  6.894352 0.619961 9.693360
1817 1747 3  5.275589 11.982676 6.278404
1818 1748 3  8.983154 11.117285 15.592605
1819 1749 3  10.477285 0.977007 4.822573
1820 1750 3  3.256015 14.753560 2.065213
1821 1751 3  7.231651 4.940220 6.555488
1822 1752 3  2.404348 13.274740 5.748895
1823 1753 3  0.407368 6.111774 4.604638
1824 1754 3  10.497695 8.759126 20.007921
1825 1755 3  9.457993 6.639617 3.993208
1826 1756 3  12.301177 1.949374 0.887257
1827 1757 3  13.133270 10.028442 9.472173
1828 1758 3  14.046541 13.434864 9.274745
1829 1759 3  12.056144 10.783145 7.536732
1830 1760 3  11.195808 2.883695 9.131957
1831 1761 3  11.667027 0.097910 4.365844
1832 1762 3  5.164572 4.358233 5.190260
1833 1763 3  3.364173 4.851075 6.352891
1834 1764 3  1.220071 9.851819 5.312388
1835 1765 3  2.314252 9.840685 1.231976
1836 1766 3  14.161933 3.571099 10.711012
1837 1767 3  9.427376 7.324644 17.151832
1838 1768 3  3.070740 6.668801 6.367019
1839 1769 3  7.574573 8.851350 6.495551
1840 1770 3  1.550270 11.764515 1.361571
1841 1771 3  7.201196 11.109232 11.568987
1842 1772 3  3.360881 11.981381 2.019925
1843 1773 3  9.563539 1.470920 5.374082
1844 1774 3  10.631804 3.269745 5.896033
1845 1775 3  1.631186 5.498471 14.640585
1846 1776 3  1.926560 7.399103 4.177822
1847 1777 3  13.238269 0.115881 8.515102
1848 1778 3  3.863077 3.529919 3.414062
1849 1779 3  3.683622 1.669177 6.203259
1850 1780 3  5.986103 10.848817 21.331886
1851 1781 3  3.709459 4.469010 16.348353
1852 1782 3  0.489169 5.375004 1.367167
1853 1783 3  4.215909 9.071285 21.842143
1854 1784 3  1.428667 1.746066 0.814035
1855 1785 3  13.407556 7.057322 15.104193
1856 1786 3  10.792261 9.327983 5.002919
1857 1787 3  3.733967 11.360873 13.702152
1858 1788 3  5.669748 1.179245 9.980200
1859 1789 3  3.923760 13.297739 0.527665
1860 1790 3  12.809517 3.454533 3.733636
1861 1791 3  6.275443 10.759070 18.234091
1862 1792 3  8.452194 13.461055 0.057737
1863 1793 3  13.152190 13.362642 4.162661
1864 1794 3  0.443848 13.309517 9.110837
1865 1795 3  4.418570 0.869069 7.932138
1866 1796 3  4.302760 2.434327 15.048979
1867 1797 3  5.658772 11.214225 2.444373
1868 1798 3  7.163133 2.366673 3.012625
1869 1799 3  2.932618 12.141806 6.213619
1870 1800 3  1.848221 5.888130 9.961977
1871 1801 3  7.883606 14.235277 3.977004
1872 1802 3  3.718909 5.460840 7.200067
1873 1803 3  7.376930 0.885651 2.208535
1874 1804 3  10.553261 11.997175 16.091387
1875 1805 3  11.361799 12.307531 8.043673
1876 1806 3  6.745414 14.279789 4.115520
1877 1807 3  6.347458 11.230575 13.777884
1878 1808 3  5.693228 0.404453 14.256455
1879 1809 3  14.419181 6.450837 3.881846
1880 1810 3  13.086586 12.809173 0.984675
1881 1811 3  7.879513 4.842011 20.301444
1882 1812 3  11.754692 1.444718 0.046987
1883 1813 3  8.482152 3.825529 18.475577
1884 1814 3  13.346244 9.006563 7.983293
1885 1815 3  9.537063 4.223886 2.850033
1886 1816 3  9.755708 1.248107 8.615213
1887 1817 3  14.431861 11.496280 7.573362
1888 1818 3  1.643336 10.622216 4.594164
1889 1819 3  7.246333 5.680319 7.560045
1890 1820 3  4.664041 7.365270 10.284439
1891 1821 3  11.863591 8.540115 6.663388
1892 1822 3  2.179287 10.738012 13.367952
1893 1823 3  3.137351 5.987585 17.098995
1894 1824 3  4.796002 4.903926 18.215508
1895 1825 3  6.722796 9.108147 18.291138
1896 1826 3  6.717778 4.848525 1.395876
1897 1827 3  9.497064 11.283394 7.195575
1898 1828 3  13.366268 8.209172 17.112992
1899 1829 3  12.096880 9.511644 3.381686
1900 1830 3  13.381830 4.959823 5.279405
1901 1831 3  7.737037 1.068859 8.103246
1902 1832 3  13.711819 7.945765 12.185851
1903 1833 3  4.322169 11.962402 4.980676
1904 1834 3  5.001533 11.072053 5.540329
1905 1835 3  10.598005 8.609642 10.140144
1906 1836 3  4.794861 12.675970 12.384119
1907 1837 3  13.801255 14.522999 9.586104
1908 1838 3  0.372357 10.135428 1.738967
1909 1839 3  1.427921 12.853451 11.966979
1910 1840 3  8.194210 2.002004 13.938093
1911 1841 3  4.727665 14.304152 8.667409
1912 1842 3  2.894771 4.279967 7.307048
1913 1843 3  9.680329 1.841236 2.410945
1914 1844 3  12.239692 4.838121 5.020109
1915 1845 3  10.637352 8.089943 21.692416
1916 1846 3  0.932925 4.036370 1.275615
1917 1847 3  7.349477 13.832361 12.241802
1918 1848 3  5.431041 1.117823 2.270512
1919 1849 3  6.859376 11.391157 17.340171
1920 1850 3  13.067665 13.503296 5.329970
1921 1851 3  2.148198 6.690597 11.908435
1922 1852 3  5.636312 6.396647 4.348035
1923 1853 3  13.863166 6.097839 16.964534
1924 1854 3  9.091287 10.463545 14.456679
1925 1855 3  14.752878 12.906914 12.785222
1926 1856 3  6.715681 11.030393 6.306421
1927 1857 3  9.866112 10.795744 12.249086
1928 1858 3  10.673715 3.549600 10.055473
1929 1859 3  8.878279 0.074577 16.235451
1930 1860 3  13.033747 0.895533 10.164720
1931 1861 3  13.756155 12.066537 1.522382
1932 1862 3  6.215370 3.565076 14.271142
1933 1863 3  13.285584 14.333000 3.563934
1934 1864 3  0.000033 10.713340 11.925841
1935 1865 3  3.068429 11.464695 7.175000
1936 1866 3  11.994199 4.872442 13.985108
1937 1867 3  10.046350 6.642712 17.781176
1938 1868 3  2.620131 10.911045 15.918217
1939 1869 3  11.327335 14.762497 18.181648
1940 1870 3  9.196758 1.895676 6.990175
1941 1871 3  0.298244 5.398953 2.520247
1942 1872 3  7.461029 8.815337 7.661448
1943 1873 3  11.838272 11.294491 2.053033
1944 1874 3  0.233605 1.542330 8.270509
1945 1875 3  3.071948 9.607485 16.294965
1946 1876 3  11.923747 7.722202 10.770990
1947 1877 3  3.060392 11.713183 8.572944
1948 1878 3  6.070124 8.374553 6.046353
1949 1879 3  13.884349 12.834672 15.149041
1950 1880 3  3.328290 6.444456 7.607127
1951 1881 3  7.786945 2.442131 3.956388
1952 1882 3  8.731034 1.913727 5.973811
1953 1883 3  8.656896 6.909592 14.634275
1954 1884 3  11.385420 2.002214 3.063726
1955 1885 3  12.585262 7.597589 3.760643
1956 1886 3  1.538647 13.266480 1.915928
1957 1887 3  0.973781 9.319713 10.100834
1958 1888 3  3.559687 2.472479 7.044343
1959 1889 3  13.648883 13.020989 13.066975
1960 1890 3  3.544361 0.277268 11.847485
1961 1891 3  4.386719 2.194736 18.321887
1962 1892 3  1.744045 1.859934 16.016527
1963 1893 3  11.190173 4.941160 4.691021
1964 1894 3  10.983800 14.020756 8.646495
1965 1895 3  5.049074 3.808514 2.711154
1966 1896 3  6.699264 13.787283 5.772060
1967 1897 3  10.222499 5.573538 5.577805
1968 1898 3  9.409775 8.516452 4.253293
1969 1899 3  13.359601 0.601543 2.873842
1970 1900 3  8.425895 14.769497 7.976565
1971 1901 3  13.250795 6.170597 7.966625
1972 1902 3  8.333690 10.593333 12.437374
1973 1903 3  5.990281 6.850059 5.416869
1974 1904 3  14.663511 1.204497 12.494527
1975 1905 3  0.008877 7.631884 6.871517
1976 1906 3  2.255035 6.081514 16.101305
1977 1907 3  2.214317 2.529323 1.001679
1978 1908 3  14.108479 1.507623 0.084429
1979 1909 3  9.647032 12.876654 5.911428
1980 1910 3  1.343540 12.226987 14.618427
1981 1911 3  2.844897 9.072095 0.626549
1982 1912 3  5.423399 5.505722 9.776462
1983 1913 3  6.275822 0.466085 2.661488
1984 1914 3  13.715582 11.102899 16.179123
1985 1915 3  12.424897 8.157890 12.242035
1986 1916 3  12.798428 10.921254 10.068188
1987 1917 3  13.463055 2.960547 11.506467
1988 1918 3  6.041161 11.070717 16.630505
1989 1919 3  7.028018 5.638417 5.643880
1990 1920 3  2.742972 6.241720 3.339403
1991 1921 3  14.147805 3.657794 12.100858
1992 1922 3  9.904379 8.022410 1.842008
1993 1923 3  5.411016 2.394077 12.061141
1994 1924 3  3.864505 0.377431 8.760196
1995 1925 3  11.809536 9.213248 15.424292
1996 1926 3  10.590693 11.454260 0.858317
1997 1927 3  12.074937 5.232150 0.060566
1998 1928 3  4.178900 5.207726 10.125396
1999 1929 3  1.471955 2.791654 17.210845
2000 1930 3  11.976202 12.049817 2.863264
2001 1931 3  7.463465 13.646515 4.952277
2002 1932 3  14.200848 7.710431 7.945780
2003 1933 3  3.384746 0.256774 7.748444
2004 1934 3  8.710758 11.110538 11.123220
2005 1935 3  11.310278 6.717841 2.439268
2006 1936 3  2.384144 10.343665 14.431318
2007 1937 3  10.921314 13.231630 14.423447
2008 1938 3  7.202426 2.970365 12.333286
2009 1939 3  5.444813 1.679571 17.234823
2010 1940 3  5.360623 12.326525 5.145245
2011 1941 3  0.767379 4.450879 13.591544
2012 1942 3  7.963670 12.461138 4.683570
2013 1943 3  14.259099 3.688641 4.610232
2014 1944 3  5.215826 3.128631 1.832010
2015 1945 3  7.010517 8.018580 18.648776
2016 1946 3  11.521679 2.932111 3.698839
2017 1947 3  11.287336 3.490903 13.390544
2018 1948 3  11.502762 1.670494 6.261572
2019 1949 3  14.375512 9.799703 14.460350
2020 1950 3  8.909281 0.220114 17.424789
2021 1951 3  12.805285 12.862700 3.091022
2022 1952 3  12.536423 0.667494 3.710066
2023 1953 3  9.655894 8.555569 6.383677
2024 1954 3  10.704522 6.579626 5.627773
2025 1955 3  14.435067 12.435937 3.859850
2026 1956 3  0.315978 11.291354 10.979423
2027 1957 3  14.484391 1.509265 11.355805
2028 1958 3  3.577027 12.994077 12.380956
2029 1959 3  1.224870 13.293948 5.419714
2030 1960 3  5.933640 6.335804 15.702728
2031 1961 3  1.982145 0.169459 7.990613
2032 1962 3  3.207200 11.500295 18.127526
2033 1963 3  7.057834 4.064783 20.360331
2034 1964 3  6.667074 1.909272 0.583729
2035 1965 3  4.250059 1.085525 12.114117
2036 1966 3  7.165775 10.187571 12.253256
2037 1967 3  12.627576 10.533624 3.425037
2038 1968 3  9.244227 10.285063 2.131482
2039 1969 3  11.969492 12.557089 14.138493
2040 1970 3  12.909544 1.578842 18.168409
2041 1971 3  5.914408 9.350882 3.416390
2042 1972 3  7.327241 13.416566 13.504821
2043 1973 3  8.138679 7.117160 21.397567
2044 1974 3  3.227559 3.035763 5.815855
2045 1975 3  3.589343 6.459597 10.531763
2046 1976 3  4.412442 4.805284 11.382261
2047 1977 3  12.142089 6.372942 10.044218
2048 1978 3  13.977598 5.066078 8.007198
2049 1979 3  13.144737 1.939132 13.189690
2050 1980 3  0.744409 2.698173 8.537718
2051 1981 3  14.426716 12.792626 2.305743
2052 1982 3  14.606319 4.139487 7.738779
2053 1983 3  7.667537 7.098924 10.206804
2054 1984 3  10.118234 4.893642 20.571628
2055 1985 3  11.161660 14.316530 14.338898
2056 1986 3  5.369923 0.304232 5.673980
2057 1987 3  10.230725 2.059513 7.718234
2058 1988 3  1.623007 6.425946 3.473990
2059 1989 3  4.411616 10.074493 11.487850
2060 1990 3  11.657452 8.261822 5.411673
2061 1991 3  10.373615 5.328984 1.505117
2062 1992 3  10.051076 13.729581 3.563246
2063 1993 3  7.679317 7.427075 14.431494
2064 1994 3  1.380823 9.094837 7.798739
2065 1995 3  4.829974 8.548248 17.297834
2066 1996 3  11.761749 6.674795 6.171037
2067 1997 3  4.644899 11.073052 0.024544
2068 1998 3  12.568047 10.012756 13.107070
2069 1999 3  7.970508 14.039172 7.113173
2070 2000 3  0.203316 9.085939 17.262580
2071 2001 3  6.348860 1.833868 12.573029
2072 2002 3  3.630244 3.647235 6.766949
2073 2003 3  12.995863 6.695262 4.388024
2074 2004 3  11.862906 11.396080 5.215234
2075 2005 3  1.518360 10.590991 1.808667
2076 2006 3  12.600946 5.045831 10.107552
2077 2007 3  8.960096 14.069601 3.799476
2078 2008 3  13.344986 5.825589 5.985312
2079 2009 3  4.328838 11.017149 18.150604
2080 2010 3  9.164419 2.872733 18.033117
2081 2011 3  7.246263 3.507855 8.521916
2082 2012 3  13.749235 3.887021 15.776038
2083 2013 3  13.857125 2.027507 17.204583
2084 2014 3  5.761715 11.814350 10.529310
2085 2015 3  4.904622 0.621831 9.063597
2086 2016 3  14.739417 12.733418 7.995703
2087 2017 3  1.765121 6.570158 15.190934
2088 2018 3  0.718207 0.900055 13.960941
2089 2019 3  11.626355 0.458360 6.242874
2090 2020 3  1.704289 7.460110 0.371362
2091 2021 3  12.569207 2.223907 6.518907
2092 2022 3  0.405036 0.303161 12.902372
2093 2023 3  12.342109 8.265397 16.306969
2094 2024 3  12.413097 14.764958 15.465685
2095 2025 3  7.016733 6.801610 13.486106
2096 2026 3  6.400103 3.521609 0.364398
2097 2027 3  2.790126 7.827499 9.759828
2098 2028 3  0.766544 14.331988 15.859737
2099 2029 3  6.612847 1.947113 10.168846
2100 2030 3  12.734973 12.111254 1.952483
2101 2031 3  10.998353 9.159388 7.134166
2102 2032 3  12.321393 1.215246 11.257254
2103 2033 3  5.039083 11.531751 0.948297
2104 2034 3  3.423685 6.151086 16.025072
2105 2035 3  12.552635 2.878593 9.409919
2106 2036 3  5.126846 9.743050 12.879764
2107 2037 3  2.999157 13.109994 2.186055
2108 2038 3  9.639689 9.280786 19.149102
2109 2039 3  2.383017 0.890599 11.813073
2110 2040 3  4.620109 8.410231 14.693427
2111 2041 3  4.162734 6.543740 17.082635
2112 2042 3  10.609116 0.135187 3.914986
2113 2043 3  7.374390 3.798959 1.620933
2114 2044 3  9.805021 4.550462 10.899514
2115 2045 3  8.392699 0.831334 0.447317
2116 2046 3  12.531847 8.915159 0.724508
2117 2047 3  2.355701 9.176492 3.223959
2118 2048 3  0.989117 5.937544 10.663838
2119 2049 3  6.323103 14.157004 3.075074
2120 2050 3  12.565012 9.009511 17.127608
2121 2051 3  3.802912 14.716954 15.084301
2122 2052 3  1.282384 2.675113 12.705124
2123 2053 3  3.335644 1.441545 8.653376
2124 2054 3  13.705100 11.012109 0.021339
2125 2055 3  9.941325 7.135472 14.569644
2126 2056 3  12.489002 11.810723 11.771260
2127 2057 3  0.286361 1.968246 17.956484
2128 2058 3  2.639141 2.490504 16.438357
2129 2059 3  12.374067 11.192841 16.856095
2130 2060 3  12.478913 2.347079 12.125066
2131 2061 3  11.061826 6.909730 13.601212
2132 2062 3  13.042284 9.059011 13.741726
2133 2063 3  9.141843 1.111678 18.182660
2134 2064 3  7.378111 12.259767 13.637689
2135 2065 3  9.982125 5.395322 13.454652
2136 2066 3  8.547662 0.810349 5.553783
2137 2067 3  5.966489 7.196426 6.563555
2138 2068 3  14.284616 8.735211 8.550019
2139 2069 3  5.208082 7.491705 17.560274
2140 2070 3  4.890271 6.483933 21.703598
2141 2071 3  13.033912 7.305400 13.982567
2142 2072 3  6.110227 6.965127 9.863338
2143 2073 3  5.279104 11.933991 13.187101
2144 2074 3  0.879587 2.641406 16.104160
2145 2075 3  2.777206 1.005104 10.481877
2146 2076 3  7.317740 11.607966 5.363581
2147 2077 3  11.182747 13.343089 5.507307
2148 2078 3  5.585716 10.707127 10.757013
2149 2079 3  14.578279 6.857122 9.662777
2150 2080 3  9.787773 11.499830 3.271913
2151 2081 3  9.441051 7.977920 14.015140
2152 2082 3  14.283699 8.716268 15.045913
2153 2083 3  3.362461 14.759273 3.820873
2154 2084 3  0.308642 14.325866 14.193509
2155 2085 3  1.246735 10.768069 14.664065
2156 2086 3  11.312744 10.124716 18.133142
2157 2087 3  4.673494 9.573987 0.045990
2158 2088 3  13.431228 12.577877 11.976655
2159 2089 3  5.408343 4.782162 0.797627
2160 2090 3  1.489668 7.669969 8.020759
2161 2091 3  12.117446 0.815716 17.967510
2162 2092 3  5.947962 8.560100 15.633267
2163 2093 3  8.283807 1.207737 12.491613
2164 2094 3  6.557415 12.966124 15.700391
2165 2095 3  1.899152 7.477358 13.228659
2166 2096 3  12.457039 3.417275 5.760077
2167 2097 3  10.639242 6.312185 11.649720
2168 2098 3  7.380941 4.017332 0.508977
2169 2099 3  3.478125 1.433165 7.538028
2170 2100 3  2.031671 12.964506 14.134750
2171 2101 3  0.259481 10.892868 16.138299
2172 2102 3  13.540013 12.602434 9.860617
2173 2103 3  10.715320 6.653856 4.246042
2174 2104 3  13.827158 10.787106 8.161816
2175 2105 3  10.767190 0.356883 8.264779
2176 2106 3  6.209927 6.411358 12.805613
2177 2107 3  7.136770 14.061497 18.194267
2178 2108 3  0.418578 7.186677 7.791574
2179 2109 3  4.304253 6.775932 6.893876
2180 2110 3  4.338151 14.384924 16.355953
2181 2111 3  2.662478 11.708116 14.222620
2182 2112 3  8.123869 10.469782 20.664250
2183 2113 3  8.635881 10.167218 17.260596
2184 2114 3  12.671403 0.547069 16.678208
2185 2115 3  10.944237 11.626026 18.174495
2186 2116 3  5.099263 5.549225 14.657721
2187 2117 3  5.996851 3.263278 10.080142
2188 2118 3  12.783065 4.298892 0.208708
2189 2119 3  4.213493 1.728128 0.717183
2190 2120 3  11.624604 11.623403 0.016194
2191 2121 3  11.396824 4.763376 13.027166
2192 2122 3  10.339827 2.242465 18.121873
2193 2123 3  11.424343 9.511565 11.841281
2194 2124 3  3.514599 13.778810 7.647735
2195 2125 3  5.089835 3.635896 15.653085
2196 2126 3  4.035595 11.902755 12.649394
2197 2127 3  5.457325 7.777066 9.502932
2198 2128 3  6.422966 13.923807 8.193045
2199 2129 3  11.442647 12.112268 17.215756
2200 2130 3  5.177360 7.742840 4.614172
2201 2131 3  1.241855 11.784782 2.486980
2202 2132 3  10.427719 14.229468 7.577863
2203 2133 3  1.892876 6.032472 5.851491
2204 2134 3  9.762955 14.514159 11.331357
2205 2135 3  3.865090 1.504197 13.453341
2206 2136 3  0.685272 4.413055 6.732409
2207 2137 3  10.593133 11.746811 6.850730
2208 2138 3  8.059560 1.600163 18.275222
2209 2139 3  11.655407 12.294896 12.487128
2210 2140 3  4.027542 10.547058 15.677635
2211 2141 3  11.851417 7.870539 8.774316
2212 2142 3  7.160118 5.513926 19.307195
2213 2143 3  2.733524 13.375948 8.352688
2214 2144 3  11.042799 0.416143 7.199703
2215 2145 3  3.716809 12.091976 10.500994
2216 2146 3  6.531550 6.778216 3.446087
2217 2147 3  14.435314 12.340422 18.176055
2218 2148 3  10.125123 2.017072 13.907465
2219 2149 3  8.518509 14.722632 2.822222
2220 2150 3  7.658682 6.553068 12.607225
2221 2151 3  1.128468 4.810715 0.427678
2222 2152 3  10.159633 5.274163 12.360394
2223 2153 3  1.760151 3.572258 2.471511
2224 2154 3  6.177881 13.089140 3.445099
2225 2155 3  14.756666 9.678608 11.332520
2226 2156 3  12.125405 1.592901 13.593495
2227 2157 3  4.339295 6.154199 11.824293
2228 2158 3  7.860362 2.480215 8.355031
2229 2159 3  9.228387 14.024937 15.373777
2230 2160 3  12.975084 9.078626 1.774895
2231 2161 3  6.036674 5.870713 1.613000
2232 2162 3  1.492001 2.118078 6.560560
2233 2163 3  1.540646 12.594476 10.798368
2234 2164 3  4.713180 6.740480 5.381869
2235 2165 3  7.301881 1.113404 1.018748
2236 2166 3  10.914934 11.376629 10.571831
2237 2167 3  5.779883 11.347516 0.108044
2238 2168 3  12.734145 12.897698 7.823585
2239 2169 3  8.635786 6.598866 18.760557
2240 2170 3  4.774252 13.217241 9.159827
2241 2171 3  12.811284 11.074202 8.624549
2242 2172 3  7.896346 1.077340 9.887762
2243 2173 3  12.656176 5.960080 17.231692
2244 2174 3  5.440576 6.271698 6.267474
2245 2175 3  10.528341 8.284950 2.902578
2246 2176 3  14.191169 14.759662 2.076502
2247 2177 3  7.729071 11.041245 10.563995
2248 2178 3  9.525288 7.473712 4.780345
2249 2179 3  9.345571 4.837038 5.118045
2250 2180 3  14.634245 13.864241 2.640725
2251 2181 3  2.000890 11.553737 6.521613
2252 2182 3  0.881557 9.990501 12.335876
2253 2183 3  3.790835 8.682351 15.907811
2254 2184 3  3.218190 4.264832 9.882012
2255 2185 3  6.008090 11.406164 11.659180
2256 2186 3  14.172254 1.895454 4.840955
2257 2187 3  3.163622 0.775341 5.698032
2258 2188 3  10.051690 0.945874 1.436619
2259 2189 3  4.409710 9.671151 10.363480
2260 2190 3  2.694802 1.633150 13.769710
2261 2191 3  3.327940 1.859574 43.524390
2262 2192 3  10.372892 3.468429 18.006518
2263 2193 3  6.232127 7.095963 19.663089
2264 2194 3  11.088577 11.189334 7.974933
2265 2195 3  5.858049 6.448164 7.363598
2266 2196 3  9.828200 4.820509 8.732850
2267 2197 3  11.272032 1.779172 16.974540
2268 2198 3  3.756107 8.897126 13.535189
2269 2199 3  3.829450 4.024879 8.608873
2270 2200 3  10.811101 11.455699 12.514766
2271 2201 3  0.667012 8.439077 10.956675
2272 2202 3  8.229012 2.549520 12.836515
2273 2203 3  8.981032 10.293965 5.425379
2274 2204 3  7.169948 12.711772 5.527965
2275 2205 3  10.899082 1.979502 4.322502
2276 2206 3  2.191206 11.240447 16.992445
2277 2207 3  10.499395 7.265976 0.043599
2278 2208 3  8.447710 5.135453 17.363646
2279 2209 3  4.198196 6.025862 13.981464
2280 2210 3  12.310950 7.010097 14.840183
2281 2211 3  11.731944 2.159038 11.330886
2282 2212 3  6.040932 11.095221 9.136577
2283 2213 3  14.227117 14.528530 16.766260
2284 2214 3  2.053631 13.220922 18.230749
2285 2215 3  6.935989 11.280355 2.505094
2286 2216 3  4.153434 10.363316 13.090707
2287 2217 3  5.380127 13.973443 7.599450
2288 2218 3  10.989581 5.919767 6.461068
2289 2219 3  12.390622 14.716015 12.804711
2290 2220 3  12.996869 10.950908 11.237041
2291 2221 3  14.327416 12.574181 14.104521
2292 2222 3  2.965083 2.693328 13.529496
2293 2223 3  5.576909 6.259030 8.527835
2294 2224 3  2.439934 6.006481 8.094131
2295 2225 3  11.727601 11.773586 7.104714
2296 2226 3  5.020570 13.790334 12.513885
2297 2227 3  9.772450 0.162436 18.201159
2298 2228 3  6.809482 6.358261 4.522187
2299 2229 3  4.907965 11.960889 3.839166
2300 2230 3  3.245701 6.343577 12.088058
2301 2231 3  0.608008 10.189799 18.229519
2302 2232 3  8.585144 13.854358 8.583297
2303 2233 3  4.344886 10.560766 3.404294
2304 2234 3  2.274830 2.888916 4.752131
2305 2235 3  0.596142 1.868988 11.945704
2306 2236 3  7.665938 3.137495 4.909196
2307 2237 3  0.902656 8.836948 12.041708
2308 2238 3  10.461735 12.834625 18.129389
2309 2239 3  2.284822 3.643486 10.003729
2310 2240 3  3.621977 7.657500 14.144399
2311 2241 3  0.590165 14.716049 16.886601
2312 2242 3  2.605584 0.213680 15.161454
2313 2243 3  11.643762 0.019677 16.346973
2314 2244 3  3.423674 2.370889 17.252852
2315 2245 3  7.234059 10.526504 3.483324
2316 2246 3  11.755948 4.118796 0.749843
2317 2247 3  9.312510 2.796242 13.311006
2318 2248 3  0.958865 8.763537 5.412251
2319 2249 3  8.502850 7.619869 12.431121
2320 2250 3  1.218546 6.767927 5.280750
2321 2251 3  4.672859 6.247239 10.136379
2322 2252 3  6.679441 2.266390 11.268389
2323 2253 3  0.083097 11.782920 13.298255
2324 2254 3  8.480609 2.039036 16.027130
2325 2255 3  4.422767 4.236422 9.538063
2326 2256 3  2.596838 6.710234 9.643697
2327 2257 3  11.318730 4.611518 8.344605
2328 2258 3  0.828383 12.028125 17.646294
2329 2259 3  0.070796 5.596379 16.375447
2330 2260 3  4.922536 11.014123 8.086588
2331 2261 3  11.500466 10.439991 0.042727
2332 2262 3  6.737968 9.750951 5.949048
2333 2263 3  13.378450 0.877289 13.358673
2334 2264 3  5.726162 12.766202 11.117456
2335 2265 3  4.421599 7.630091 13.020103
2336 2266 3  13.432090 10.593240 17.123253
2337 2267 3  1.336100 0.232874 10.450255
