# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_all
3 18.1618
4 54.86
3300 4
1 18.779
2 19.1666
3 18.7262
4 56.6718
3400 4
1 19.3758
2 19.7871
3 19.3244
4 58.4873
3500 4
1 20.0029
2 20.4369
3 19.9874
4 60.4272
3600 4
1 20.6574
2 21.0559
3 20.6295
4 62.3428
3700 4
1 21.3019
2 21.6997
3 21.2689
4 64.2704
3800 4
1 21.9331
2 22.3035
3 21.8646
4 66.1013
3900 4
1 22.6314
2 22.933
3 22.4386
4 68.003
4000 4
1 23.2387
2 23.5576
3 22.9836
4 69.7798
4100 4
1 23.9451
2 24.0036
3 23.5221
4 71.4709
4200 4
1 24.6296
2 24.4193
3 24.1653
4 73.2142
4300 4
1 25.1932
2 24.926
3 24.7864
4 74.9057
4400 4
1 25.7083
2 25.5103
3 25.3483
4 76.5669
4500 4
1 26.2989
2 26.0836
3 25.8645
4 78.247
4600 4
1 26.9941
2 26.6732
3 26.3711
4 80.0385
4700 4
1 27.6314
2 27.2448
3 26.9057
4 81.7819
4800 4
1 28.2467
2 27.7592
3 27.4419
4 83.4479
4900 4
1 28.8548
2 28.3466
3 27.9305
4 85.1319
5000 4
1 29.4586
2 28.9901
3 28.4681
4 86.9167
5100 4
1 30.0283
2 29.65
3 29.015
4 88.6933
5200 4
1 30.5995
2 30.3175
3 29.5609
4 90.4779
5300 4
1 31.2309
2 30.9334
3 30.0987
4 92.263
5400 4
1 31.7963
2 31.4888
3 30.672
4 93.9572
5500 4
1 32.3908
2 32.035
3 31.3281
4 95.754
5600 4
1 32.9015
2 32.5722
3 31.9847
4 97.4584
5700 4
1 33.4011
2 33.1204
3 32.6101
4 99.1315
5800 4
1 33.9689
2 33.6149
3 33.2519
4 100.836
5900 4
1 34.5857
2 34.1558
3 33.8829
4 102.624
6000 4
1 35.2025
2 34.766
3 34.4918
4 104.46
6100 4
1 35.7585
2 35.377
3 35.0098
4 106.145
6200 4
1 36.2723
2 36.0119
3 35.5422
4 107.826
6300 4
1 36.882
2 36.6501
3 35.9844
4 109.517
6400 4
1 37.599
2 37.2555
3 36.4785
4 111.333
6500 4
1 38.3782
2 37.8857
3 37.0643
4 113.328
6600 4
1 39.123
2 38.4892
3 37.6936
4 115.306
6700 4
1 39.786
2 39.0819
3 38.3354
4 117.203
6800 4
1 40.3745
2 39.5737
3 38.9038
4 118.852
6900 4
1 40.8968
2 40.1712
3 39.4973
4 120.565
7000 4
1 41.4004
2 40.738
3 40.0433
4 122.182
7100 4
1 41.862
2 41.2342
3 40.6794
4 123.776
7200 4
1 42.4147
2 41.7474
3 41.3642
4 125.526
7300 4
1 43.0022
2 42.3401
3 42.0962
4 127.438
7400 4
1 43.5276
2 42.8737
3 42.8114
4 129.213
7500 4
1 44.0756
2 43.2815
3 43.3741
4 130.731
7600 4
1 44.6671
2 43.7285
3 43.9121
4 132.308
7700 4
1 45.3356
2 44.2359
3 44.6196
4 134.191
7800 4
1 45.8853
2 44.7153
3 45.2794
4 135.88
7900 4
1 46.4706
2 45.2191
3 45.779
4 137.469
8000 4
1 47.2311
2 45.7037
3 46.3753
4 139.31
8100 4
1 47.9241
2 46.2954
3 46.9411
4 141.161
8200 4
1 48.5812
2 46.9329
3 47.4002
4 142.914
8300 4
1 49.2252
2 47.5794
3 47.973
4 144.778
8400 4
1 49.9929
2 48.1914
3 48.5174
4 146.702
8500 4
1 50.7077
2 48.8115
3 49.1443
4 148.664
8600 4
1 51.3645
2 49.4342
3 49.7791
4 150.578
8700 4
1 51.999
2 49.9842
3 50.4245
4 152.408
8800 4
1 52.7326
2 50.4913
3 51.2003
4 154.424
8900 4
1 53.4369
2 50.9816
3 51.8765
4 156.295
9000 4
1 54.1381
2 51.581
3 52.5794
4 158.299
9100 4
1 54.8755
2 52.1651
3 53.1343
4 160.175
9200 4
1 55.581
2 52.7232
3 53.7892
4 162.094
9300 4
1 56.1551
2 53.3674
3 54.608
4 164.13
9400 4
1 56.6209
2 53.9511
3 55.318
4 165.89
9500 4
1 57.1049
2 54.6882
3 55.9253
4 167.718
9600 4
1 57.6509
2 55.405
3 56.6189
4 169.675
9700 4
1 58.1331
2 56.0307
3 57.2771
4 171.441
9800 4
1 58.7914
2 56.5819
3 58.0368
4 173.41
9900 4
1 59.4702
2 57.1857
3 58.713
4 175.369
10000 4
1 60.0303
2 57.7912
3 59.3514
4 177.173
10100 4
1 60.6273
2 58.3714
3 59.9782
4 178.977
10200 4
1 61.1251
2 58.9125
3 60.6164
4 180.654
10300 4
1 61.654
2 59.4664
3 61.1967
4 182.317
10400 4
1 62.3187
2 60.06
3 61.8447
4 184.223
10500 4
1 62.9906
2 60.7402
3 62.4265
4 186.157
10600 4
1 63.7238
2 61.2576
3 63.0553
4 188.037
10700 4
1 64.3309
2 61.829
3 63.6752
4 189.835
10800 4
1 64.9216
2 62.4437
3 64.3905
4 191.756
10900 4
1 65.5694
2 63.0806
3 65.1169
4 193.767
11000 4
1 66.1706
2 63.7655
3 65.6935
4 195.63
11100 4
1 66.6508
2 64.2816
3 66.3055
4 197.238
11200 4
1 67.1927
2 64.843
3 66.9984
4 199.034
11300 4
1 67.6581
2 65.4392
3 67.7376
4 200.835
11400 4
1 68.13
2 66.0752
3 68.4678
4 202.673
11500 4
1 68.7612
2 66.6499
3 69.1165
4 204.528
11600 4
1 69.3533
2 67.2168
3 69.7145
4 206.285
11700 4
1 69.8977
2 67.7404
3 70.4148
4 208.053
11800 4
1 70.5234
2 68.2173
3 71.1587
4 209.899
11900 4
1 71.0524
2 68.7274
3 71.8032
4 211.583
12000 4
1 71.5942
2 69.3573
3 72.3971
4 213.349
12100 4
1 72.0307
2 70.1696
3 72.953
4 215.153
12200 4
1 72.4195
2 70.9957
3 73.4876
4 216.903
12300 4
1 72.9402
2 71.7392
3 73.983
4 218.662
12400 4
1 73.4712
2 72.4759
3 74.5914
4 220.539
12500 4
1 74.0918
2 73.0913
3 75.266
4 222.449
12600 4
1 74.7134
2 73.6215
3 75.8997
4 224.235
12700 4
1 75.2422
2 74.072
3 76.5271
4 225.841
12800 4
1 75.8521
2 74.5119
3 77.0695
4 227.433
12900 4
1 76.4616
2 75.0257
3 77.5931
4 229.08
13000 4
1 77.0711
2 75.59
3 78.1706
4 230.832
13100 4
1 77.7379
2 76.0323
3 78.7962
4 232.566
13200 4
1 78.5254
2 76.5142
3 79.4888
4 234.528
13300 4
1 79.1208
2 77.0545
3 80.0307
4 236.206
13400 4
1 79.7319
2 77.7009
3 80.3789
4 237.812
13500 4
1 80.3783
2 78.3657
3 80.7443
4 239.488
13600 4
1 81.0663
2 79.025
3 81.2287
4 241.32
13700 4
1 81.6988
2 79.5116
3 81.741
4 242.951
13800 4
1 82.212
2 80.0284
3 82.1439
4 244.384
13900 4
1 82.8679
2 80.4594
3 82.6512
4 245.979
14000 4
1 83.7102
2 81.037
3 83.2295
4 247.977
14100 4
1 84.2931
2 81.6409
3 83.7424
4 249.676
14200 4
1 84.7428
2 82.2319
3 84.2108
4 251.185
14300 4
1 85.3981
2 82.6517
3 84.7034
4 252.753
14400 4
1 86.0125
2 83.1377
3 85.3278
4 254.478
14500 4
1 86.7088
2 83.6721
3 85.9285
4 256.309
14600 4
1 87.3914
2 84.2817
3 86.6486
4 258.322
14700 4
1 87.9341
2 84.9503
3 87.3714
4 260.256
14800 4
1 88.5946
2 85.5964
3 88.0243
4 262.215
14900 4
1 89.1772
2 86.2416
3 88.4423
4 263.861
15000 4
1 89.7867
2 86.8029
3 89.0113
4 265.601
15100 4
1 90.4306
2 87.4514
3 89.6783
4 267.56
15200 4
1 91.0571
2 88.172
3 90.415
4 269.644
15300 4
1 91.8107
2 89.0432
3 91.0348
4 271.889
15400 4
1 92.6588
2 89.8427
3 91.6601
4 274.162
15500 4
1 93.3399
2 90.5927
3 92.2293
4 276.162
15600 4
1 93.9111
2 91.1786
3 92.8987
4 277.988
15700 4
1 94.3519
2 91.6241
3 93.7097
4 279.686
15800 4
1 94.9369
2 92.2669
3 94.4288
4 281.633
15900 4
1 95.4976
2 92.9518
3 95.0056
4 283.455
16000 4
1 96.0767
2 93.6286
3 95.4892
4 285.194
16100 4
1 96.6619
2 94.4715
3 96.0041
4 287.138
16200 4
1 97.0623
2 95.3229
3 96.3988
4 288.784
16300 4
1 97.4894
2 96.1696
3 96.7558
4 290.415
16400 4
1 97.9157
2 97.0756
3 97.1924
4 292.184
16500 4
1 98.4523
2 97.7301
3 97.6624
4 293.845
16600 4
1 99.0527
2 98.6156
3 98.0204
4 295.689
16700 4
1 99.6834
2 99.4525
3 98.355
4 297.491
16800 4
1 100.415
2 100.118
3 98.8131
4 299.346
16900 4
1 101.031
2 100.803
3 99.2764
4 301.11
17000 4
1 101.601
2 101.353
3 99.8525
4 302.807
17100 4
1 102.384
2 102.063
3 100.361
4 304.808
17200 4
1 102.991
2 102.793
3 100.869
4 306.654
17300 4
1 103.73
2 103.56
3 101.43
4 308.72
17400 4
1 104.515
2 104.234
3 101.988
4 310.737
17500 4
1 105.078
2 104.714
3 102.553
4 312.345
17600 4
1 105.767
2 105.197
3 103.208
4 314.172
17700 4
1 106.482
2 105.734
3 103.812
4 316.028
17800 4
1 107.002
2 106.4
3 104.494
4 317.897
17900 4
1 107.549
2 107.027
3 105.065
4 319.641
18000 4
1 108.065
2 107.639
3 105.607
4 321.311
18100 4
1 108.654
2 108.254
3 106.12
4 323.028
18200 4
1 109.319
2 108.784
3 106.707
4 324.809
18300 4
1 110.004
2 109.347
3 107.517
4 326.868
18400 4
1 110.74
2 109.981
3 108.03
4 328.751
18500 4
1 111.505
2 110.772
3 108.643
4 330.919
18600 4
1 112.288
2 111.433
3 109.235
4 332.956
18700 4
1 112.955
2 112.028
3 109.644
4 334.627
18800 4
1 113.504
2 112.508
3 110.09
4 336.103
18900 4
1 113.99
2 113.002
3 110.712
4 337.703
19000 4
1 114.557
2 113.537
3 111.459
4 339.553
19100 4
1 115.199
2 114.078
3 112.188
4 341.466
19200 4
1 115.758
2 114.685
3 112.731
4 343.174
19300 4
1 116.256
2 115.463
3 113.205
4 344.924
19400 4
1 116.754
2 116.185
3 113.791
4 346.729
19500 4
1 117.381
2 116.884
3 114.394
4 348.659
19600 4
1 118.226
2 117.518
3 115.214
4 350.957
19700 4
1 119.032
2 118.002
3 115.988
4 353.023
19800 4
1 119.86
2 118.607
3 116.737
4 355.204
19900 4
1 120.828
2 119.074
3 117.499
4 357.401
20000 4
1 121.781
2 119.749
3 118.204
4 359.735
20100 4
1 122.438
2 120.453
3 118.853
4 361.745
20200 4
1 123.042
2 121.108
3 119.574
4 363.724
20300 4
1 123.734
2 121.882
3 120.331
4 365.946
20400 4
1 124.464
2 122.386
3 121.042
4 367.892
20500 4
1 124.943
2 123.05
3 121.777
4 369.77
20600 4
1 125.677
2 123.538
3 122.422
4 371.636
20700 4
1 126.451
2 124.017
3 123.148
4 373.616
20800 4
1 127.224
2 124.39
3 123.918
4 375.532
20900 4
1 127.794
2 124.833
3 124.741
4 377.368
21000 4
1 128.387
2 125.33
3 125.557
4 379.274
21100 4
1 128.904
2 125.682
3 126.355
4 380.941
21200 4
1 129.485
2 126.281
3 127.011
4 382.778
21300 4
1 130.027
2 126.964
3 127.668
4 384.659
21400 4
1 130.521
2 127.481
3 128.432
4 386.434
21500 4
1 130.974
2 128.081
3 129.108
4 388.162
21600 4
1 131.585
2 128.694
3 129.631
4 389.91
21700 4
1 132.187
2 129.27
3 130.212
4 391.669
21800 4
1 132.745
2 129.837
3 130.673
4 393.256
21900 4
1 133.208
2 130.34
3 131.149
4 394.697
22000 4
1 133.694
2 130.901
3 131.741
4 396.336
22100 4
1 134.387
2 131.516
3 132.342
4 398.246
22200 4
1 135.005
2 132.193
3 132.879
4 400.076
22300 4
1 135.526
2 132.649
3 133.31
4 401.485
22400 4
1 136.199
2 133.231
3 133.909
4 403.339
22500 4
1 136.766
2 133.98
3 134.458
4 405.204
22600 4
1 137.409
2 134.586
3 134.929
4 406.924
22700 4
1 138.099
2 134.978
3 135.29
4 408.367
22800 4
1 138.845
2 135.494
3 135.617
4 409.957
22900 4
1 139.205
2 136.161
3 136.01
4 411.376
23000 4
1 139.699
2 136.879
3 136.574
4 413.152
23100 4
1 140.32
2 137.657
3 137.164
4 415.142
23200 4
1 140.853
2 138.29
3 137.606
4 416.749
23300 4
1 141.392
2 139.067
3 138
4 418.459
23400 4
1 142.052
2 139.81
3 138.722
4 420.584
23500 4
1 142.663
2 140.388
3 139.299
4 422.35
23600 4
1 143.183
2 140.861
3 139.76
4 423.804
23700 4
1 143.694
2 141.454
3 140.155
4 425.304
23800 4
1 144.212
2 142.006
3 140.754
4 426.972
23900 4
1 144.693
2 142.525
3 141.07
4 428.288
24000 4
1 145.351
2 143.097
3 141.38
4 429.828
24100 4
1 145.853
2 143.503
3 141.868
4 431.224
24200 4
1 146.469
2 144.046
3 142.634
4 433.148
24300 4
1 147.001
2 144.688
3 143.26
4 434.949
24400 4
1 147.557
2 145.175
3 143.979
4 436.712
24500 4
1 148.092
2 145.702
3 144.843
4 438.637
24600 4
1 148.812
2 146.371
3 145.576
4 440.758
24700 4
1 149.591
2 146.89
3 146.221
4 442.702
24800 4
1 150.275
2 147.375
3 146.899
4 444.549
24900 4
1 150.736
2 148.043
3 147.656
4 446.434
25000 4
1 151.227
2 148.917
3 148.361
4 448.504
25100 4
1 151.672
2 149.666
3 148.865
4 450.204
25200 4
1 152.039
2 150.31
3 149.436
4 451.785
25300 4
1 152.463
2 151.001
3 149.918
4 453.381
25400 4
1 152.763
2 151.482
3 150.349
4 454.595
25500 4
1 153.339
2 152.023
3 150.831
4 456.193
25600 4
1 154.046
2 152.399
3 151.31
4 457.755
25700 4
1 154.739
2 152.742
3 151.668
4 459.149
25800 4
1 155.26
2 153.327
3 152.277
4 460.864
25900 4
1 155.729
2 153.678
3 153.109
4 462.516
26000 4
1 156.24
2 154.103
3 153.81
4 464.153
26100 4
1 156.758
2 154.825
3 154.33
4 465.913
26200 4
1 157.27
2 155.668
3 154.932
4 467.87
26300 4
1 157.932
2 156.55
3 155.35
4 469.831
26400 4
1 158.839
2 157.218
3 155.848
4 471.905
26500 4
1 159.635
2 157.921
3 156.484
4 474.04
26600 4
1 160.26
2 158.74
3 157.015
4 476.014
26700 4
1 160.849
2 159.684
3 157.461
4 477.994
26800 4
1 161.203
2 160.588
3 157.896
4 479.686
26900 4
1 161.321
2 161.587
3 158.351
4 481.26
27000 4
1 161.486
2 162.429
3 158.979
4 482.894
27100 4
1 161.724
2 163.222
3 159.468
4 484.414
27200 4
1 162.138
2 163.929
3 159.986
4 486.052
27300 4
1 162.939
2 164.427
3 160.452
4 487.817
27400 4
1 163.951
2 165.052
3 160.836
4 489.84
27500 4
1 164.894
2 165.686
3 161.384
4 491.964
27600 4
1 165.498
2 166.347
3 162.013
4 493.858
27700 4
1 166.198
2 167.007
3 162.762
4 495.967
27800 4
1 166.677
2 167.763
3 163.462
4 497.902
27900 4
1 167.068
2 168.328
3 164.049
4 499.445
28000 4
1 167.756
2 168.75
3 164.799
4 501.305
28100 4
1 168.549
2 169.055
3 165.556
4 503.16
28200 4
1 169.296
2 169.487
3 166.347
4 505.13
28300 4
1 169.821
2 170.055
3 166.856
4 506.732
28400 4
1 170.218
2 170.746
3 167.276
4 508.24
28500 4
1 170.724
2 171.557
3 167.854
4 510.135
28600 4
1 171.475
2 172.178
3 168.22
4 511.872
28700 4
1 172.351
2 172.743
3 168.533
4 513.628
28800 4
1 173.212
2 173.101
3 168.821
4 515.134
28900 4
1 174.07
2 173.581
3 169.134
4 516.784
29000 4
1 175.169
2 174.021
3 169.675
4 518.865
29100 4
1 176.259
2 174.507
3 170.211
4 520.977
29200 4
1 177.014
2 175.085
3 170.792
4 522.891
29300 4
1 177.848
2 175.701
3 171.417
4 524.966
29400 4
1 178.612
2 176.462
3 171.981
4 527.055
29500 4
1 179.013
2 177.35
3 172.653
4 529.015
29600 4
1 179.405
2 178.283
3 173.52
4 531.207
29700 4
1 180.062
2 179.215
3 174.39
4 533.667
29800 4
1 180.676
2 180.173
3 175.121
4 535.97
29900 4
1 181.251
2 180.985
3 175.75
4 537.986
30000 4
1 181.773
2 181.382
3 176.163
4 539.318
30100 4
1 182.191
2 181.873
3 176.601
4 540.665
30200 4
1 182.575
2 182.274
3 177.083
4 541.933
30300 4
1 183.141
2 182.763
3 177.587
4 543.491
30400 4
1 183.818
2 183.239
3 178.138
4 545.196
30500 4
1 184.402
2 183.772
3 178.758
4 546.931
30600 4
1 184.922
2 184.612
3 179.438
4 548.971
30700 4
1 185.767
2 185.487
3 180.095
4 551.349
30800 4
1 186.468
2 186.292
3 180.782
4 553.542
30900 4
1 187.152
2 187.064
3 181.444
4 555.66
31000 4
1 187.888
2 187.752
3 182.019
4 557.659
31100 4
1 188.43
2 188.29
3 182.614
4 559.334
31200 4
1 189.077
2 188.893
3 183.254
4 561.224
31300 4
1 189.805
2 189.537
3 184.049
4 563.391
31400 4
1 190.279
2 190.15
3 184.781
4 565.21
31500 4
1 190.684
2 191.004
3 185.633
4 567.321
31600 4
1 191.267
2 191.703
3 186.521
4 569.491
31700 4
1 192.018
2 192.182
3 187.143
4 571.343
31800 4
1 192.663
2 192.495
3 187.392
4 572.55
31900 4
1 193.048
2 192.73
3 188.043
4 573.821
32000 4
1 193.622
2 193.12
3 188.795
4 575.537
32100 4
1 194.157
2 193.729
3 189.518
4 577.404
32200 4
1 194.623
2 194.404
3 189.947
4 578.974
32300 4
1 195.007
2 195.043
3 190.624
4 580.674
32400 4
1 195.452
2 195.677
3 191.254
4 582.383
32500 4
1 195.941
2 196.367
3 191.901
4 584.21
32600 4
1 196.217
2 197.128
3 192.703
4 586.048
32700 4
1 196.633
2 197.84
3 193.478
4 587.951
32800 4
1 197.179
2 198.716
3 194.296
4 590.191
32900 4
1 197.762
2 199.347
3 195.129
4 592.239
33000 4
1 198.444
2 199.993
3 195.687
4 594.123
33100 4
1 199.19
2 200.594
3 196.255
4 596.039
33200 4
1 200.015
2 201.386
3 196.649
4 598.05
33300 4
1 200.58
2 201.865
3 196.962
4 599.407
33400 4
1 201.078
2 202.381
3 197.453
4 600.911
33500 4
1 201.784
2 202.882
3 197.898
4 602.564
33600 4
1 202.646
2 203.343
3 198.213
4 604.203
33700 4
1 203.255
2 203.942
3 198.819
4 606.016
33800 4
1 203.996
2 204.526
3 199.724
4 608.246
33900 4
1 204.711
2 205.107
3 200.311
4 610.129
34000 4
1 205.465
2 205.652
3 200.869
4 611.985
34100 4
1 206.173
2 206.116
3 201.618
4 613.907
34200 4
1 206.898
2 206.329
3 202.069
4 615.296
34300 4
1 207.599
2 206.821
3 202.376
4 616.797
34400 4
1 208.116
2 207.454
3 202.922
4 618.492
34500 4
1 208.358
2 207.974
3 203.402
4 619.734
34600 4
1 208.546
2 208.325
3 203.995
4 620.866
34700 4
1 208.84
2 208.853
3 204.712
4 622.405
34800 4
1 209.196
2 209.334
3 205.717
4 624.247
34900 4
1 209.635
2 209.772
3 206.582
4 625.989
35000 4
1 209.91
2 210.349
3 207.163
4 627.422
35100 4
1 210.219
2 210.956
3 207.588
4 628.763
35200 4
1 210.715
2 211.587
3 207.968
4 630.27
35300 4
1 211.041
2 212.037
3 208.453
4 631.531
35400 4
1 211.727
2 212.392
3 209.072
4 633.19
35500 4
1 212.481
2 212.678
3 209.562
4 634.721
35600 4
1 212.97
2 213.098
3 210.199
4 636.266
35700 4
1 213.582
2 213.825
3 210.937
4 638.345
35800 4
1 214.036
2 214.653
3 211.718
4 640.407
35900 4
1 214.476
2 215.203
3 212.294
4 641.974
36000 4
1 214.78
2 215.728
3 212.963
4 643.471
36100 4
1 215.226
2 216.337
3 213.408
4 644.97
36200 4
1 215.587
2 217.15
3 213.97
4 646.707
36300 4
1 215.725
2 217.8
3 214.525
4 648.05
36400 4
1 216.158
2 218.563
3 214.912
4 649.633
36500 4
1 216.762
2 219.193
3 215.715
4 651.671
36600 4
1 217.311
2 219.581
3 216.749
4 653.641
36700 4
1 217.633
2 219.629
3 217.532
4 654.794
36800 4
1 217.876
2 219.981
3 218.118
4 655.976
36900 4
1 218.203
2 220.504
3 218.886
4 657.593
37000 4
1 218.638
2 221.094
3 219.495
4 659.226
37100 4
1 219.267
2 221.533
3 220.205
4 661.005
37200 4
1 220.114
2 222.262
3 220.939
4 663.315
37300 4
1 221.036
2 222.605
3 221.484
4 665.124
37400 4
1 221.903
2 223.215
3 221.924
4 667.041
37500 4
1 222.323
2 223.984
3 222.608
4 668.915
37600 4
1 223.077
2 224.425
3 222.993
4 670.496
37700 4
1 224.085
2 224.842
3 223.259
4 672.186
37800 4
1 224.912
2 225.363
3 223.924
4 674.198
37900 4
1 225.639
2 225.798
3 224.952
4 676.388
38000 4
1 226.413
2 226.225
3 225.841
4 678.479
38100 4
1 226.916
2 226.798
3 226.673
4 680.387
38200 4
1 227.54
2 227.693
3 227.462
4 682.696
38300 4
1 228.089
2 228.333
3 228.251
4 684.672
38400 4
1 228.638
2 229.13
3 229.041
4 686.81
38500 4
1 229.034
2 229.706
3 229.443
4 688.184
38600 4
1 229.26
2 230.282
3 229.936
4 689.478
38700 4
1 229.514
2 230.97
3 230.784
4 691.268
38800 4
1 229.934
2 231.798
3 231.401
4 693.133
38900 4
1 230.687
2 232.736
3 232.304
4 695.728
39000 4
1 231.431
2 233.417
3 233.02
4 697.868
39100 4
1 232.11
2 233.955
3 233.577
4 699.641
39200 4
1 232.879
2 234.489
3 234.042
4 701.41
39300 4
1 233.456
2 234.893
3 234.675
4 703.024
39400 4
1 234.036
2 235.101
3 235.456
4 704.593
39500 4
1 234.814
2 235.589
3 235.905
4 706.308
39600 4
1 235.531
2 236.432
3 236.357
4 708.321
39700 4
1 236.447
2 237.297
3 237.087
4 710.831
39800 4
1 237.597
2 238.12
3 237.747
4 713.464
39900 4
1 238.343
2 238.847
3 238.086
4 715.276
40000 4
1 238.942
2 239.23
3 238.519
4 716.691
