# Time-averaged data for fix kinetic_output
# TimeStep c_kinetic_core
12600 1452.54
12700 1513.52
12800 1509.49
12900 1543.09
13000 1528.42
13100 1579.01
13200 1497.3
13300 1476.7
13400 1488.43
13500 1427.22
13600 1451.9
13700 1478.83
13800 1516.91
13900 1555.88
14000 1472.74
14100 1505.37
14200 1512.22
14300 1528.39
14400 1492.31
14500 1540.07
14600 1515.05
14700 1487.41
14800 1484.62
14900 1534.94
15000 1444.91
15100 1578.32
15200 1542.66
15300 1501.45
15400 1497.36
15500 1517.75
15600 1508.38
15700 1550.21
15800 1519.14
15900 1538.03
16000 1433.81
16100 1498.77
16200 1580.05
16300 1512.25
16400 1499.75
16500 1518.3
16600 1513.68
16700 1495.04
16800 1537.31
16900 1459.97
17000 1488.23
17100 1540.24
17200 1489.37
17300 1565.18
17400 1475.81
17500 1510.08
17600 1457.61
17700 1498.26
17800 1481.85
17900 1514.56
18000 1494.3
18100 1543.82
18200 1488.36
18300 1554.87
18400 1486.58
18500 1519.99
18600 1534.88
18700 1517.63
18800 1477.59
18900 1550.86
19000 1452.17
19100 1553.37
19200 1524.95
19300 1538.47
19400 1492.95
19500 1437.39
19600 1492.27
19700 1461.35
19800 1529.05
19900 1474.15
20000 1452.43
20100 1493.57
20200 1529.75
20300 1452.34
20400 1514.48
20500 1531.19
20600 1412.27
20700 1477.85
20800 1506.7
20900 1556.66
21000 1466.17
21100 1522.73
21200 1465.43
21300 1487.7
21400 1539.51
21500 1551.16
21600 1546.18
21700 1522.89
21800 1551.48
21900 1498.53
22000 1479.49
22100 1527.86
22200 1520.33
22300 1588.17
22400 1564.07
22500 1540.43
22600 1543.81
22700 1523.39
22800 1451.85
22900 1575.64
23000 1545.33
23100 1531.1
23200 1512.23
23300 1467.26
23400 1525.93
23500 1494.16
23600 1589.06
23700 1473.69
23800 1511.07
23900 1516.25
24000 1534.51
24100 1545.95
24200 1451.04
24300 1546.82
24400 1566.65
24500 1523.47
24600 1538.38
24700 1479.03
24800 1489.9
24900 1511.88
25000 1489.4
25100 1525.09
25200 1594.99
25300 1592.63
25400 1447.24
25500 1521.57
25600 1455.36
25700 1565.1
25800 1509.24
25900 1555.76
26000 1497.11
26100 1465.49
26200 1585.31
26300 1391.03
26400 1542.41
26500 1424.75
26600 1504.5
26700 1521.86
26800 1545.12
26900 1535.68
27000 1509.31
27100 1435.42
27200 1546.6
27300 1487.08
27400 1514
27500 1561.59
27600 1491.72
27700 1555.57
27800 1470.88
27900 1530.89
28000 1527.06
28100 1524.13
28200 1504.94
28300 1545.8
28400 1590.12
28500 1526.84
28600 1520.96
28700 1501.54
28800 1547.47
28900 1553.54
29000 1488.18
29100 1528.36
29200 1498.08
29300 1554.43
29400 1495.55
29500 1526.71
29600 1507.5
29700 1551.43
29800 1579.02
29900 1521.26
30000 1596.21
30100 1492.15
30200 1588.16
30300 1477.97
30400 1501.43
30500 1586.16
30600 1535.83
30700 1504.44
30800 1508.05
30900 1513.13
31000 1527.69
31100 1466.13
31200 1503.81
31300 1494.68
31400 1543.23
31500 1546.81
31600 1459.74
31700 1535.9
31800 1505.38
31900 1497.72
32000 1519.73
32100 1502.54
32200 1529.34
32300 1524.98
32400 1542.58
32500 1544.51
32600 1500.09
32700 1503.17
32800 1502.89
32900 1552.65
33000 1508.97
33100 1483.68
33200 1469.54
33300 1495.07
33400 1541.2
33500 1455.85
33600 1549.26
33700 1515.21
33800 1572.12
33900 1527.19
34000 1563.5
34100 1484.15
34200 1500.7
34300 1506.6
34400 1486.75
34500 1452.86
34600 1485.2
34700 1534.63
34800 1523.28
34900 1516.53
35000 1523.3
35100 1541.98
35200 1470.86
35300 1539.65
35400 1506.89
35500 1507.48
35600 1449.55
35700 1513.55
35800 1499.63
35900 1554.37
36000 1569.82
36100 1441.07
36200 1460.86
36300 1529.38
36400 1522.53
36500 1504.85
36600 1554.18
36700 1563.28
36800 1496.87
36900 1477.46
37000 1518.03
37100 1427.25
37200 1568.23
37300 1476.63
37400 1517.97
37500 1482.72
37600 1454.44
37700 1400.82
37800 1483.38
37900 1556.69
38000 1531.24
38100 1476.33
38200 1461.08
38300 1573.63
38400 1579.64
38500 1510.91
38600 1558.39
38700 1497.8
38800 1474.18
38900 1498.16
39000 1511.77
39100 1466.89
39200 1493.04
39300 1510.63
39400 1542.54
39500 1493.81
39600 1484.25
39700 1535.61
39800 1539.01
39900 1562.75
40000 1502
40100 1507.63
40200 1477.72
40300 1557.99
40400 1457.59
40500 1463.18
40600 1520.72
40700 1501.3
40800 1573.47
40900 1499.66
41000 1559.43
41100 1543.37
41200 1508.44
41300 1492.84
41400 1508.72
41500 1522.6
41600 1545.62
41700 1439.39
41800 1491.39
41900 1524.42
42000 1483.9
42100 1511.54
42200 1492.7
42300 1600.17
42400 1504.22
42500 1522.18
42600 1479.28
42700 1481.95
42800 1505.47
42900 1509.01
43000 1550.9
43100 1471.58
43200 1476.84
43300 1512.57
43400 1495.73
43500 1520.38
43600 1521.39
43700 1501.95
43800 1471.6
43900 1495.51
44000 1460.04
44100 1535.75
44200 1506.54
44300 1554.66
44400 1482.42
44500 1559.56
44600 1535.55
44700 1569.42
44800 1525.85
44900 1506.02
45000 1525.58
45100 1548.17
45200 1524.4
45300 1493.91
45400 1547.06
45500 1513.35
45600 1500.97
45700 1501.98
45800 1471.03
45900 1573.83
46000 1537.86
46100 1491.47
46200 1483.75
46300 1531.03
46400 1511.26
46500 1536.53
46600 1553.5
46700 1490.88
46800 1500.25
46900 1505.28
47000 1545.09
47100 1506.95
47200 1517.25
47300 1528.05
47400 1469.65
47500 1546.96
47600 1496.14
47700 1565.77
47800 1527.64
47900 1555.48
48000 1490.91
48100 1491.37
48200 1489.79
48300 1461.2
48400 1435.57
48500 1637.99
48600 1537.58
48700 1517.25
48800 1470.66
48900 1435.92
49000 1484.11
49100 1525.36
49200 1547.65
49300 1536.21
49400 1548.19
49500 1505.01
49600 1477.76
49700 1557.04
49800 1566.2
49900 1542.78
50000 1492.52
50100 1498.38
50200 1454.46
50300 1554.4
50400 1528.41
50500 1493.48
50600 1585.06
50700 1524.09
50800 1547.61
50900 1410.67
51000 1457.36
51100 1640.23
51200 1545.96
51300 1500.32
51400 1512.89
51500 1491.99
51600 1526.51
51700 1559.08
51800 1504.15
51900 1488.04
52000 1468.02
52100 1477.68
52200 1571.81
52300 1431.27
52400 1564.73
52500 1477.3
52600 1558.13
52700 1503.47
52800 1553.54
52900 1532.85
53000 1481.48
53100 1545.02
53200 1515.78
53300 1528.07
53400 1498.56
53500 1539.48
53600 1557.73
53700 1591.37
53800 1492.9
53900 1481.75
54000 1456.88
54100 1540.15
54200 1527.15
54300 1547.57
54400 1483.4
54500 1616.14
54600 1526.88
54700 1577.87
54800 1451.02
54900 1456.73
55000 1442.35
55100 1508.32
55200 1499.24
55300 1493.13
55400 1552.66
55500 1470.8
55600 1467.43
55700 1509.46
55800 1518.27
55900 1495.79
56000 1462.38
56100 1468.21
56200 1538.9
56300 1508.19
56400 1506.98
56500 1487.56
56600 1527.62
56700 1490.38
56800 1563.76
56900 1509.28
57000 1542.09
57100 1463.17
57200 1548.77
57300 1489.76
57400 1482.98
57500 1561.64
57600 1554.82
57700 1512.52
57800 1537.56
57900 1504.66
58000 1520.93
58100 1523.18
58200 1608.89
58300 1487.74
58400 1528.63
58500 1522.21
58600 1594.28
58700 1539.57
58800 1496.07
58900 1554.14
59000 1529.09
59100 1547.5
59200 1532.5
59300 1500.02
59400 1436.22
59500 1533.78
59600 1457.5
59700 1552.39
59800 1604.09
59900 1481.43
60000 1495.56
60100 1568.79
60200 1477.55
60300 1511.48
60400 1488.11
60500 1533.55
60600 1509.48
60700 1408.46
60800 1559.5
60900 1536.2
61000 1534.05
61100 1494.9
61200 1544.65
61300 1461.35
61400 1470.4
61500 1479.67
61600 1527.9
61700 1536.4
61800 1563.9
61900 1556.18
62000 1504.09
62100 1491.17
62200 1501.77
62300 1524.52
62400 1543.83
62500 1531.52
62600 1547.61
62700 1532.4
62800 1565.22
62900 1504.88
63000 1464.47
63100 1541.47
63200 1563.7
63300 1548.38
63400 1512.77
63500 1530.95
63600 1574.33
63700 1523.83
63800 1527.04
63900 1526.34
64000 1475.13
64100 1536.78
64200 1498.71
64300 1464.47
64400 1483.53
64500 1560.73
64600 1477.27
64700 1499.34
64800 1441.87
64900 1544.6
65000 1467.68
65100 1514.79
65200 1528.33
65300 1634.57
65400 1490.58
65500 1549.64
65600 1509.68
65700 1508.53
65800 1493.43
65900 1418.86
66000 1498.65
66100 1546.93
66200 1483.83
66300 1492.38
66400 1586.83
66500 1534.18
66600 1619.32
66700 1497.7
66800 1568.7
66900 1486.69
67000 1469.17
67100 1485.34
67200 1490.09
67300 1478.91
67400 1498.01
67500 1512.87
67600 1495.55
67700 1524.21
67800 1499.59
67900 1446.37
68000 1560.58
68100 1483.1
68200 1556.82
68300 1486.56
68400 1454.32
68500 1505.4
68600 1501.55
68700 1462.79
68800 1559.32
68900 1570.53
69000 1528.24
69100 1533.21
69200 1537.25
69300 1497.36
69400 1481.47
69500 1479.64
69600 1493.66
69700 1587.24
69800 1565.15
69900 1479.6
70000 1541.58
70100 1497.46
70200 1552.61
70300 1442.26
70400 1500.67
70500 1540.24
70600 1527.67
70700 1501.83
70800 1496.32
70900 1532.31
71000 1531.28
71100 1475.3
71200 1539.57
71300 1548.93
71400 1520.88
71500 1506.55
71600 1500.06
71700 1521.74
71800 1528.35
71900 1519.31
72000 1510.01
72100 1487.04
72200 1522.89
72300 1554.02
72400 1489.77
72500 1582.95
72600 1561.38
72700 1480.46
72800 1489.49
72900 1525.14
73000 1464.36
73100 1514.18
73200 1504.5
73300 1450.15
73400 1493.23
73500 1564.15
73600 1491.3
73700 1481.96
73800 1545.37
73900 1513.21
74000 1485.37
74100 1496.67
74200 1553.78
74300 1569.45
74400 1476.66
74500 1560.37
74600 1544.01
74700 1535.14
74800 1484.61
74900 1518.19
75000 1509.49
75100 1586.58
75200 1561.95
75300 1525.47
75400 1476.86
75500 1500.12
75600 1595.51
75700 1507.08
75800 1473.42
75900 1496.25
76000 1508.16
76100 1604.12
76200 1534.6
76300 1543.24
76400 1549.12
76500 1581.82
76600 1460.44
76700 1465.54
76800 1542.26
76900 1502.06
77000 1569.32
77100 1496.86
77200 1505.96
77300 1487.21
77400 1487.53
77500 1534.79
77600 1513.06
77700 1479.36
77800 1499.79
77900 1543.05
78000 1592.33
78100 1499.06
78200 1485.22
78300 1528.71
78400 1517.44
78500 1527.34
78600 1490.94
78700 1576.75
78800 1522.46
78900 1496.98
79000 1507.89
79100 1482.94
79200 1528.42
79300 1576.2
79400 1441.02
79500 1501.17
79600 1599.94
79700 1558.87
79800 1400.78
79900 1533.84
80000 1538.66
80100 1493.33
80200 1495.21
80300 1463.8
80400 1485.11
80500 1549.16
80600 1511.33
80700 1461.14
80800 1514.34
80900 1498.53
81000 1548.74
81100 1440.16
81200 1593.42
81300 1565.12
81400 1510.53
81500 1523.88
81600 1510.72
81700 1532.44
81800 1556.78
81900 1593.62
82000 1548.86
82100 1568.92
82200 1525.39
82300 1541.49
82400 1450.33
82500 1458.23
82600 1507.13
82700 1498.73
82800 1539.17
82900 1531.23
83000 1584.98
83100 1509.25
83200 1467.85
83300 1528.4
83400 1482.71
83500 1459.07
83600 1528.92
83700 1496.73
83800 1519.65
83900 1546.5
84000 1493.54
84100 1475.08
84200 1489.89
84300 1575.23
84400 1586.98
84500 1561.89
84600 1483.7
84700 1535.65
84800 1452.95
84900 1441.05
85000 1558.05
85100 1436.28
85200 1541.03
85300 1510.89
85400 1461.77
85500 1486.6
85600 1523.98
85700 1579.24
85800 1481.76
85900 1538.66
86000 1524.75
86100 1560.58
86200 1506.71
86300 1472.66
86400 1594.96
86500 1519.67
86600 1514.62
86700 1487.19
86800 1514.57
86900 1504.52
87000 1525.21
87100 1432.79
87200 1560.65
87300 1536.49
87400 1542.82
87500 1557.39
87600 1583.28
87700 1513.61
87800 1481.87
87900 1507.9
88000 1509.35
88100 1545.54
88200 1507.03
88300 1546.38
88400 1534.91
88500 1514.93
88600 1536.23
88700 1488.81
88800 1584.24
88900 1581.29
89000 1539.78
89100 1546.4
89200 1509.13
89300 1541.45
89400 1537.71
89500 1492.92
89600 1461.04
89700 1514.85
89800 1448.89
89900 1523.68
90000 1503.37
90100 1565.21
90200 1559.51
90300 1476.75
90400 1496.52
90500 1494.27
90600 1492.75
90700 1447.8
90800 1572.63
90900 1541.72
91000 1475.11
91100 1515.23
91200 1579.86
91300 1451.58
91400 1553.88
91500 1419.61
91600 1517.77
91700 1493.33
91800 1530.94
91900 1489.16
92000 1511.88
92100 1543.3
92200 1615.07
92300 1577.04
92400 1483
92500 1542.55
92600 1504.2
92700 1511.12
92800 1490.87
92900 1533.93
93000 1556.4
93100 1508.81
93200 1514.34
93300 1513.54
93400 1464.13
93500 1525.75
93600 1530.22
93700 1486.22
93800 1531.35
93900 1520.03
94000 1475.28
94100 1495.42
94200 1578.95
94300 1573.28
94400 1517.95
94500 1520.68
94600 1579.51
94700 1477.22
94800 1522.09
94900 1493.5
95000 1519.05
95100 1496.87
95200 1588.36
95300 1506.59
95400 1526.28
95500 1487.61
95600 1489.03
95700 1491.68
95800 1526.07
95900 1496.05
96000 1477.82
96100 1521.85
96200 1520.21
96300 1503.52
96400 1511.76
96500 1500.95
96600 1539.56
96700 1474.34
96800 1555.25
96900 1476.64
97000 1565.77
97100 1483.9
97200 1521.32
97300 1463.07
97400 1470.29
97500 1549.98
97600 1484.93
97700 1502.27
97800 1492.98
97900 1534.66
98000 1593.19
98100 1482.86
98200 1461.5
98300 1504.48
98400 1458.93
98500 1509.37
98600 1549.28
98700 1430.26
98800 1512.02
98900 1515.78
99000 1506.73
99100 1573.58
99200 1520.9
99300 1543.55
99400 1543.03
99500 1496.74
99600 1631.66
99700 1578.56
99800 1505.32
99900 1437.57
100000 1541.34
100100 1516.63
100200 1509.55
100300 1527.43
100400 1466.86
100500 1525.83
100600 1515.78
100700 1497.27
100800 1538.86
100900 1535.87
101000 1482.98
101100 1459.01
101200 1514.7
101300 1564.17
101400 1468.3
101500 1569.66
101600 1464.26
101700 1546.23
101800 1562.63
101900 1621.03
102000 1555.36
102100 1553.58
102200 1548.9
102300 1505.27
102400 1491.19
102500 1480.76
102600 1496.68
102700 1462.22
102800 1529.33
102900 1556.48
103000 1515.76
103100 1541
103200 1581.65
103300 1497.21
103400 1550.28
103500 1508.05
103600 1459.97
103700 1482.02
103800 1489.93
103900 1552.36
104000 1585.04
104100 1567.77
104200 1627.29
104300 1522.31
104400 1532.1
104500 1551.73
104600 1542.75
104700 1501.38
104800 1533.68
104900 1498.32
105000 1622.25
105100 1486.1
105200 1457.99
105300 1484.2
105400 1556.89
105500 1545.94
105600 1514.83
105700 1526.36
105800 1500.73
105900 1533.01
106000 1542.48
106100 1564.78
106200 1512.09
106300 1534.81
106400 1475.33
106500 1511.63
106600 1530.45
106700 1484.36
106800 1452.13
106900 1501.71
107000 1525.93
107100 1506.78
107200 1520.06
107300 1452.36
107400 1522.66
107500 1566.08
107600 1499.92
107700 1578.8
107800 1559.62
107900 1495.99
108000 1506.67
108100 1544.07
108200 1487.32
108300 1558.65
108400 1505.31
108500 1536.35
108600 1480.96
108700 1452
108800 1558.17
108900 1542.96
109000 1533.99
109100 1528.8
109200 1544.23
109300 1529.24
109400 1555.85
109500 1567.15
109600 1469.85
109700 1541.95
109800 1500.01
109900 1509
110000 1495.39
110100 1545.62
110200 1575.33
110300 1552.93
110400 1512.64
110500 1545.27
110600 1511.36
110700 1548.83
110800 1546.49
110900 1531.01
111000 1511.24
111100 1545.09
111200 1459.39
111300 1534.8
111400 1608.64
111500 1519.26
111600 1519.16
111700 1559.3
111800 1512.25
111900 1524.75
112000 1525.62
112100 1528.4
112200 1484.32
112300 1576.91
112400 1508.51
112500 1506.15
112600 1539.32
112700 1562.81
112800 1505.98
112900 1443.33
113000 1537.41
113100 1568.53
113200 1553.05
113300 1543.61
113400 1616.95
113500 1513.36
113600 1494.71
113700 1526.13
113800 1539.32
113900 1512.96
114000 1497.63
114100 1557.93
114200 1514.44
114300 1504.06
114400 1462.77
114500 1504.56
114600 1462.89
114700 1513.32
114800 1559.15
114900 1477.82
115000 1527.89
115100 1512.98
115200 1483.11
115300 1555.84
115400 1506.38
115500 1498.81
115600 1588.01
115700 1525.62
115800 1470.19
115900 1478.52
116000 1474.34
116100 1552.52
116200 1536.63
116300 1539.79
116400 1478.02
116500 1582.69
116600 1547.45
116700 1499.75
116800 1424.95
116900 1571.36
117000 1530.07
117100 1528.2
117200 1565.6
117300 1452.79
117400 1433.65
117500 1572.14
117600 1518.38
117700 1500.51
117800 1555.12
117900 1587.68
118000 1481.17
118100 1494.3
118200 1474.11
118300 1508.15
118400 1484.71
118500 1541.5
118600 1511.58
118700 1506.59
118800 1443.07
118900 1502.88
119000 1548.48
119100 1576.59
119200 1506.65
119300 1498.48
119400 1541.41
119500 1521.52
119600 1536.62
119700 1481.96
119800 1490.38
119900 1536.45
120000 1507.53
120100 1509.34
120200 1554.91
120300 1540.28
120400 1544.96
120500 1487.43
120600 1537.49
120700 1569.31
120800 1519.03
120900 1523.92
121000 1442.64
121100 1485.14
121200 1520.78
121300 1486.67
121400 1506.72
121500 1539.52
121600 1515.42
121700 1517.88
121800 1542.87
121900 1563.93
122000 1504.91
122100 1510.36
122200 1557.83
122300 1536.34
122400 1493.19
122500 1549.43
122600 1469.37
122700 1502.13
122800 1500.5
122900 1516.25
123000 1558.34
123100 1502.98
123200 1491.89
123300 1506.87
123400 1497.04
123500 1491.5
123600 1535.97
123700 1509.62
123800 1518.48
123900 1590.02
124000 1554.47
124100 1494.93
124200 1517.18
124300 1530.79
124400 1586.66
124500 1534.78
124600 1443.17
124700 1492.05
124800 1550.33
124900 1509.55
125000 1503.95
125100 1537.75
125200 1598.68
125300 1466.75
125400 1566.14
125500 1572.97
125600 1535.25
125700 1502.12
125800 1476.39
125900 1503.17
126000 1548.6
126100 1536.05
126200 1549.04
126300 1535.42
126400 1517.44
126500 1498.45
126600 1453.68
126700 1556.47
126800 1559.19
126900 1504.96
127000 1490.59
127100 1432.82
127200 1547.04
127300 1602.51
127400 1540.77
127500 1559.45
127600 1521.38
127700 1451.09
127800 1510.42
127900 1528.49
128000 1534.5
128100 1531.41
128200 1551.74
128300 1503.91
128400 1593
128500 1495.19
128600 1441.65
128700 1540.39
128800 1543.48
128900 1571.74
129000 1509.51
129100 1548
129200 1518.25
129300 1525.92
129400 1608.41
129500 1514.56
129600 1548.67
129700 1559.94
129800 1545.3
129900 1489.65
130000 1566.14
130100 1587.09
130200 1476.07
130300 1533
130400 1491.51
130500 1602.7
130600 1578.22
130700 1516.24
130800 1528.61
130900 1548.46
131000 1537.7
131100 1548.85
131200 1500.1
131300 1510.85
131400 1559.25
131500 1559.96
131600 1523.62
131700 1522.68
131800 1512.26
131900 1524.24
132000 1619.82
132100 1483.33
132200 1615.44
132300 1571.19
132400 1446.86
132500 1578.03
132600 1485.72
132700 1539.81
132800 1548.54
132900 1470.89
133000 1542.38
133100 1496.1
133200 1487.03
133300 1445.18
133400 1469.92
133500 1543.83
133600 1521.23
133700 1434.49
133800 1555.59
133900 1491.72
134000 1521.42
134100 1500.53
134200 1534.21
134300 1523.81
134400 1498.77
134500 1564.72
134600 1487.16
134700 1421.01
134800 1583.01
134900 1473.86
135000 1493.79
135100 1500.15
135200 1547.83
135300 1547.96
135400 1540.52
135500 1522.69
135600 1516.08
135700 1516.1
135800 1455.71
135900 1460.71
136000 1633.14
136100 1582.5
136200 1533.18
136300 1459.04
136400 1577.8
136500 1442.81
136600 1545.02
136700 1479.86
136800 1550.41
136900 1516.95
137000 1515.58
137100 1520.51
137200 1519.5
137300 1512.76
137400 1487.9
137500 1539.76
137600 1535.41
137700 1468.47
137800 1514.33
137900 1549.83
138000 1507.16
138100 1529.68
138200 1499.07
138300 1522.56
138400 1548.59
138500 1472.13
138600 1463.15
138700 1589.52
138800 1507.04
138900 1524.02
139000 1498.23
139100 1553.54
139200 1567.18
139300 1456.93
139400 1482.34
139500 1516.03
139600 1475.39
139700 1464.48
139800 1538.4
139900 1561.07
140000 1446.65
140100 1426.35
140200 1502.44
140300 1549.01
140400 1558.13
140500 1516.38
140600 1524.75
140700 1512.08
140800 1490.27
140900 1477.52
141000 1523.75
141100 1504.61
141200 1605.17
141300 1577.56
141400 1450.83
141500 1460.3
141600 1511.87
141700 1495.17
141800 1608.4
141900 1545.29
142000 1514.49
142100 1514.52
142200 1538.64
142300 1516.48
142400 1520.75
142500 1513.2
142600 1560.8
142700 1558.77
142800 1539.4
142900 1489.64
143000 1519.78
143100 1549.69
143200 1523.05
143300 1433.31
143400 1406.85
143500 1537.25
143600 1545.46
143700 1449.35
143800 1522.3
143900 1553.76
144000 1543.01
144100 1528.33
144200 1533.93
144300 1531.36
144400 1512.15
144500 1520.94
144600 1478.05
144700 1508.13
144800 1540.5
144900 1504.9
145000 1469.24
145100 1555.51
145200 1559.15
145300 1497.08
145400 1624.59
145500 1444.73
145600 1492.8
145700 1511.96
145800 1570.7
145900 1600.8
146000 1471.54
146100 1530.88
146200 1462.32
146300 1544.82
146400 1476.53
146500 1466.49
146600 1489.26
146700 1548.28
146800 1528.86
146900 1525.13
147000 1561.16
147100 1503.37
147200 1499.78
147300 1454.62
147400 1560.44
147500 1534.78
147600 1510.43
147700 1433.18
147800 1504.51
147900 1441.8
148000 1513
148100 1511.36
148200 1598.68
148300 1576.69
148400 1447.27
148500 1456.83
148600 1593.01
148700 1605.55
148800 1538.39
148900 1499.44
149000 1640.85
149100 1485.08
149200 1538.55
149300 1526.85
149400 1526.84
149500 1527.09
149600 1590.1
149700 1516.42
149800 1433.45
149900 1537.24
150000 1577.73
150100 1570.98
150200 1521.08
150300 1465.9
150400 1466.23
150500 1487.92
150600 1516.13
150700 1551.62
150800 1525.82
150900 1573.22
151000 1532.41
151100 1497.45
151200 1464.05
151300 1449.29
151400 1520.51
151500 1501.48
151600 1603.94
151700 1572.12
151800 1475.59
151900 1583.01
152000 1542.19
152100 1509.68
152200 1534.54
152300 1563.48
152400 1455.74
152500 1519.52
152600 1563.61
152700 1468.63
152800 1441.13
152900 1514.28
153000 1446.46
153100 1565.36
153200 1524.78
153300 1502.87
153400 1510.59
153500 1448.62
153600 1516.75
153700 1540.89
153800 1477.41
153900 1559.17
154000 1470.87
154100 1537.43
154200 1541.65
154300 1540.29
154400 1521.61
154500 1590.82
154600 1504.22
154700 1524.18
154800 1506.79
154900 1538.46
155000 1509.58
155100 1487.2
155200 1532.82
155300 1551.72
155400 1495.71
155500 1536.78
155600 1576.97
155700 1513.45
155800 1627.01
155900 1526.56
156000 1504.85
156100 1475.46
156200 1566.13
156300 1602.86
156400 1537.47
156500 1507.22
156600 1560.48
156700 1469.03
156800 1545.03
156900 1524.7
157000 1555.57
157100 1530.77
157200 1542.07
157300 1479.27
157400 1558.74
157500 1450.68
157600 1459.5
157700 1525.71
157800 1525.88
157900 1558.35
158000 1535.74
158100 1540.7
158200 1457.95
158300 1493.45
158400 1483.22
158500 1494.62
158600 1475.47
158700 1594.54
158800 1534.57
158900 1480.21
159000 1531.88
159100 1518.24
159200 1544.16
159300 1532.27
159400 1513.22
159500 1476.59
159600 1546
159700 1489.32
159800 1528.02
159900 1458.27
160000 1587.38
160100 1578.58
160200 1552.85
160300 1592.93
160400 1546.93
160500 1485.83
160600 1496.28
160700 1509.51
160800 1610.58
160900 1454.8
161000 1617.49
161100 1500.75
161200 1536.76
161300 1487.35
161400 1527.44
161500 1513.77
161600 1551.3
161700 1481.66
161800 1485.82
161900 1562.28
162000 1522.12
162100 1523.13
162200 1535.99
162300 1463.14
162400 1534.42
162500 1482.3
162600 1547.06
162700 1431.29
162800 1560.29
162900 1460.25
163000 1532.56
163100 1493.4
163200 1555.53
163300 1549.98
163400 1504.19
163500 1463.79
163600 1524.99
163700 1494.28
163800 1533.19
163900 1496.86
164000 1520.71
164100 1608.38
164200 1572.32
164300 1512.83
164400 1490.13
164500 1478.16
164600 1544.33
164700 1555.05
164800 1492.11
164900 1546.55
165000 1540.72
165100 1505.12
165200 1539.65
165300 1553.26
165400 1521.95
165500 1480.32
165600 1552.31
165700 1565.89
165800 1520
165900 1493.33
166000 1550.24
166100 1567.93
166200 1537.29
166300 1542.71
166400 1569.25
166500 1538.24
166600 1546.81
166700 1437.55
166800 1494.1
166900 1443.63
167000 1602.4
167100 1548
167200 1549.29
167300 1529.2
167400 1508.97
167500 1574.11
167600 1517.27
167700 1554.76
167800 1555.71
167900 1507.31
168000 1502.17
168100 1600.76
168200 1579.56
168300 1602.29
168400 1577.05
168500 1489.76
168600 1491.42
168700 1463.52
168800 1558.27
168900 1514.12
169000 1513.74
169100 1480.96
169200 1485.17
169300 1521.96
169400 1475.25
169500 1547.34
169600 1505.42
169700 1560.01
169800 1508.08
169900 1526.27
170000 1536.9
170100 1513.52
170200 1446.82
170300 1622.02
170400 1499.01
170500 1495.81
170600 1529.44
170700 1557.31
170800 1547.02
170900 1490.95
171000 1557.86
171100 1529.93
171200 1459.41
171300 1454.13
171400 1496.42
171500 1530.44
171600 1418.88
171700 1484.46
171800 1502.01
171900 1562.4
172000 1489.28
172100 1494.8
172200 1528.87
172300 1457.32
172400 1496.5
172500 1520.97
172600 1521.2
172700 1542.03
172800 1519.59
172900 1511.99
173000 1511.14
173100 1505.23
173200 1536.75
173300 1508.9
173400 1524.87
173500 1589.76
173600 1513.77
173700 1590.1
173800 1548.41
173900 1485.45
174000 1578.52
174100 1480.43
174200 1566.81
174300 1539.29
174400 1462.74
174500 1609.42
174600 1485.12
