# Time-averaged data for fix kinetic_output
# TimeStep c_kinetic_core
36700 7725.26
36800 7488.96
36900 7420.46
37000 7510.34
37100 7230.06
37200 7700.03
37300 7298.02
37400 7442.71
37500 7463.1
37600 7256.88
37700 7133.11
37800 7254.08
37900 7673.78
38000 7312.1
38100 7470.79
38200 7411.61
38300 7867.32
38400 7883.13
38500 7503.59
38600 7739.67
38700 7559.78
38800 7367.91
38900 7404.16
39000 7765.98
39100 7287.9
39200 7362.46
39300 7408.99
39400 7230.19
39500 7294.44
39600 7407.41
39700 7565.6
39800 7511.81
39900 7717.59
40000 7315.58
40100 7300.84
40200 7382.68
40300 7773.18
40400 7151.97
40500 7304.97
40600 7734.87
40700 7654.04
40800 7609.42
40900 7561.19
41000 7573.07
41100 7747.64
41200 7689.03
41300 7762.34
41400 7666.92
41500 7834.14
41600 7493.64
41700 7194.02
41800 7596.36
41900 7625.38
42000 7477.68
42100 7440.77
42200 7551.47
42300 7980.42
42400 7510.88
42500 7530.69
42600 7221.17
42700 7619.43
42800 7396.22
42900 7682.13
43000 7830.75
43100 7444.69
43200 7485.26
43300 7670.39
43400 7490.66
43500 7639.52
43600 7233.36
43700 7464.9
43800 7463.28
43900 7282.55
44000 7312.67
44100 7670.41
44200 7685.6
44300 7735.56
44400 7242.73
44500 7615.54
44600 7447.91
44700 7423.24
44800 7375.73
44900 7445.84
45000 7448.91
45100 7609.06
45200 7255.44
45300 7045.2
45400 7496.76
45500 7352.59
45600 7433.31
45700 7315.44
45800 7351.71
45900 7715.11
46000 7761.27
46100 7320.61
46200 7244.64
46300 7601.79
46400 7397.16
46500 7771.97
46600 7680.35
46700 7275.77
46800 7447.52
46900 7582.68
47000 7734.9
47100 7475.32
47200 7493.13
47300 7562.02
47400 7376.57
47500 7618.83
47600 7299.28
47700 7597.36
47800 7454.13
47900 7857.47
48000 7275.61
48100 7434.09
48200 7410.98
48300 7410.27
48400 7239.66
48500 8040.84
48600 7572.53
48700 7420.24
48800 7439.22
48900 7280.32
49000 7543.26
49100 7570.96
49200 7687.44
49300 7568.08
49400 7557.23
49500 7606.27
49600 7337.95
49700 7559.15
49800 8046.78
49900 7734.79
50000 7510.62
50100 7275.25
50200 7343.7
50300 7630.43
50400 7189.14
50500 7403.45
50600 7576.43
50700 7464.9
50800 7769.28
50900 7013.43
51000 7467.61
51100 7833.32
51200 7552.02
51300 7440.73
51400 7467.87
51500 7570.76
51600 7665.62
51700 7828.5
51800 7590.22
51900 7310.69
52000 7477.22
52100 7510.58
52200 7683.29
52300 7246.47
52400 7759.87
52500 7378.01
52600 7805.84
52700 7554.39
52800 7760.56
52900 7529.23
53000 7613.42
53100 7659.49
53200 7617.56
53300 7672.01
53400 7523.94
53500 7474.11
53600 7733.62
53700 7882.27
53800 7538.3
53900 7377.03
54000 7437.76
54100 7500.56
54200 7536.31
54300 7537.52
54400 7362.66
54500 8014.29
54600 7638.93
54700 7761.05
54800 7384.72
54900 7266.87
55000 7493.12
55100 7449.96
55200 7486.16
55300 7438.7
55400 7469.59
55500 7161
55600 7445.89
55700 7505.64
55800 7418.06
55900 7373.91
56000 6904.25
56100 7121.5
56200 7589.24
56300 7229.2
56400 7606.93
56500 7370.64
56600 7377.33
56700 7509.21
56800 7462.25
56900 7542.07
57000 7576.21
57100 7524.22
57200 7574.37
57300 7557.96
57400 7481.57
57500 7629.69
57600 7727.76
57700 7732.19
57800 7753.42
57900 7539.58
58000 7379.86
58100 7484.28
58200 7691.79
58300 7537.79
58400 7555.23
58500 7314.01
58600 7741.72
58700 7817.04
58800 7111.5
58900 7423.87
59000 7584.95
59100 7524.4
59200 7566.75
59300 7508.84
59400 7238.44
59500 7498.21
59600 7351.43
59700 7776.82
59800 7831.9
59900 7406.77
60000 7430.67
60100 7709.92
60200 7369.66
60300 7526.29
60400 7477.05
60500 7497.47
60600 7503.56
60700 7168.62
60800 7545.19
60900 7371.97
61000 7644.14
61100 7267.89
61200 7510.32
61300 7141.78
61400 7256.2
61500 7310.18
61600 7352.63
61700 7448.61
61800 7567.58
61900 7692.75
62000 7429.09
62100 7579.25
62200 7459.7
62300 7609.54
62400 7606.18
62500 7472.56
62600 7742.24
62700 7526.88
62800 7748.74
62900 7505.24
63000 7741.09
63100 7482.45
63200 7858.11
63300 7678.96
63400 7491.27
63500 7703.23
63600 7718.86
63700 7618.76
63800 7510.56
63900 7406.99
64000 7472.08
64100 7448.93
64200 7571.81
64300 7479.38
64400 7319.25
64500 7758.3
64600 7297.46
64700 7353.4
64800 7417.06
64900 7529.42
65000 7227.44
65100 7387.68
65200 7695.18
65300 7734.54
65400 7246.53
65500 7519.98
65600 7591.69
65700 7391.08
65800 7365.58
65900 7168.32
66000 7518.22
66100 7636.31
66200 7432.27
66300 7396.87
66400 7832.48
66500 7760.31
66600 7788.18
66700 7314.57
66800 7668.18
66900 7452.54
67000 7337.66
67100 7431.01
67200 7550.19
67300 7527.62
67400 7622.65
67500 7666.97
67600 7343.94
67700 7312.11
67800 7504.12
67900 7453.39
68000 7765.24
68100 7202.6
68200 7570.48
68300 7479.41
68400 7327.66
68500 7388.72
68600 7358.93
68700 7331.17
68800 7547.92
68900 7797.02
69000 7589.98
69100 7394.26
69200 7748.73
69300 7323.96
69400 7402.17
69500 7509.21
69600 7464.4
69700 7443.31
69800 7563.32
69900 7413.28
70000 7741.04
70100 7146.27
70200 7656.9
70300 7339.87
70400 7491.1
70500 7770.1
70600 7680.82
70700 7315.7
70800 7205.29
70900 7522.18
71000 7665.3
71100 7140.04
71200 7473.01
71300 7587.24
71400 7260.84
71500 7201.59
71600 7413.96
71700 7305.82
71800 7566.96
71900 7382.78
72000 7384.67
72100 7402.98
72200 7491.3
72300 7659.47
72400 7419.38
72500 7489.07
72600 7745.63
72700 7562.91
72800 7250.35
72900 7576.6
73000 7120.31
73100 7386.85
73200 7764.19
73300 7098.27
73400 7641.17
73500 7770.6
73600 7476.03
73700 7550.61
73800 7637.96
73900 7477.68
74000 7229.59
74100 7316.5
74200 7606.16
74300 7632.62
74400 7217.73
74500 7576.23
74600 7725.97
74700 7614.13
74800 7334.27
74900 7480.71
75000 7515.72
75100 7692.62
75200 7681.43
75300 7426.68
75400 7325.14
75500 7428.22
75600 7552.01
75700 7411.07
75800 7285.63
75900 7288.64
76000 7392.73
76100 7788.83
76200 7532.48
76300 7535.01
76400 7312.84
76500 7934.64
76600 7387.53
76700 7276.28
76800 7653.48
76900 7437.43
77000 7673.55
77100 7471.8
77200 7484.95
77300 7328.69
77400 7542.67
77500 7777.06
77600 7644.16
77700 7289.79
77800 7341.86
77900 7451.87
78000 7572.68
78100 7624.44
78200 7213.72
78300 7620.73
78400 7735.58
78500 7524.99
78600 7650.82
78700 7850.3
78800 7617.19
78900 7328.54
79000 7347.5
79100 7381.35
79200 7545.08
79300 7554.87
79400 7364.96
79500 7347.94
79600 7828.23
79700 7751.82
79800 7067.46
79900 7479.3
80000 7712.68
80100 7632.66
80200 7683.92
80300 7583.32
80400 7210.66
80500 7345.16
80600 7301.22
80700 7337.06
80800 7671.39
80900 7735.34
81000 7328.95
81100 7224.23
81200 7595.14
81300 7716.13
81400 7537.21
81500 7534.14
81600 7392.64
81700 7481.27
81800 7695.38
81900 8063.04
82000 7589.44
82100 7691.25
82200 7489.56
82300 7759.54
82400 7383.56
82500 7222.03
82600 7482.92
82700 7350.28
82800 7616.85
82900 7441.43
83000 7600.99
83100 7405.25
83200 7459.47
83300 7550.8
83400 7380.05
83500 7257.33
83600 7711.63
83700 7279.06
83800 7510.63
83900 7353.66
84000 7301.49
84100 7332.23
84200 7437.62
84300 7460.06
84400 7954.65
84500 7874.83
84600 7568.5
84700 7599.11
84800 7279.27
84900 7312.32
85000 7639.1
85100 7054.27
85200 7820.03
85300 7489.55
85400 7277.93
85500 7672.57
85600 7746.53
85700 7495.26
85800 7390.3
85900 7780.9
86000 7637.34
86100 7580.98
86200 7572.04
86300 7250.37
86400 7629.18
86500 7647.55
86600 7562.88
86700 7231.38
86800 7448.48
86900 7335.34
87000 7530.57
87100 7499.43
87200 7470.05
87300 7191.66
87400 7458.89
87500 7642.69
87600 7482.59
87700 7486.01
87800 7173.74
87900 7409.94
88000 7434.88
88100 7491.49
88200 7511.89
88300 7639.21
88400 7707.18
88500 7483.54
88600 7615.97
88700 7408.74
88800 7918.79
88900 7857.64
89000 7873.54
89100 7545.41
89200 7411.22
89300 7735.42
89400 7855.01
89500 7427.47
89600 7308.08
89700 7560.34
89800 7375.64
89900 7392.48
90000 7315.66
90100 7565.47
90200 7705.8
90300 7249.3
90400 7417.61
90500 7335.54
90600 7598.09
90700 7353.89
90800 7758.15
90900 7517.36
91000 7210.71
91100 7645.02
91200 7726.32
91300 7305.15
91400 7503.51
91500 7469.68
91600 7470.33
91700 7450.13
91800 7767.39
91900 7493.61
92000 7345.06
92100 7328.7
92200 7806.98
92300 7737.96
92400 7393.34
92500 7511.29
92600 7405.84
92700 7594.57
92800 7473.99
92900 7576.91
93000 7510.74
93100 7733.48
93200 7646.82
93300 7690.47
93400 7344.66
93500 7606.66
93600 7692.94
93700 7254.82
93800 7652.08
93900 7584.78
94000 7507.86
94100 7350.21
94200 7496.77
94300 7842.78
94400 7619.82
94500 7130.65
94600 7740.86
94700 7494.56
94800 7607.67
94900 7368.7
95000 7565.36
95100 7284.19
95200 7911.7
95300 7418.65
95400 7679.19
95500 7401.38
95600 7440.95
95700 7372.57
95800 7701.74
95900 7303
96000 7491.97
96100 7612.51
96200 7599.41
96300 7446.32
96400 7512.1
96500 7422.74
96600 7659.44
96700 7383.2
96800 7561.52
96900 7290.81
97000 7646.92
97100 7594.5
97200 7443.98
97300 7384.51
97400 7222.51
97500 7760.19
97600 7411.4
97700 7568.03
97800 7843.11
97900 7651.09
98000 7829.06
98100 7430.64
98200 7195.52
98300 7332.52
98400 7435.23
98500 7472.52
98600 7650.61
98700 7127.67
98800 7423.35
98900 7551.92
99000 7598.53
99100 7865.08
99200 7426.13
99300 7341.52
99400 7727.85
99500 7473.15
99600 7878.03
99700 7428.02
99800 7411.1
99900 7606.14
100000 7617.79
100100 7425.98
100200 7608.4
100300 7369.41
100400 7195.12
100500 7421.43
100600 7328.94
100700 7218.49
100800 7554.08
100900 7547.96
101000 7169.17
101100 7180.29
101200 7473.46
101300 7929.58
101400 7437.39
101500 7668.5
101600 7445.29
101700 7590.69
101800 7689.3
101900 7747.09
102000 7273.5
102100 7614.67
102200 7664.39
102300 7398.13
102400 7546.59
102500 7280.43
102600 7515.52
102700 7299.66
102800 7334.25
102900 7750.41
103000 7216.72
103100 7617.62
103200 7480.49
103300 7423.62
103400 7599.99
103500 7466.92
103600 7232.16
103700 7161.57
103800 7146.35
103900 7629.16
104000 7533.44
104100 7883.09
104200 7932.98
104300 7530.08
104400 7561.72
104500 7642.8
104600 7563.92
104700 7442.2
104800 7266.08
104900 7445.21
105000 7826.91
105100 7646.72
105200 7491.56
105300 7412.13
105400 7401.09
105500 7201.53
105600 7342.48
105700 7537.32
105800 7786.44
105900 7256.85
106000 7341.29
106100 7593.83
106200 7230.29
106300 7864.24
106400 7180.14
106500 7180.21
106600 7567.98
106700 7373.58
106800 7531.56
106900 7723.14
107000 7416.82
107100 7539.7
107200 7499.25
107300 7050.54
107400 7738.65
107500 7648.38
107600 7113.7
107700 7967.92
107800 7644.47
107900 7489.58
108000 7514.51
108100 7686.81
108200 7549.39
108300 7763.91
108400 7521.49
108500 7640.89
108600 7563.81
108700 7285.41
108800 7744.06
108900 7589.76
109000 7463.58
109100 7324.55
109200 7571.42
109300 7473.06
109400 7882.12
109500 7555.76
109600 7384.7
109700 7563.78
109800 7218.85
109900 7297.4
110000 7414.23
110100 7637.16
110200 7503.64
110300 7649.45
110400 7706.91
110500 7722.74
110600 7603.49
110700 7502.78
110800 7761.32
110900 7739.56
111000 7593.57
111100 7596.78
111200 7299.92
111300 7912.19
111400 7818.57
111500 7635.28
111600 7327.16
111700 7355.79
111800 7512.94
111900 7622.24
112000 7544.43
112100 7658.43
112200 7252.74
112300 7781.95
112400 7235.18
112500 7482.35
112600 7591.86
112700 7638.75
112800 7515.44
112900 7339
113000 7750.93
113100 7571.24
113200 7684.05
113300 7597.39
113400 7756.63
113500 7619.22
113600 7598.8
113700 7464.57
113800 7807.6
113900 7383.35
114000 7623.41
114100 7601.7
114200 7350.79
114300 7384.2
114400 7446.8
114500 7432.13
114600 7273.77
114700 7510.26
114800 7810.05
114900 7370.25
115000 7256.69
115100 7775.41
115200 7306.8
115300 7494.18
115400 7767.53
115500 7411.51
115600 7556.45
115700 7573.97
115800 7248.98
115900 7302.88
116000 7173.74
116100 7949.84
116200 7619.75
116300 7377.99
116400 7285.25
116500 7498.22
116600 7455.25
116700 7507.49
116800 7286.3
116900 7197.55
117000 7708.69
117100 7472.32
117200 7446.79
117300 6938.47
117400 7534.95
117500 7923.54
117600 7284.07
117700 7435.57
117800 7762.4
117900 8059.91
118000 7316.45
118100 7530.93
118200 7413.22
118300 7609.52
118400 7424.45
118500 7619.82
118600 7460.92
118700 7283.35
118800 7291.75
118900 7600.24
119000 7403.06
119100 7518.04
119200 7600.81
119300 7524.14
119400 7548.86
119500 7627.91
119600 7522.34
119700 7198.83
119800 7414.03
119900 7420.71
120000 7267.36
120100 7582.75
120200 7540.23
120300 7699.05
120400 7443.4
120500 7555.1
120600 7520.02
120700 7437.04
120800 7568.31
120900 7714.58
121000 6982.87
121100 7472.42
121200 7365.29
121300 7347.62
121400 7376.67
121500 7546.58
121600 7587.35
121700 7469.48
121800 7680.69
121900 7447.33
122000 7314.96
122100 7157.81
122200 7847.32
122300 7675.1
122400 7509.51
122500 7585.7
122600 7393.36
122700 7562.83
122800 7583.99
122900 7494.96
123000 7699.47
123100 7518.12
123200 7451.46
123300 7143.13
123400 7680.33
123500 7663.09
123600 7508.35
123700 7760.63
123800 7521.91
123900 7903.38
124000 7624.25
124100 7423.46
124200 7371.83
124300 7715.09
124400 7660.1
124500 7578.78
124600 7371.55
124700 7379.91
124800 7599.38
124900 7320.05
125000 7452.62
125100 7668.03
125200 7720.85
125300 7380.05
125400 7519.92
125500 7646.06
125600 7489.18
125700 7316.55
125800 7325.57
125900 7534.74
126000 7783.39
126100 7813.11
126200 7455.34
126300 7476.52
126400 7438.47
126500 7492.23
126600 7431.78
126700 7716.03
126800 7636.03
126900 7494.69
127000 7088.73
127100 7210.31
127200 7762.09
127300 7852.77
127400 7477.51
127500 7706.51
127600 7899.32
127700 7398.93
127800 7634.4
127900 7778.73
128000 7689.18
128100 7313.76
128200 7706.32
128300 7793.74
128400 7700.11
128500 7405.61
128600 7333.24
128700 7481.84
128800 7481.07
128900 7664.75
129000 7312.64
129100 7621.47
129200 7632.68
129300 7357.85
129400 7883.14
129500 7353.4
129600 7754.97
129700 7154.19
129800 7581.15
129900 7714.42
130000 7773.47
130100 7357.79
130200 7348.27
130300 7539.4
130400 7365.34
130500 7991.24
130600 7845.69
130700 7407
130800 7494.82
130900 7495.33
131000 7447.32
131100 7571.09
131200 7281.28
131300 7439.58
131400 7867.42
131500 7600.28
131600 7433.86
131700 7261.29
131800 7561.64
131900 7331.69
132000 7692.65
132100 7344.35
132200 7781.52
132300 7447.12
132400 7293.83
132500 7701.1
132600 7454.44
132700 7600.49
132800 7846.69
132900 7412.22
133000 7702.37
133100 7530.38
133200 7295.26
133300 7355.51
133400 7411.31
133500 7802.51
133600 7430.38
133700 7151.23
133800 7567.39
133900 7692.58
134000 7538.32
134100 7379.76
134200 7666.07
134300 7657.44
134400 7743.33
134500 7710.72
134600 7660.06
134700 7306.05
134800 7472.42
134900 7366.74
135000 7400.23
135100 7597.06
135200 7798.47
135300 7586.41
135400 7697.36
135500 7683.13
135600 7643.07
135700 7564.55
135800 7269.74
135900 7326.45
136000 8035.68
136100 7741.16
136200 7676.08
136300 7073.6
136400 7804.18
136500 7469.11
136600 7720.75
136700 7360.75
136800 7729.27
136900 7755.76
137000 7421.24
137100 7433.48
137200 7421.15
137300 7707.98
137400 7469.79
137500 7525.81
137600 7551.73
137700 7180.07
137800 7404.32
137900 7410.95
138000 7491
138100 7633.68
138200 7376.29
138300 7681.65
138400 7360.74
138500 7565.94
138600 7345.16
138700 7774.92
138800 7640.16
138900 7570.56
139000 7459.69
139100 7713.46
139200 7908.55
139300 7154.67
139400 7480.72
139500 7523.24
139600 7405.64
139700 7408.29
139800 7478.98
139900 7442.78
140000 7519.03
140100 7376.74
140200 7271.11
140300 7678.4
140400 7547.73
140500 7576.8
140600 7308.31
140700 7655.87
140800 7457.18
140900 7228.76
141000 7249.18
141100 7483.71
141200 7749.3
141300 7430.04
141400 7495.22
141500 7264.3
141600 7444.55
141700 7652.7
141800 7459.54
141900 7645
142000 7594.64
142100 7355.29
142200 7443.03
142300 7593.82
142400 7542.68
142500 7544.73
142600 7800.9
142700 7676.14
142800 7275.18
142900 7589.54
143000 7084.97
143100 7342.86
143200 7457.67
143300 7160.95
143400 7104.37
143500 7788.17
143600 7480.38
143700 7118.88
143800 7220.66
143900 7684.5
144000 7586.13
144100 7431.56
144200 7378.98
144300 7486.01
144400 7288.91
144500 7568.13
144600 7241.22
144700 7288.69
144800 7400.96
144900 7248.66
145000 7426.31
145100 7796.82
145200 7604.66
145300 7370.12
145400 8068.18
145500 7370.99
145600 7464.3
145700 7449.92
145800 7745.75
145900 7735.44
146000 7093.27
146100 7561.62
146200 7242.78
146300 7706.62
146400 7313.2
146500 7392.02
146600 7447.13
146700 7432.53
146800 7205.96
146900 7679.23
147000 7461.91
147100 7431.73
147200 7392.48
147300 7369.32
147400 7463.97
147500 7606.13
147600 7444.37
147700 7158.19
147800 7223.02
147900 7202.66
148000 7272.14
148100 7250.99
148200 7676.97
148300 7636.93
148400 7072.97
148500 7451.2
148600 7694.32
148700 7625.46
148800 7362.07
148900 7627.48
149000 7981.29
149100 7369.86
149200 7454.56
149300 7565.17
149400 7623.86
149500 7265.19
149600 7578.61
149700 7688.08
149800 7203.99
149900 7460.07
150000 7536.79
150100 7320.6
150200 7378.88
150300 7325.85
150400 7555.81
150500 7529.15
150600 7445.15
150700 7869.2
150800 7297.83
150900 7742.58
151000 7271.05
151100 7295.19
151200 7520.31
151300 7009.37
151400 7284.9
151500 7491.71
151600 7421.17
151700 7760.75
151800 7504.48
151900 7578.31
152000 7288.79
152100 7397.95
152200 7517.4
152300 7719.56
152400 7335.74
152500 7666.6
152600 7770.38
152700 7186.36
152800 7515.06
152900 7308.55
153000 7397.63
153100 7499.98
153200 7851.72
153300 7298.08
153400 7550.16
153500 7280.51
153600 7267.34
153700 7386.9
153800 7468.12
153900 7940.15
154000 7306.29
154100 7502.8
154200 7409.95
154300 7569.14
154400 7432.29
154500 7589.93
154600 7433.68
154700 7609.48
154800 7546.37
154900 7508.67
155000 7421.04
155100 7575.42
155200 7488.38
155300 7659.33
155400 7437.65
155500 7396.8
155600 7753.66
155700 7458.63
155800 8043.37
155900 7649.1
156000 7522.34
156100 7173.27
156200 7725.21
156300 7584.99
156400 7817.23
156500 7365.11
156600 7702.2
156700 7381.51
156800 7709.03
156900 7570.5
157000 7755.16
157100 7597.02
157200 7688.71
157300 7508.16
157400 7730.14
157500 6931.21
157600 7366.51
157700 7595.31
157800 7542.26
157900 7464.18
158000 7459.05
158100 7393.91
158200 7222.62
158300 7355.94
158400 7609.93
158500 7375.5
158600 7235.78
158700 7575.31
158800 7575.9
158900 7532.21
159000 7534.61
159100 7588.13
159200 7534.03
159300 7599.54
159400 7490.59
159500 7468.81
159600 7318.56
159700 7315.76
159800 7876.64
159900 7277.25
160000 7558.63
160100 7631.44
160200 7511.1
160300 7835.91
160400 7611.85
160500 7340.11
160600 7593.26
160700 7179.29
160800 7594.45
160900 7372.48
161000 7681.62
161100 7685.76
161200 7513.33
161300 7178.85
161400 7404.76
161500 7384.54
161600 7646.96
161700 7592.54
161800 7559.46
161900 7436.96
162000 7592.36
162100 7845.69
162200 7661.07
162300 7219.58
162400 7406.09
162500 7681.22
162600 7493.5
162700 7342.79
162800 7649
162900 7357.53
163000 7837.81
163100 7637.69
163200 7607.02
163300 7605.01
163400 7052.73
163500 7263.51
163600 7558.73
163700 7550.68
163800 7791.43
163900 7330.1
164000 7660.57
164100 7958.58
164200 7528.5
164300 7552.17
164400 7377.55
164500 7351.73
164600 7546.08
164700 7580.93
164800 7224.82
164900 7421.16
165000 7827.28
165100 7654.29
165200 7664.11
165300 7307.7
165400 7589.91
165500 7267.39
165600 7606.68
165700 7569.72
165800 7297.37
165900 7299.29
166000 7549.62
166100 7756.81
166200 7737.83
166300 7208.96
166400 7378.86
166500 7290.15
166600 7767.99
166700 7495.02
166800 7472.77
166900 7324.64
167000 7799.6
167100 7426.06
167200 7620.71
167300 7711.71
167400 7592.74
167500 7616.76
167600 7528.08
167700 7467.2
167800 7667.43
167900 7368.18
168000 7193.34
168100 7557.14
168200 7805.34
168300 7843.02
168400 7806.86
168500 7168.73
168600 7561.95
168700 7447.23
168800 7778.62
168900 7482.55
169000 7057.51
169100 7486.2
169200 7533.65
169300 7646.67
169400 7475.7
169500 7716.41
169600 7481.8
169700 7558.42
169800 7303.68
169900 7656.6
170000 7300.65
170100 7669.95
170200 7267.57
170300 7693.59
170400 7263.28
170500 7268.94
170600 7622.57
170700 7527.42
170800 7518.3
170900 7426.87
171000 7599.51
171100 7536.42
171200 7173.81
171300 7352.89
171400 7565.88
171500 7830.03
171600 7114.25
171700 7255.37
171800 7445.32
171900 7691.49
172000 7204.42
172100 7528.76
172200 7836.76
172300 7411.33
172400 7605.58
172500 7157.23
172600 7432.68
172700 7598.06
172800 7695.25
172900 7236.81
173000 7508.69
173100 7468.68
173200 7346.58
173300 7381.85
173400 7302.57
173500 7806.14
173600 7443.07
173700 7652.02
173800 7680.56
173900 7345.92
174000 7848.36
174100 7526.96
174200 7573.1
174300 7753.42
174400 7299.28
174500 7843.01
