# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_all
2 3.1932
3 3.12467
4 9.45216
3300 4
1 3.21577
2 3.30221
3 3.21169
4 9.72967
3400 4
1 3.32689
2 3.39589
3 3.32206
4 10.0448
3500 4
1 3.43969
2 3.50663
3 3.44427
4 10.3906
3600 4
1 3.55324
2 3.60671
3 3.54772
4 10.7077
3700 4
1 3.65432
2 3.71469
3 3.64658
4 11.0156
3800 4
1 3.7665
2 3.80412
3 3.74219
4 11.3128
3900 4
1 3.87835
2 3.92009
3 3.83504
4 11.6335
4000 4
1 3.97463
2 4.00978
3 3.92304
4 11.9075
4100 4
1 4.11051
2 4.0573
3 4.01031
4 12.1781
4200 4
1 4.20825
2 4.13635
3 4.13801
4 12.4826
4300 4
1 4.28327
2 4.22682
3 4.22815
4 12.7382
4400 4
1 4.36512
2 4.33603
3 4.31599
4 13.0171
4500 4
1 4.47837
2 4.43338
3 4.38426
4 13.296
4600 4
1 4.62056
2 4.53114
3 4.47701
4 13.6287
4700 4
1 4.7081
2 4.62685
3 4.57065
4 13.9056
4800 4
1 4.80787
2 4.69863
3 4.65387
4 14.1604
4900 4
1 4.92202
2 4.81208
3 4.73277
4 14.4669
5000 4
1 5.00972
2 4.93556
3 4.82879
4 14.7741
5100 4
1 5.10087
2 5.03562
3 4.9151
4 15.0516
5200 4
1 5.20063
2 5.15343
3 5.00958
4 15.3636
5300 4
1 5.31433
2 5.23544
3 5.09737
4 15.6471
5400 4
1 5.39526
2 5.32116
3 5.20049
4 15.9169
5500 4
1 5.49698
2 5.41713
3 5.32471
4 16.2388
5600 4
1 5.57332
2 5.50146
3 5.43117
4 16.5059
5700 4
1 5.65761
2 5.59601
3 5.53016
4 16.7838
5800 4
1 5.76761
2 5.67221
3 5.63909
4 17.0789
5900 4
1 5.87003
2 5.77463
3 5.73837
4 17.383
6000 4
1 5.97761
2 5.89233
3 5.83363
4 17.7036
6100 4
1 6.05451
2 5.9941
3 5.91451
4 17.9631
6200 4
1 6.14636
2 6.09924
3 5.99431
4 18.2399
6300 4
1 6.26468
2 6.21349
3 6.06202
4 18.5402
6400 4
1 6.39815
2 6.29649
3 6.15432
4 18.849
6500 4
1 6.52886
2 6.41367
3 6.26317
4 19.2057
6600 4
1 6.65139
2 6.5172
3 6.37218
4 19.5408
6700 4
1 6.73619
2 6.59988
3 6.4824
4 19.8185
6800 4
1 6.82589
2 6.67348
3 6.57077
4 20.0701
6900 4
1 6.91246
2 6.78677
3 6.6718
4 20.371
7000 4
1 6.98523
2 6.88137
3 6.76465
4 20.6312
7100 4
1 7.06359
2 6.94565
3 6.87374
4 20.883
7200 4
1 7.16709
2 7.04396
3 7.00617
4 21.2172
7300 4
1 7.25783
2 7.16127
3 7.12358
4 21.5427
7400 4
1 7.34633
2 7.22105
3 7.24195
4 21.8093
7500 4
1 7.43352
2 7.27716
3 7.30586
4 22.0165
7600 4
1 7.55334
2 7.36609
3 7.4067
4 22.3261
7700 4
1 7.66819
2 7.46272
3 7.54293
4 22.6738
7800 4
1 7.73335
2 7.53369
3 7.63243
4 22.8995
7900 4
1 7.84618
2 7.6146
3 7.70944
4 23.1702
8000 4
1 8.00379
2 7.69956
3 7.82036
4 23.5237
8100 4
1 8.08533
2 7.82774
3 7.89044
4 23.8035
8200 4
1 8.20583
2 7.92938
3 7.96049
4 24.0957
8300 4
1 8.31816
2 8.03477
3 8.07508
4 24.428
8400 4
1 8.46241
2 8.1386
3 8.15513
4 24.7561
8500 4
1 8.56113
2 8.24335
3 8.28193
4 25.0864
8600 4
1 8.66998
2 8.34049
3 8.37953
4 25.39
8700 4
1 8.77341
2 8.42619
3 8.50207
4 25.7017
8800 4
1 8.90021
2 8.50394
3 8.64204
4 26.0462
8900 4
1 9.00642
2 8.59007
3 8.74188
4 26.3384
9000 4
1 9.14597
2 8.69914
3 8.85817
4 26.7033
9100 4
1 9.26781
2 8.78431
3 8.9266
4 26.9787
9200 4
1 9.36856
2 8.89628
3 9.05946
4 27.3243
9300 4
1 9.44697
2 9.00536
3 9.21839
4 27.6707
9400 4
1 9.51716
2 9.0906
3 9.30748
4 27.9152
9500 4
1 9.59822
2 9.25
3 9.40589
4 28.2541
9600 4
1 9.68981
2 9.34197
3 9.52392
4 28.5557
9700 4
1 9.76868
2 9.442
3 9.64241
4 28.8531
9800 4
1 9.92048
2 9.51616
3 9.77866
4 29.2153
9900 4
1 10.0159
2 9.64051
3 9.86786
4 29.5243
10000 4
1 10.1013
2 9.72248
3 9.9749
4 29.7987
10100 4
1 10.196
2 9.82234
3 10.0772
4 30.0955
10200 4
1 10.266
2 9.90641
3 10.1789
4 30.3512
10300 4
1 10.3682
2 10.0129
3 10.2743
4 30.6554
10400 4
1 10.5001
2 10.1134
3 10.3923
4 31.0058
10500 4
1 10.6125
2 10.2274
3 10.4808
4 31.3207
10600 4
1 10.7364
2 10.3011
3 10.59
4 31.6275
10700 4
1 10.8248
2 10.4069
3 10.7043
4 31.9361
10800 4
1 10.9243
2 10.5152
3 10.8405
4 32.2799
10900 4
1 11.0396
2 10.6211
3 10.9387
4 32.5993
11000 4
1 11.1296
2 10.7393
3 11.0363
4 32.9053
11100 4
1 11.1897
2 10.7858
3 11.1329
4 33.1084
11200 4
1 11.2937
2 10.9078
3 11.2689
4 33.4705
11300 4
1 11.3593
2 10.9979
3 11.3927
4 33.7499
11400 4
1 11.4355
2 11.1219
3 11.4956
4 34.0531
11500 4
1 11.57
2 11.2006
3 11.6112
4 34.3818
11600 4
1 11.6596
2 11.2916
3 11.696
4 34.6473
11700 4
1 11.7402
2 11.3841
3 11.8339
4 34.9582
11800 4
1 11.8699
2 11.4429
3 11.9505
4 35.2632
11900 4
1 11.9283
2 11.544
3 12.0504
4 35.5226
12000 4
1 12.0222
2 11.6677
3 12.1358
4 35.8257
12100 4
1 12.0756
2 11.8276
3 12.235
4 36.1382
12200 4
1 12.1405
2 11.9696
3 12.3007
4 36.4107
12300 4
1 12.2438
2 12.0735
3 12.3993
4 36.7166
12400 4
1 12.3275
2 12.1905
3 12.5146
4 37.0326
12500 4
1 12.4627
2 12.2782
3 12.6396
4 37.3805
12600 4
1 12.5616
2 12.3494
3 12.7218
4 37.6328
12700 4
1 12.644
2 12.4141
3 12.8377
4 37.8958
12800 4
1 12.7548
2 12.492
3 12.9172
4 38.1639
12900 4
1 12.8455
2 12.5946
3 12.9847
4 38.4248
13000 4
1 12.9564
2 12.6689
3 13.1122
4 38.7375
13100 4
1 13.0774
2 12.7484
3 13.2245
4 39.0502
13200 4
1 13.2283
2 12.8294
3 13.3319
4 39.3896
13300 4
1 13.2817
2 12.9506
3 13.4042
4 39.6366
13400 4
1 13.4039
2 13.0604
3 13.4291
4 39.8934
13500 4
1 13.5159
2 13.1815
3 13.5004
4 40.1979
13600 4
1 13.6366
2 13.2589
3 13.5987
4 40.4942
13700 4
1 13.7102
2 13.3369
3 13.6861
4 40.7332
13800 4
1 13.7931
2 13.4227
3 13.7351
4 40.951
13900 4
1 13.9452
2 13.4983
3 13.8458
4 41.2893
14000 4
1 14.0884
2 13.5939
3 13.9611
4 41.6434
14100 4
1 14.1372
2 13.7173
3 14.0136
4 41.868
14200 4
1 14.2208
2 13.7905
3 14.097
4 42.1084
14300 4
1 14.3468
2 13.8405
3 14.1896
4 42.3769
14400 4
1 14.4541
2 13.929
3 14.3062
4 42.6892
14500 4
1 14.5705
2 14.0371
3 14.4061
4 43.0137
14600 4
1 14.6816
2 14.1495
3 14.545
4 43.3761
14700 4
1 14.7431
2 14.2575
3 14.6709
4 43.6715
14800 4
1 14.8884
2 14.3811
3 14.7516
4 44.0212
14900 4
1 14.9589
2 14.472
3 14.8037
4 44.2346
15000 4
1 15.0771
2 14.5692
3 14.9279
4 44.5743
15100 4
1 15.1786
2 14.6841
3 15.0447
4 44.9073
15200 4
1 15.2884
2 14.8248
3 15.1687
4 45.2819
15300 4
1 15.434
2 14.9969
3 15.2675
4 45.6984
15400 4
1 15.5798
2 15.1034
3 15.3719
4 46.0551
15500 4
1 15.6636
2 15.2154
3 15.4609
4 46.3399
15600 4
1 15.7369
2 15.2803
3 15.5959
4 46.6131
15700 4
1 15.8068
2 15.3503
3 15.7451
4 46.9022
15800 4
1 15.9226
2 15.4843
3 15.8518
4 47.2587
15900 4
1 16.0038
2 15.6025
3 15.915
4 47.5213
16000 4
1 16.113
2 15.7308
3 15.9786
4 47.8224
16100 4
1 16.2113
2 15.8958
3 16.0753
4 48.1823
16200 4
1 16.2467
2 16.0216
3 16.1178
4 48.3861
16300 4
1 16.3198
2 16.1903
3 16.1701
4 48.6801
16400 4
1 16.3893
2 16.3055
3 16.2761
4 48.9709
16500 4
1 16.5042
2 16.4122
3 16.3445
4 49.2609
16600 4
1 16.6156
2 16.5944
3 16.3746
4 49.5845
16700 4
1 16.717
2 16.7031
3 16.4384
4 49.8585
16800 4
1 16.86
2 16.7963
3 16.5393
4 50.1956
16900 4
1 16.9262
2 16.92
3 16.6099
4 50.4561
17000 4
1 17.0296
2 16.9913
3 16.7299
4 50.7508
17100 4
1 17.1874
2 17.1458
3 16.8167
4 51.1499
17200 4
1 17.2606
2 17.262
3 16.8791
4 51.4016
17300 4
1 17.4258
2 17.4
3 17.0015
4 51.8273
17400 4
1 17.5431
2 17.4829
3 17.0704
4 52.0964
17500 4
1 17.5994
2 17.5312
3 17.1877
4 52.3182
17600 4
1 17.7453
2 17.6371
3 17.2939
4 52.6762
17700 4
1 17.8606
2 17.7048
3 17.3976
4 52.963
17800 4
1 17.9023
2 17.8586
3 17.5194
4 53.2803
17900 4
1 18.0053
2 17.9485
3 17.5952
4 53.549
18000 4
1 18.0878
2 18.0478
3 17.6808
4 53.8164
18100 4
1 18.2031
2 18.1572
3 17.7507
4 54.111
18200 4
1 18.3177
2 18.2328
3 17.9
4 54.4504
18300 4
1 18.4558
2 18.3335
3 18.0152
4 54.8045
18400 4
1 18.5569
2 18.4571
3 18.0879
4 55.1018
18500 4
1 18.707
2 18.5919
3 18.196
4 55.4949
18600 4
1 18.8377
2 18.6743
3 18.2935
4 55.8054
18700 4
1 18.9265
2 18.779
3 18.3224
4 56.0279
18800 4
1 19.0002
2 18.8385
3 18.4301
4 56.2688
18900 4
1 19.0696
2 18.9342
3 18.5482
4 56.5519
19000 4
1 19.1922
2 19.0182
3 18.6919
4 56.9023
19100 4
1 19.2908
2 19.1079
3 18.7949
4 57.1937
19200 4
1 19.3954
2 19.2183
3 18.8564
4 57.4701
19300 4
1 19.4576
2 19.3828
3 18.9501
4 57.7904
19400 4
1 19.5497
2 19.4948
3 19.0389
4 58.0834
19500 4
1 19.6698
2 19.6067
3 19.171
4 58.4476
19600 4
1 19.8545
2 19.6865
3 19.3343
4 58.8754
19700 4
1 19.9534
2 19.7689
3 19.4576
4 59.1798
19800 4
1 20.1308
2 19.8717
3 19.5673
4 59.5698
19900 4
1 20.2926
2 19.942
3 19.6954
4 59.93
20000 4
1 20.4318
2 20.084
3 19.7881
4 60.3039
20100 4
1 20.4998
2 20.1952
3 19.9115
4 60.6065
20200 4
1 20.6184
2 20.322
3 20.0398
4 60.9802
20300 4
1 20.7377
2 20.4374
3 20.1533
4 61.3284
20400 4
1 20.8592
2 20.4915
3 20.2879
4 61.6387
20500 4
1 20.8991
2 20.6157
3 20.392
4 61.9068
20600 4
1 21.0844
2 20.6566
3 20.4966
4 62.2376
20700 4
1 21.1935
2 20.7524
3 20.6271
4 62.573
20800 4
1 21.3354
2 20.798
3 20.7654
4 62.8989
20900 4
1 21.3929
2 20.88
3 20.9186
4 63.1915
21000 4
1 21.4846
2 20.9639
3 21.047
4 63.4954
21100 4
1 21.5748
2 21.0077
3 21.1796
4 63.7621
21200 4
1 21.6622
2 21.1714
3 21.2603
4 64.0939
21300 4
1 21.7647
2 21.2528
3 21.3838
4 64.4013
21400 4
1 21.8298
2 21.3468
3 21.5257
4 64.7023
21500 4
1 21.9132
2 21.4387
3 21.5926
4 64.9445
21600 4
1 22.0374
2 21.5711
3 21.683
4 65.2916
21700 4
1 22.1277
2 21.6388
3 21.7752
4 65.5416
21800 4
1 22.2156
2 21.7337
3 21.8462
4 65.7955
21900 4
1 22.2884
2 21.8281
3 21.9158
4 66.0324
22000 4
1 22.3863
2 21.9058
3 22.05
4 66.342
22100 4
1 22.5197
2 22.0485
3 22.1436
4 66.7119
22200 4
1 22.6031
2 22.1332
3 22.2078
4 66.9441
22300 4
1 22.6721
2 22.1917
3 22.2782
4 67.142
22400 4
1 22.8177
2 22.332
3 22.4097
4 67.5594
22500 4
1 22.8887
2 22.4479
3 22.4667
4 67.8033
22600 4
1 23.0216
2 22.5252
3 22.5551
4 68.1019
22700 4
1 23.1485
2 22.5651
3 22.5769
4 68.2905
22800 4
1 23.252
2 22.6878
3 22.6479
4 68.5877
22900 4
1 23.2537
2 22.81
3 22.7242
4 68.7879
23000 4
1 23.379
2 22.9417
3 22.8511
4 69.1718
23100 4
1 23.5097
2 23.0611
3 22.9509
4 69.5218
23200 4
1 23.5534
2 23.1669
3 22.9951
4 69.7154
23300 4
1 23.6734
2 23.3106
3 23.0679
4 70.052
23400 4
1 23.7766
2 23.4263
3 23.2359
4 70.4389
23500 4
1 23.879
2 23.4858
3 23.2918
4 70.6566
23600 4
1 23.956
2 23.5573
3 23.3561
4 70.8694
23700 4
1 24.0552
2 23.6739
3 23.4344
4 71.1635
23800 4
1 24.1122
2 23.7604
3 23.5528
4 71.4255
23900 4
1 24.1977
2 23.8523
3 23.5479
4 71.5979
24000 4
1 24.3544
2 23.9375
3 23.6196
4 71.9115
24100 4
1 24.3999
2 23.989
3 23.7432
4 72.1321
24200 4
1 24.5078
2 24.1021
3 23.8919
4 72.5018
24300 4
1 24.6023
2 24.2164
3 23.9785
4 72.7972
24400 4
1 24.6872
2 24.2587
3 24.1179
4 73.0638
24500 4
1 24.7685
2 24.3759
3 24.2715
4 73.4159
24600 4
1 24.937
2 24.503
3 24.374
4 73.814
24700 4
1 25.0566
2 24.5613
3 24.4817
4 74.0995
24800 4
1 25.1527
2 24.6579
3 24.5894
4 74.4
24900 4
1 25.1977
2 24.7944
3 24.7254
4 74.7175
25000 4
1 25.2855
2 24.9805
3 24.8235
4 75.0895
25100 4
1 25.3614
2 25.0515
3 24.8781
4 75.291
25200 4
1 25.4101
2 25.1713
3 24.9848
4 75.5661
25300 4
1 25.4937
2 25.2803
3 25.0498
4 75.8238
25400 4
1 25.526
2 25.3291
3 25.091
4 75.946
25500 4
1 25.6829
2 25.4349
3 25.2006
4 76.3184
25600 4
1 25.8039
2 25.4474
3 25.2628
4 76.514
25700 4
1 25.9146
2 25.5395
3 25.3308
4 76.7849
25800 4
1 25.9555
2 25.6544
3 25.4666
4 77.0766
25900 4
1 26.0489
2 25.6684
3 25.6352
4 77.3525
26000 4
1 26.1532
2 25.7798
3 25.7179
4 77.6509
26100 4
1 26.2116
2 25.9359
3 25.794
4 77.9415
26200 4
1 26.3178
2 26.1015
3 25.901
4 78.3203
26300 4
1 26.4492
2 26.238
3 25.9256
4 78.6127
26400 4
1 26.6433
2 26.3176
3 26.0343
4 78.9953
26500 4
1 26.7308
2 26.4424
3 26.1719
4 79.3451
26600 4
1 26.8318
2 26.6186
3 26.2184
4 79.6688
26700 4
1 26.8983
2 26.7635
3 26.2894
4 79.9512
26800 4
1 26.9349
2 26.9259
3 26.3756
4 80.2363
26900 4
1 26.9086
2 27.0965
3 26.4532
4 80.4583
27000 4
1 26.9657
2 27.2038
3 26.57
4 80.7395
27100 4
1 27.0117
2 27.3375
3 26.6444
4 80.9936
27200 4
1 27.1314
2 27.4347
3 26.712
4 81.2781
27300 4
1 27.3126
2 27.5078
3 26.8017
4 81.6221
27400 4
1 27.5166
2 27.6103
3 26.8389
4 81.9657
27500 4
1 27.6388
2 27.6896
3 26.9808
4 82.3091
27600 4
1 27.6929
2 27.8438
3 27.1004
4 82.637
27700 4
1 27.826
2 27.966
3 27.2326
4 83.0246
27800 4
1 27.8631
2 28.0791
3 27.3374
4 83.2796
27900 4
1 27.9434
2 28.1423
3 27.4212
4 83.5069
28000 4
1 28.0777
2 28.1946
3 27.5806
4 83.853
28100 4
1 28.2418
2 28.2345
3 27.6946
4 84.171
28200 4
1 28.3539
2 28.342
3 27.8223
4 84.5182
28300 4
1 28.3835
2 28.432
3 27.8641
4 84.6795
28400 4
1 28.4573
2 28.5666
3 27.9233
4 84.9472
28500 4
1 28.5682
2 28.7093
3 28.0302
4 85.3077
28600 4
1 28.7223
2 28.7908
3 28.0768
4 85.5899
28700 4
1 28.8951
2 28.8726
3 28.0967
4 85.8644
28800 4
1 29.0136
2 28.905
3 28.147
4 86.0657
28900 4
1 29.1784
2 29.0147
3 28.2294
4 86.4225
29000 4
1 29.4003
2 29.0712
3 28.3714
4 86.8429
29100 4
1 29.5496
2 29.1898
3 28.4079
4 87.1472
29200 4
1 29.6305
2 29.2755
3 28.5337
4 87.4398
29300 4
1 29.788
2 29.3927
3 28.648
4 87.8286
29400 4
1 29.9078
2 29.5289
3 28.7328
4 88.1695
29500 4
1 29.89
2 29.7179
3 28.8733
4 88.4812
29600 4
1 29.9808
2 29.8484
3 29.0471
4 88.8764
29700 4
1 30.1544
2 30.037
3 29.1675
4 89.3589
29800 4
1 30.211
2 30.1909
3 29.2755
4 89.6774
29900 4
1 30.3367
2 30.2638
3 29.3459
4 89.9463
30000 4
1 30.3828
2 30.3056
3 29.3974
4 90.0857
30100 4
1 30.429
2 30.3872
3 29.4774
4 90.2937
30200 4
1 30.4975
2 30.453
3 29.5595
4 90.51
30300 4
1 30.6331
2 30.5209
3 29.6619
4 90.8159
30400 4
1 30.7522
2 30.6128
3 29.766
4 91.131
30500 4
1 30.8319
2 30.7135
3 29.8476
4 91.393
30600 4
1 30.9372
2 30.9207
3 29.9971
4 91.855
30700 4
1 31.1157
2 31.0685
3 30.0745
4 92.2586
30800 4
1 31.2039
2 31.1899
3 30.2217
4 92.6154
30900 4
1 31.3209
2 31.2905
3 30.3136
4 92.9251
31000 4
1 31.4508
2 31.4171
3 30.3905
4 93.2584
31100 4
1 31.4873
2 31.4683
3 30.4907
4 93.4463
31200 4
1 31.6458
2 31.5835
3 30.6219
4 93.8513
31300 4
1 31.7648
2 31.6903
3 30.7619
4 94.217
31400 4
1 31.7818
2 31.8177
3 30.8959
4 94.4954
31500 4
1 31.8613
2 31.9709
3 31.0506
4 94.8827
31600 4
1 31.9983
2 32.034
3 31.1913
4 95.2236
31700 4
1 32.1354
2 32.108
3 31.2293
4 95.4728
31800 4
1 32.2005
2 32.1112
3 31.2521
4 95.5637
31900 4
1 32.2484
2 32.1576
3 31.4341
4 95.8401
32000 4
1 32.3898
2 32.2581
3 31.5645
4 96.2124
32100 4
1 32.4525
2 32.3917
3 31.667
4 96.5112
32200 4
1 32.5167
2 32.507
3 31.7018
4 96.7255
32300 4
1 32.5746
2 32.6033
3 31.8467
4 97.0246
32400 4
1 32.6647
2 32.7203
3 31.9325
4 97.3176
32500 4
1 32.7352
2 32.823
3 32.0836
4 97.6418
32600 4
1 32.7577
2 32.9683
3 32.2064
4 97.9323
32700 4
1 32.8654
2 33.0922
3 32.3533
4 98.311
32800 4
1 32.9689
2 33.2539
3 32.4872
4 98.71
32900 4
1 33.0837
2 33.3256
3 32.6303
4 99.0396
33000 4
1 33.2165
2 33.4195
3 32.6454
4 99.2815
33100 4
1 33.3417
2 33.5302
3 32.7851
4 99.657
33200 4
1 33.4777
2 33.6797
3 32.7922
4 99.9496
33300 4
1 33.53
2 33.7246
3 32.8563
4 100.111
33400 4
1 33.6162
2 33.8128
3 32.9645
4 100.394
33500 4
1 33.776
2 33.8924
3 33.0213
4 100.69
33600 4
1 33.9181
2 33.9589
3 33.073
4 100.95
33700 4
1 33.9898
2 34.0911
3 33.2305
4 101.311
33800 4
1 34.1386
2 34.1736
3 33.416
4 101.728
33900 4
1 34.26
2 34.2819
3 33.4474
4 101.989
34000 4
1 34.3818
2 34.3566
3 33.5647
4 102.303
34100 4
1 34.4927
2 34.4224
3 33.693
4 102.608
34200 4
1 34.6087
2 34.4263
3 33.7193
4 102.754
34300 4
1 34.7093
2 34.5667
3 33.7466
4 103.022
34400 4
1 34.7664
2 34.6872
3 33.8716
4 103.325
34500 4
1 34.7394
2 34.7247
3 33.9581
4 103.422
34600 4
1 34.8088
2 34.7878
3 34.0687
4 103.665
34700 4
1 34.8658
2 34.8778
3 34.2021
4 103.946
34800 4
1 34.9364
2 34.9787
3 34.4384
4 104.354
34900 4
1 35.013
2 35.027
3 34.5107
4 104.551
35000 4
1 35.0358
2 35.1418
3 34.5795
4 104.757
35100 4
1 35.1057
2 35.2775
3 34.6301
4 105.013
35200 4
1 35.1848
2 35.3425
3 34.6872
4 105.214
35300 4
1 35.211
2 35.4006
3 34.8223
4 105.434
35400 4
1 35.4269
2 35.4443
3 34.9047
4 105.776
35500 4
1 35.5235
2 35.4681
3 34.9661
4 105.958
35600 4
1 35.579
2 35.6015
3 35.1278
4 106.308
35700 4
1 35.6803
2 35.7556
3 35.2272
4 106.663
35800 4
1 35.765
2 35.9042
3 35.3785
4 107.048
35900 4
1 35.8104
2 35.959
3 35.4459
4 107.215
36000 4
1 35.8605
2 36.0425
3 35.5511
4 107.454
36100 4
1 35.9507
2 36.1793
3 35.6249
4 107.755
36200 4
1 35.9772
2 36.3216
3 35.7089
4 108.008
36300 4
1 35.9852
2 36.4029
3 35.8096
4 108.198
36400 4
1 36.0965
2 36.5596
3 35.8696
4 108.526
36500 4
1 36.2542
2 36.6171
3 36.0793
4 108.951
36600 4
1 36.2876
2 36.6495
3 36.2453
4 109.182
36700 4
1 36.3313
2 36.6248
3 36.3414
4 109.297
36800 4
1 36.3381
2 36.7303
3 36.4115
4 109.48
36900 4
1 36.4473
2 36.8525
3 36.5776
4 109.877
37000 4
1 36.5349
2 36.957
3 36.6534
4 110.145
37100 4
1 36.6479
2 37.0201
3 36.7829
4 110.451
37200 4
1 36.8482
2 37.1694
3 36.8897
4 110.907
37300 4
1 37.0006
2 37.163
3 36.9865
4 111.15
37400 4
1 37.1092
2 37.3364
3 37.0223
4 111.468
37500 4
1 37.1232
2 37.4673
3 37.1652
4 111.756
37600 4
1 37.3267
2 37.4637
3 37.1736
4 111.964
37700 4
1 37.5005
2 37.5677
3 37.2342
4 112.302
37800 4
1 37.6146
2 37.6425
3 37.4217
4 112.679
37900 4
1 37.7444
2 37.7179
3 37.6395
4 113.102
38000 4
1 37.8455
2 37.7872
3 37.7387
4 113.371
38100 4
1 37.9144
2 37.9072
3 37.8746
4 113.696
38200 4
1 38.0195
2 38.1027
3 37.9825
4 114.105
38300 4
1 38.0971
2 38.1686
3 38.1351
4 114.401
38400 4
1 38.2196
2 38.3374
3 38.2401
4 114.797
38500 4
1 38.2213
2 38.3781
3 38.2624
4 114.862
38600 4
1 38.2726
2 38.4936
3 38.3751
4 115.141
38700 4
1 38.3061
2 38.6139
3 38.5625
4 115.482
38800 4
1 38.4071
2 38.8095
3 38.6532
4 115.87
38900 4
1 38.5803
2 38.9556
3 38.8038
4 116.34
39000 4
1 38.6774
2 39.0142
3 38.9039
4 116.595
39100 4
1 38.8164
2 39.0933
3 38.9792
4 116.889
39200 4
1 38.9349
2 39.1866
3 39.0514
4 117.173
39300 4
1 39.0073
2 39.226
3 39.2017
4 117.435
39400 4
1 39.0946
2 39.2268
3 39.3192
4 117.641
39500 4
1 39.2694
2 39.3863
3 39.3454
4 118.001
39600 4
1 39.3827
2 39.5616
3 39.4496
4 118.394
39700 4
1 39.5908
2 39.7324
3 39.6129
4 118.936
39800 4
1 39.8105
2 39.8321
3 39.685
4 119.328
39900 4
1 39.8229
2 39.9169
3 39.7067
4 119.446
40000 4
1 39.9356
2 39.9444
3 39.8007
4 119.681
