# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_all
3 6.24934
4 18.9043
3300 4
1 6.43154
2 6.60441
3 6.42338
4 19.4593
3400 4
1 6.65377
2 6.79177
3 6.64413
4 20.0897
3500 4
1 6.87937
2 7.01326
3 6.88855
4 20.7812
3600 4
1 7.10649
2 7.21341
3 7.09545
4 21.4153
3700 4
1 7.30864
2 7.42937
3 7.29315
4 22.0312
3800 4
1 7.533
2 7.60825
3 7.48439
4 22.6256
3900 4
1 7.75671
2 7.84018
3 7.67007
4 23.267
4000 4
1 7.94927
2 8.01956
3 7.84608
4 23.8149
4100 4
1 8.22101
2 8.11461
3 8.02062
4 24.3562
4200 4
1 8.4165
2 8.27271
3 8.27601
4 24.9652
4300 4
1 8.56654
2 8.45364
3 8.4563
4 25.4765
4400 4
1 8.73024
2 8.67205
3 8.63198
4 26.0343
4500 4
1 8.95673
2 8.86675
3 8.76852
4 26.592
4600 4
1 9.24112
2 9.06228
3 8.95402
4 27.2574
4700 4
1 9.41621
2 9.25371
3 9.1413
4 27.8112
4800 4
1 9.61574
2 9.39726
3 9.30773
4 28.3207
4900 4
1 9.84405
2 9.62415
3 9.46554
4 28.9337
5000 4
1 10.0194
2 9.87113
3 9.65758
4 29.5481
5100 4
1 10.2017
2 10.0712
3 9.83019
4 30.1032
5200 4
1 10.4013
2 10.3069
3 10.0192
4 30.7273
5300 4
1 10.6287
2 10.4709
3 10.1947
4 31.2943
5400 4
1 10.7905
2 10.6423
3 10.401
4 31.8338
5500 4
1 10.994
2 10.8343
3 10.6494
4 32.4776
5600 4
1 11.1466
2 11.0029
3 10.8623
4 33.0119
5700 4
1 11.3152
2 11.192
3 11.0603
4 33.5676
5800 4
1 11.5352
2 11.3444
3 11.2782
4 34.1578
5900 4
1 11.7401
2 11.5493
3 11.4767
4 34.766
6000 4
1 11.9552
2 11.7847
3 11.6673
4 35.4072
6100 4
1 12.109
2 11.9882
3 11.829
4 35.9262
6200 4
1 12.2927
2 12.1985
3 11.9886
4 36.4798
6300 4
1 12.5294
2 12.427
3 12.124
4 37.0804
6400 4
1 12.7963
2 12.593
3 12.3086
4 37.6979
6500 4
1 13.0577
2 12.8273
3 12.5263
4 38.4114
6600 4
1 13.3028
2 13.0344
3 12.7444
4 39.0815
6700 4
1 13.4724
2 13.1998
3 12.9648
4 39.6369
6800 4
1 13.6518
2 13.347
3 13.1415
4 40.1403
6900 4
1 13.8249
2 13.5735
3 13.3436
4 40.7421
7000 4
1 13.9705
2 13.7627
3 13.5293
4 41.2625
7100 4
1 14.1272
2 13.8913
3 13.7475
4 41.7659
7200 4
1 14.3342
2 14.0879
3 14.0123
4 42.4344
7300 4
1 14.5157
2 14.3225
3 14.2472
4 43.0854
7400 4
1 14.6927
2 14.4421
3 14.4839
4 43.6187
7500 4
1 14.867
2 14.5543
3 14.6117
4 44.0331
7600 4
1 15.1067
2 14.7322
3 14.8134
4 44.6523
7700 4
1 15.3364
2 14.9254
3 15.0859
4 45.3477
7800 4
1 15.4667
2 15.0674
3 15.2649
4 45.7989
7900 4
1 15.6924
2 15.2292
3 15.4189
4 46.3404
8000 4
1 16.0076
2 15.3991
3 15.6407
4 47.0474
8100 4
1 16.1707
2 15.6555
3 15.7809
4 47.607
8200 4
1 16.4117
2 15.8588
3 15.921
4 48.1914
8300 4
1 16.6363
2 16.0695
3 16.1502
4 48.856
8400 4
1 16.9248
2 16.2772
3 16.3103
4 49.5123
8500 4
1 17.1223
2 16.4867
3 16.5639
4 50.1728
8600 4
1 17.34
2 16.681
3 16.7591
4 50.78
8700 4
1 17.5468
2 16.8524
3 17.0041
4 51.4033
8800 4
1 17.8004
2 17.0079
3 17.2841
4 52.0924
8900 4
1 18.0128
2 17.1801
3 17.4838
4 52.6767
9000 4
1 18.2919
2 17.3983
3 17.7163
4 53.4066
9100 4
1 18.5356
2 17.5686
3 17.8532
4 53.9574
9200 4
1 18.7371
2 17.7926
3 18.1189
4 54.6486
9300 4
1 18.8939
2 18.0107
3 18.4368
4 55.3414
9400 4
1 19.0343
2 18.1812
3 18.615
4 55.8305
9500 4
1 19.1964
2 18.5
3 18.8118
4 56.5082
9600 4
1 19.3796
2 18.6839
3 19.0478
4 57.1114
9700 4
1 19.5374
2 18.884
3 19.2848
4 57.7062
9800 4
1 19.841
2 19.0323
3 19.5573
4 58.4306
9900 4
1 20.0318
2 19.281
3 19.7357
4 59.0486
10000 4
1 20.2026
2 19.445
3 19.9498
4 59.5973
10100 4
1 20.392
2 19.6447
3 20.1544
4 60.1911
10200 4
1 20.5319
2 19.8128
3 20.3577
4 60.7024
10300 4
1 20.7363
2 20.0257
3 20.5486
4 61.3107
10400 4
1 21.0001
2 20.2268
3 20.7847
4 62.0116
10500 4
1 21.225
2 20.4548
3 20.9616
4 62.6413
10600 4
1 21.4727
2 20.6022
3 21.18
4 63.255
10700 4
1 21.6496
2 20.8139
3 21.4087
4 63.8722
10800 4
1 21.8486
2 21.0304
3 21.6809
4 64.5599
10900 4
1 22.0791
2 21.2422
3 21.8774
4 65.1987
11000 4
1 22.2593
2 21.4787
3 22.0726
4 65.8105
11100 4
1 22.3794
2 21.5716
3 22.2658
4 66.2169
11200 4
1 22.5875
2 21.8157
3 22.5378
4 66.9409
11300 4
1 22.7185
2 21.9958
3 22.7854
4 67.4997
11400 4
1 22.871
2 22.2439
3 22.9912
4 68.1061
11500 4
1 23.1399
2 22.4012
3 23.2225
4 68.7636
11600 4
1 23.3193
2 22.5832
3 23.392
4 69.2945
11700 4
1 23.4804
2 22.7682
3 23.6679
4 69.9165
11800 4
1 23.7397
2 22.8857
3 23.9009
4 70.5264
11900 4
1 23.8566
2 23.0879
3 24.1008
4 71.0452
12000 4
1 24.0444
2 23.3354
3 24.2715
4 71.6513
12100 4
1 24.1512
2 23.6551
3 24.4701
4 72.2764
12200 4
1 24.2809
2 23.9392
3 24.6013
4 72.8214
12300 4
1 24.4876
2 24.147
3 24.7986
4 73.4333
12400 4
1 24.655
2 24.381
3 25.0293
4 74.0652
12500 4
1 24.9254
2 24.5564
3 25.2792
4 74.761
12600 4
1 25.1231
2 24.6988
3 25.4436
4 75.2656
12700 4
1 25.2881
2 24.8282
3 25.6754
4 75.7916
12800 4
1 25.5095
2 24.984
3 25.8344
4 76.3279
12900 4
1 25.6911
2 25.1892
3 25.9694
4 76.8496
13000 4
1 25.9128
2 25.3379
3 26.2243
4 77.475
13100 4
1 26.1547
2 25.4968
3 26.449
4 78.1005
13200 4
1 26.4565
2 25.6589
3 26.6637
4 78.7791
13300 4
1 26.5634
2 25.9013
3 26.8084
4 79.2731
13400 4
1 26.8077
2 26.1209
3 26.8582
4 79.7867
13500 4
1 27.0319
2 26.3631
3 27.0009
4 80.3958
13600 4
1 27.2732
2 26.5178
3 27.1974
4 80.9884
13700 4
1 27.4204
2 26.6738
3 27.3722
4 81.4664
13800 4
1 27.5863
2 26.8454
3 27.4703
4 81.902
13900 4
1 27.8904
2 26.9967
3 27.6915
4 82.5786
14000 4
1 28.1768
2 27.1878
3 27.9222
4 83.2868
14100 4
1 28.2744
2 27.4346
3 28.0271
4 83.736
14200 4
1 28.4416
2 27.5811
3 28.1941
4 84.2167
14300 4
1 28.6937
2 27.681
3 28.3792
4 84.7539
14400 4
1 28.9081
2 27.8579
3 28.6123
4 85.3784
14500 4
1 29.141
2 28.0742
3 28.8121
4 86.0273
14600 4
1 29.3631
2 28.2991
3 29.0899
4 86.7522
14700 4
1 29.4862
2 28.5149
3 29.3418
4 87.3429
14800 4
1 29.7769
2 28.7622
3 29.5033
4 88.0423
14900 4
1 29.9178
2 28.944
3 29.6075
4 88.4693
15000 4
1 30.1542
2 29.1384
3 29.8558
4 89.1485
15100 4
1 30.3571
2 29.3682
3 30.0894
4 89.8147
15200 4
1 30.5768
2 29.6496
3 30.3373
4 90.5637
15300 4
1 30.868
2 29.9937
3 30.5351
4 91.3968
15400 4
1 31.1596
2 30.2069
3 30.7437
4 92.1103
15500 4
1 31.3271
2 30.4308
3 30.9218
4 92.6798
15600 4
1 31.4738
2 30.5607
3 31.1917
4 93.2262
15700 4
1 31.6136
2 30.7006
3 31.4903
4 93.8044
15800 4
1 31.8453
2 30.9685
3 31.7036
4 94.5174
15900 4
1 32.0076
2 31.205
3 31.8299
4 95.0425
16000 4
1 32.226
2 31.4616
3 31.9571
4 95.6447
16100 4
1 32.4226
2 31.7915
3 32.1505
4 96.3646
16200 4
1 32.4934
2 32.0431
3 32.2356
4 96.7721
16300 4
1 32.6395
2 32.3805
3 32.3402
4 97.3602
16400 4
1 32.7787
2 32.6109
3 32.5522
4 97.9418
16500 4
1 33.0084
2 32.8244
3 32.6891
4 98.5219
16600 4
1 33.2312
2 33.1887
3 32.7491
4 99.1691
16700 4
1 33.434
2 33.4062
3 32.8767
4 99.717
16800 4
1 33.72
2 33.5927
3 33.0786
4 100.391
16900 4
1 33.8524
2 33.84
3 33.2198
4 100.912
17000 4
1 34.0592
2 33.9825
3 33.4599
4 101.502
17100 4
1 34.3748
2 34.2916
3 33.6335
4 102.3
17200 4
1 34.5211
2 34.5239
3 33.7581
4 102.803
17300 4
1 34.8515
2 34.7999
3 34.0031
4 103.655
17400 4
1 35.0862
2 34.9657
3 34.1408
4 104.193
17500 4
1 35.1987
2 35.0624
3 34.3754
4 104.636
17600 4
1 35.4905
2 35.2741
3 34.5878
4 105.352
17700 4
1 35.7213
2 35.4096
3 34.7951
4 105.926
17800 4
1 35.8046
2 35.7172
3 35.0388
4 106.561
17900 4
1 36.0106
2 35.897
3 35.1905
4 107.098
18000 4
1 36.1756
2 36.0956
3 35.3616
4 107.633
18100 4
1 36.4062
2 36.3145
3 35.5014
4 108.222
18200 4
1 36.6354
2 36.4656
3 35.7999
4 108.901
18300 4
1 36.9115
2 36.667
3 36.0304
4 109.609
18400 4
1 37.1137
2 36.9142
3 36.1757
4 110.204
18500 4
1 37.4139
2 37.1839
3 36.392
4 110.99
18600 4
1 37.6753
2 37.3485
3 36.587
4 111.611
18700 4
1 37.8529
2 37.558
3 36.6448
4 112.056
18800 4
1 38.0003
2 37.677
3 36.8603
4 112.538
18900 4
1 38.1391
2 37.8683
3 37.0964
4 113.104
19000 4
1 38.3844
2 38.0363
3 37.3838
4 113.805
19100 4
1 38.5816
2 38.2158
3 37.5899
4 114.387
19200 4
1 38.7907
2 38.4367
3 37.7128
4 114.94
19300 4
1 38.9152
2 38.7655
3 37.9001
4 115.581
19400 4
1 39.0994
2 38.9896
3 38.0777
4 116.167
19500 4
1 39.3397
2 39.2134
3 38.3421
4 116.895
19600 4
1 39.709
2 39.3731
3 38.6687
4 117.751
19700 4
1 39.9067
2 39.5377
3 38.9151
4 118.36
19800 4
1 40.2616
2 39.7435
3 39.1345
4 119.14
19900 4
1 40.5853
2 39.884
3 39.3907
4 119.86
20000 4
1 40.8635
2 40.1681
3 39.5763
4 120.608
20100 4
1 40.9995
2 40.3904
3 39.823
4 121.213
20200 4
1 41.2369
2 40.644
3 40.0795
4 121.96
20300 4
1 41.4753
2 40.8748
3 40.3066
4 122.657
20400 4
1 41.7184
2 40.983
3 40.5759
4 123.277
20500 4
1 41.7983
2 41.2314
3 40.784
4 123.814
20600 4
1 42.1689
2 41.3131
3 40.9933
4 124.475
20700 4
1 42.3871
2 41.5048
3 41.2542
4 125.146
20800 4
1 42.6709
2 41.596
3 41.5308
4 125.798
20900 4
1 42.7858
2 41.76
3 41.8372
4 126.383
21000 4
1 42.9692
2 41.9278
3 42.0939
4 126.991
21100 4
1 43.1495
2 42.0153
3 42.3593
4 127.524
21200 4
1 43.3244
2 42.3429
3 42.5205
4 128.188
21300 4
1 43.5294
2 42.5055
3 42.7676
4 128.803
21400 4
1 43.6595
2 42.6937
3 43.0514
4 129.405
21500 4
1 43.8264
2 42.8774
3 43.1852
4 129.889
21600 4
1 44.0749
2 43.1423
3 43.366
4 130.583
21700 4
1 44.2553
2 43.2776
3 43.5504
4 131.083
21800 4
1 44.4312
2 43.4674
3 43.6925
4 131.591
21900 4
1 44.5769
2 43.6563
3 43.8317
4 132.065
22000 4
1 44.7725
2 43.8116
3 44.0999
4 132.684
22100 4
1 45.0395
2 44.097
3 44.2872
4 133.424
22200 4
1 45.2062
2 44.2664
3 44.4157
4 133.888
22300 4
1 45.3442
2 44.3835
3 44.5563
4 134.284
22400 4
1 45.6353
2 44.664
3 44.8194
4 135.119
22500 4
1 45.7775
2 44.8958
3 44.9333
4 135.607
22600 4
1 46.0432
2 45.0505
3 45.1102
4 136.204
22700 4
1 46.2971
2 45.1302
3 45.1538
4 136.581
22800 4
1 46.5039
2 45.3756
3 45.2957
4 137.175
22900 4
1 46.5075
2 45.62
3 45.4484
4 137.576
23000 4
1 46.7579
2 45.8835
3 45.7023
4 138.344
23100 4
1 47.0195
2 46.1223
3 45.9018
4 139.044
23200 4
1 47.1069
2 46.3338
3 45.9902
4 139.431
23300 4
1 47.3469
2 46.6212
3 46.1359
4 140.104
23400 4
1 47.5533
2 46.8527
3 46.4718
4 140.878
23500 4
1 47.758
2 46.9716
3 46.5835
4 141.313
23600 4
1 47.9119
2 47.1146
3 46.7123
4 141.739
23700 4
1 48.1105
2 47.3477
3 46.8688
4 142.327
23800 4
1 48.2245
2 47.5208
3 47.1057
4 142.851
23900 4
1 48.3955
2 47.7045
3 47.0959
4 143.196
24000 4
1 48.7089
2 47.8751
3 47.2391
4 143.823
24100 4
1 48.7997
2 47.9781
3 47.4864
4 144.264
24200 4
1 49.0156
2 48.2041
3 47.7839
4 145.004
24300 4
1 49.2046
2 48.4328
3 47.9569
4 145.594
24400 4
1 49.3744
2 48.5174
3 48.2359
4 146.128
24500 4
1 49.537
2 48.7518
3 48.543
4 146.832
24600 4
1 49.8739
2 49.0061
3 48.7479
4 147.628
24700 4
1 50.1132
2 49.1225
3 48.9633
4 148.199
24800 4
1 50.3055
2 49.3159
3 49.1787
4 148.8
24900 4
1 50.3954
2 49.5887
3 49.4508
4 149.435
25000 4
1 50.5711
2 49.961
3 49.6469
4 150.179
25100 4
1 50.7228
2 50.1031
3 49.7561
4 150.582
25200 4
1 50.8201
2 50.3425
3 49.9695
4 151.132
25300 4
1 50.9875
2 50.5606
3 50.0995
4 151.648
25400 4
1 51.052
2 50.6581
3 50.1819
4 151.892
25500 4
1 51.3659
2 50.8697
3 50.4012
4 152.637
25600 4
1 51.6077
2 50.8948
3 50.5255
4 153.028
25700 4
1 51.8293
2 51.079
3 50.6615
4 153.57
25800 4
1 51.9111
2 51.3089
3 50.9332
4 154.153
25900 4
1 52.0979
2 51.3368
3 51.2703
4 154.705
26000 4
1 52.3064
2 51.5596
3 51.4358
4 155.302
26100 4
1 52.4233
2 51.8718
3 51.588
4 155.883
26200 4
1 52.6356
2 52.203
3 51.802
4 156.641
26300 4
1 52.8983
2 52.4759
3 51.8511
4 157.225
26400 4
1 53.2866
2 52.6352
3 52.0687
4 157.991
26500 4
1 53.4617
2 52.8847
3 52.3437
4 158.69
26600 4
1 53.6635
2 53.2371
3 52.4369
4 159.338
26700 4
1 53.7966
2 53.527
3 52.5788
4 159.902
26800 4
1 53.8698
2 53.8518
3 52.7512
4 160.473
26900 4
1 53.8171
2 54.193
3 52.9064
4 160.917
27000 4
1 53.9314
2 54.4076
3 53.1399
4 161.479
27100 4
1 54.0233
2 54.675
3 53.2888
4 161.987
27200 4
1 54.2629
2 54.8695
3 53.4239
4 162.556
27300 4
1 54.6252
2 55.0156
3 53.6034
4 163.244
27400 4
1 55.0332
2 55.2205
3 53.6778
4 163.931
27500 4
1 55.2776
2 55.3791
3 53.9616
4 164.618
27600 4
1 55.3857
2 55.6875
3 54.2008
4 165.274
27700 4
1 55.652
2 55.932
3 54.4652
4 166.049
27800 4
1 55.7262
2 56.1582
3 54.6748
4 166.559
27900 4
1 55.8867
2 56.2845
3 54.8425
4 167.014
28000 4
1 56.1554
2 56.3893
3 55.1613
4 167.706
28100 4
1 56.4836
2 56.4691
3 55.3893
4 168.342
28200 4
1 56.7077
2 56.6841
3 55.6446
4 169.036
28300 4
1 56.7669
2 56.864
3 55.7282
4 169.359
28400 4
1 56.9145
2 57.1333
3 55.8467
4 169.894
28500 4
1 57.1363
2 57.4187
3 56.0603
4 170.615
28600 4
1 57.4446
2 57.5816
3 56.1536
4 171.18
28700 4
1 57.7903
2 57.7451
3 56.1934
4 171.729
28800 4
1 58.0273
2 57.81
3 56.2941
4 172.131
28900 4
1 58.3569
2 58.0294
3 56.4588
4 172.845
29000 4
1 58.8005
2 58.1424
3 56.7428
4 173.686
29100 4
1 59.0992
2 58.3795
3 56.8157
4 174.294
29200 4
1 59.261
2 58.551
3 57.0675
4 174.88
29300 4
1 59.5759
2 58.7854
3 57.2959
4 175.657
29400 4
1 59.8156
2 59.0578
3 57.4656
4 176.339
29500 4
1 59.78
2 59.4358
3 57.7466
4 176.962
29600 4
1 59.9616
2 59.6969
3 58.0943
4 177.753
29700 4
1 60.3088
2 60.074
3 58.3349
4 178.718
29800 4
1 60.4219
2 60.3818
3 58.5511
4 179.355
29900 4
1 60.6733
2 60.5276
3 58.6917
4 179.893
30000 4
1 60.7655
2 60.6112
3 58.7947
4 180.171
30100 4
1 60.858
2 60.7744
3 58.9549
4 180.587
30200 4
1 60.995
2 60.906
3 59.1191
4 181.02
30300 4
1 61.2662
2 61.0417
3 59.3239
4 181.632
30400 4
1 61.5044
2 61.2257
3 59.5319
4 182.262
30500 4
1 61.6638
2 61.427
3 59.6951
4 182.786
30600 4
1 61.8743
2 61.8415
3 59.9943
4 183.71
30700 4
1 62.2313
2 62.137
3 60.149
4 184.517
30800 4
1 62.4077
2 62.3797
3 60.4434
4 185.231
30900 4
1 62.6418
2 62.5811
3 60.6272
4 185.85
31000 4
1 62.9015
2 62.8342
3 60.781
4 186.517
31100 4
1 62.9747
2 62.9365
3 60.9814
4 186.893
31200 4
1 63.2917
2 63.167
3 61.2438
4 187.703
31300 4
1 63.5296
2 63.3806
3 61.5238
4 188.434
31400 4
1 63.5636
2 63.6354
3 61.7919
4 188.991
31500 4
1 63.7226
2 63.9417
3 62.1012
4 189.765
31600 4
1 63.9966
2 64.068
3 62.3827
4 190.447
31700 4
1 64.2709
2 64.2161
3 62.4586
4 190.946
31800 4
1 64.401
2 64.2223
3 62.5041
4 191.127
31900 4
1 64.4968
2 64.3153
3 62.8682
4 191.68
32000 4
1 64.7796
2 64.5162
3 63.1289
4 192.425
32100 4
1 64.9051
2 64.7834
3 63.334
4 193.022
32200 4
1 65.0333
2 65.0141
3 63.4036
4 193.451
32300 4
1 65.1493
2 65.2066
3 63.6934
4 194.049
32400 4
1 65.3294
2 65.4406
3 63.8651
4 194.635
32500 4
1 65.4703
2 65.6461
3 64.1673
4 195.284
32600 4
1 65.5154
2 65.9366
3 64.4127
4 195.865
32700 4
1 65.7309
2 66.1845
3 64.7066
4 196.622
32800 4
1 65.9379
2 66.5079
3 64.9743
4 197.42
32900 4
1 66.1674
2 66.6513
3 65.2605
4 198.079
33000 4
1 66.4331
2 66.839
3 65.2909
4 198.563
33100 4
1 66.6834
2 67.0604
3 65.5702
4 199.314
33200 4
1 66.9553
2 67.3595
3 65.5843
4 199.899
33300 4
1 67.06
2 67.4493
3 65.7127
4 200.222
33400 4
1 67.2325
2 67.6256
3 65.9291
4 200.787
33500 4
1 67.5519
2 67.7847
3 66.0427
4 201.379
33600 4
1 67.8362
2 67.9178
3 66.146
4 201.9
33700 4
1 67.9796
2 68.1822
3 66.461
4 202.623
33800 4
1 68.2771
2 68.3473
3 66.8319
4 203.456
33900 4
1 68.52
2 68.5638
3 66.8948
4 203.979
34000 4
1 68.7636
2 68.7132
3 67.1293
4 204.606
34100 4
1 68.9855
2 68.8447
3 67.3861
4 205.216
34200 4
1 69.2174
2 68.8526
3 67.4386
4 205.509
34300 4
1 69.4185
2 69.1333
3 67.4931
4 206.045
34400 4
1 69.5328
2 69.3744
3 67.7431
4 206.65
34500 4
1 69.4788
2 69.4494
3 67.9162
4 206.844
34600 4
1 69.6176
2 69.5756
3 68.1374
4 207.331
34700 4
1 69.7316
2 69.7556
3 68.4041
4 207.891
34800 4
1 69.8728
2 69.9574
3 68.8769
4 208.707
34900 4
1 70.026
2 70.0539
3 69.0213
4 209.101
35000 4
1 70.0715
2 70.2836
3 69.1589
4 209.514
35100 4
1 70.2113
2 70.5549
3 69.2602
4 210.026
35200 4
1 70.3696
2 70.685
3 69.3744
4 210.429
35300 4
1 70.422
2 70.8012
3 69.6447
4 210.868
35400 4
1 70.8537
2 70.8887
3 69.8094
4 211.552
35500 4
1 71.047
2 70.9363
3 69.9322
4 211.915
35600 4
1 71.1581
2 71.2029
3 70.2555
4 212.617
35700 4
1 71.3605
2 71.5113
3 70.4543
4 213.326
35800 4
1 71.5299
2 71.8083
3 70.757
4 214.095
35900 4
1 71.6209
2 71.918
3 70.8917
4 214.431
36000 4
1 71.7211
2 72.0849
3 71.1023
4 214.908
36100 4
1 71.9014
2 72.3586
3 71.2498
4 215.51
36200 4
1 71.9545
2 72.6432
3 71.4177
4 216.015
36300 4
1 71.9705
2 72.8058
3 71.6192
4 216.396
36400 4
1 72.1931
2 73.1192
3 71.7391
4 217.051
36500 4
1 72.5083
2 73.2342
3 72.1587
4 217.901
36600 4
1 72.5752
2 73.299
3 72.4906
4 218.365
36700 4
1 72.6625
2 73.2497
3 72.6827
4 218.595
36800 4
1 72.6762
2 73.4607
3 72.8229
4 218.96
36900 4
1 72.8946
2 73.705
3 73.1552
4 219.755
37000 4
1 73.0697
2 73.914
3 73.3069
4 220.291
37100 4
1 73.2957
2 74.0401
3 73.5659
4 220.902
37200 4
1 73.6963
2 74.3388
3 73.7795
4 221.815
37300 4
1 74.0012
2 74.326
3 73.973
4 222.3
37400 4
1 74.2184
2 74.6729
3 74.0446
4 222.936
37500 4
1 74.2464
2 74.9346
3 74.3304
4 223.511
37600 4
1 74.6535
2 74.9274
3 74.3472
4 223.928
37700 4
1 75.001
2 75.1355
3 74.4685
4 224.605
37800 4
1 75.2291
2 75.2849
3 74.8434
4 225.357
37900 4
1 75.4888
2 75.4359
3 75.2791
4 226.204
38000 4
1 75.6911
2 75.5743
3 75.4774
4 226.743
38100 4
1 75.8288
2 75.8145
3 75.7492
4 227.393
38200 4
1 76.0389
2 76.2054
3 75.965
4 228.209
38300 4
1 76.1942
2 76.3373
3 76.2702
4 228.802
38400 4
1 76.4391
2 76.6748
3 76.4803
4 229.594
38500 4
1 76.4426
2 76.7563
3 76.5248
4 229.724
38600 4
1 76.5451
2 76.9873
3 76.7502
4 230.283
38700 4
1 76.6122
2 77.2278
3 77.125
4 230.965
38800 4
1 76.8142
2 77.6191
3 77.3064
4 231.74
38900 4
1 77.1607
2 77.9113
3 77.6077
4 232.68
39000 4
1 77.3548
2 78.0283
3 77.8078
4 233.191
39100 4
1 77.6329
2 78.1867
3 77.9585
4 233.778
39200 4
1 77.8698
2 78.3732
3 78.1027
4 234.346
39300 4
1 78.0145
2 78.4519
3 78.4035
4 234.87
39400 4
1 78.1892
2 78.4537
3 78.6384
4 235.281
39500 4
1 78.5388
2 78.7725
3 78.6908
4 236.002
39600 4
1 78.7654
2 79.1231
3 78.8991
4 236.788
39700 4
1 79.1815
2 79.4647
3 79.2259
4 237.872
39800 4
1 79.621
2 79.6642
3 79.37
4 238.655
39900 4
1 79.6457
2 79.8338
3 79.4134
4 238.893
40000 4
1 79.8712
2 79.8888
3 79.6014
4 239.361
