# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_all
2 9.5796
3 9.37401
4 28.3565
3300 4
1 9.64731
2 9.90662
3 9.63507
4 29.189
3400 4
1 9.98066
2 10.1877
3 9.96619
4 30.1345
3500 4
1 10.3191
2 10.5199
3 10.3328
4 31.1718
3600 4
1 10.6597
2 10.8201
3 10.6432
4 32.123
3700 4
1 10.963
2 11.1441
3 10.9397
4 33.0467
3800 4
1 11.2995
2 11.4124
3 11.2266
4 33.9385
3900 4
1 11.6351
2 11.7603
3 11.5051
4 34.9004
4000 4
1 11.9239
2 12.0293
3 11.7691
4 35.7224
4100 4
1 12.3315
2 12.1719
3 12.0309
4 36.5344
4200 4
1 12.6248
2 12.4091
3 12.414
4 37.4478
4300 4
1 12.8498
2 12.6805
3 12.6845
4 38.2147
4400 4
1 13.0954
2 13.0081
3 12.948
4 39.0514
4500 4
1 13.4351
2 13.3001
3 13.1528
4 39.888
4600 4
1 13.8617
2 13.5934
3 13.431
4 40.8861
4700 4
1 14.1243
2 13.8806
3 13.712
4 41.7168
4800 4
1 14.4236
2 14.0959
3 13.9616
4 42.4811
4900 4
1 14.7661
2 14.4362
3 14.1983
4 43.4006
5000 4
1 15.0292
2 14.8067
3 14.4864
4 44.3222
5100 4
1 15.3026
2 15.1069
3 14.7453
4 45.1548
5200 4
1 15.6019
2 15.4603
3 15.0287
4 46.0909
5300 4
1 15.943
2 15.7063
3 15.2921
4 46.9414
5400 4
1 16.1858
2 15.9635
3 15.6015
4 47.7507
5500 4
1 16.4909
2 16.2514
3 15.9741
4 48.7165
5600 4
1 16.72
2 16.5044
3 16.2935
4 49.5178
5700 4
1 16.9728
2 16.788
3 16.5905
4 50.3514
5800 4
1 17.3028
2 17.0166
3 16.9173
4 51.2367
5900 4
1 17.6101
2 17.3239
3 17.2151
4 52.1491
6000 4
1 17.9328
2 17.677
3 17.5009
4 53.1107
6100 4
1 18.1635
2 17.9823
3 17.7435
4 53.8893
6200 4
1 18.4391
2 18.2977
3 17.9829
4 54.7197
6300 4
1 18.794
2 18.6405
3 18.186
4 55.6206
6400 4
1 19.1944
2 18.8895
3 18.463
4 56.5469
6500 4
1 19.5866
2 19.241
3 18.7895
4 57.6171
6600 4
1 19.9542
2 19.5516
3 19.1165
4 58.6223
6700 4
1 20.2086
2 19.7997
3 19.4472
4 59.4554
6800 4
1 20.4777
2 20.0204
3 19.7123
4 60.2104
6900 4
1 20.7374
2 20.3603
3 20.0154
4 61.1131
7000 4
1 20.9557
2 20.6441
3 20.2939
4 61.8937
7100 4
1 21.1908
2 20.8369
3 20.6212
4 62.6489
7200 4
1 21.5013
2 21.1319
3 21.0185
4 63.6517
7300 4
1 21.7735
2 21.4838
3 21.3708
4 64.6281
7400 4
1 22.039
2 21.6632
3 21.7258
4 65.428
7500 4
1 22.3006
2 21.8315
3 21.9176
4 66.0496
7600 4
1 22.66
2 22.0983
3 22.2201
4 66.9784
7700 4
1 23.0046
2 22.3881
3 22.6288
4 68.0215
7800 4
1 23.2
2 22.6011
3 22.8973
4 68.6984
7900 4
1 23.5385
2 22.8438
3 23.1283
4 69.5106
8000 4
1 24.0114
2 23.0987
3 23.4611
4 70.5711
8100 4
1 24.256
2 23.4832
3 23.6713
4 71.4105
8200 4
1 24.6175
2 23.7881
3 23.8815
4 72.2871
8300 4
1 24.9545
2 24.1043
3 24.2253
4 73.284
8400 4
1 25.3872
2 24.4158
3 24.4654
4 74.2684
8500 4
1 25.6834
2 24.7301
3 24.8458
4 75.2592
8600 4
1 26.0099
2 25.0215
3 25.1386
4 76.17
8700 4
1 26.3202
2 25.2786
3 25.5062
4 77.105
8800 4
1 26.7006
2 25.5118
3 25.9261
4 78.1386
8900 4
1 27.0193
2 25.7702
3 26.2256
4 79.0151
9000 4
1 27.4379
2 26.0974
3 26.5745
4 80.1099
9100 4
1 27.8034
2 26.3529
3 26.7798
4 80.9361
9200 4
1 28.1057
2 26.6888
3 27.1784
4 81.9729
9300 4
1 28.3409
2 27.0161
3 27.6552
4 83.0122
9400 4
1 28.5515
2 27.2718
3 27.9224
4 83.7457
9500 4
1 28.7946
2 27.75
3 28.2177
4 84.7623
9600 4
1 29.0694
2 28.0259
3 28.5718
4 85.6671
9700 4
1 29.306
2 28.326
3 28.9272
4 86.5593
9800 4
1 29.7614
2 28.5485
3 29.336
4 87.6459
9900 4
1 30.0477
2 28.9215
3 29.6036
4 88.5728
10000 4
1 30.3039
2 29.1674
3 29.9247
4 89.396
10100 4
1 30.588
2 29.467
3 30.2315
4 90.2866
10200 4
1 30.7979
2 29.7192
3 30.5366
4 91.0537
10300 4
1 31.1045
2 30.0386
3 30.8229
4 91.9661
10400 4
1 31.5002
2 30.3401
3 31.177
4 93.0174
10500 4
1 31.8374
2 30.6822
3 31.4424
4 93.962
10600 4
1 32.2091
2 30.9033
3 31.77
4 94.8825
10700 4
1 32.4744
2 31.2208
3 32.113
4 95.8082
10800 4
1 32.7729
2 31.5456
3 32.5214
4 96.8398
10900 4
1 33.1187
2 31.8632
3 32.8161
4 97.798
11000 4
1 33.3889
2 32.218
3 33.1089
4 98.7158
11100 4
1 33.5691
2 32.3574
3 33.3988
4 99.3253
11200 4
1 33.8812
2 32.7235
3 33.8067
4 100.411
11300 4
1 34.0778
2 32.9938
3 34.1781
4 101.25
11400 4
1 34.3065
2 33.3658
3 34.4868
4 102.159
11500 4
1 34.7099
2 33.6018
3 34.8337
4 103.145
11600 4
1 34.9789
2 33.8748
3 35.088
4 103.942
11700 4
1 35.2206
2 34.1523
3 35.5018
4 104.875
11800 4
1 35.6096
2 34.3286
3 35.8514
4 105.79
11900 4
1 35.7849
2 34.6319
3 36.1512
4 106.568
12000 4
1 36.0666
2 35.0031
3 36.4073
4 107.477
12100 4
1 36.2268
2 35.4827
3 36.7051
4 108.415
12200 4
1 36.4214
2 35.9088
3 36.902
4 109.232
12300 4
1 36.7314
2 36.2206
3 37.1979
4 110.15
12400 4
1 36.9825
2 36.5714
3 37.5439
4 111.098
12500 4
1 37.388
2 36.8346
3 37.9189
4 112.141
12600 4
1 37.6847
2 37.0482
3 38.1654
4 112.898
12700 4
1 37.9321
2 37.2423
3 38.5131
4 113.687
12800 4
1 38.2643
2 37.4759
3 38.7515
4 114.492
12900 4
1 38.5366
2 37.7837
3 38.9541
4 115.274
13000 4
1 38.8692
2 38.0068
3 39.3365
4 116.212
13100 4
1 39.2321
2 38.2452
3 39.6735
4 117.151
13200 4
1 39.6848
2 38.4883
3 39.9956
4 118.169
13300 4
1 39.8451
2 38.8519
3 40.2127
4 118.91
13400 4
1 40.2116
2 39.1813
3 40.2872
4 119.68
13500 4
1 40.5478
2 39.5446
3 40.5013
4 120.594
13600 4
1 40.9099
2 39.7767
3 40.796
4 121.483
13700 4
1 41.1306
2 40.0107
3 41.0583
4 122.2
13800 4
1 41.3794
2 40.2681
3 41.2054
4 122.853
13900 4
1 41.8356
2 40.495
3 41.5373
4 123.868
14000 4
1 42.2652
2 40.7817
3 41.8833
4 124.93
14100 4
1 42.4115
2 41.1518
3 42.0407
4 125.604
14200 4
1 42.6624
2 41.3716
3 42.2911
4 126.325
14300 4
1 43.0405
2 41.5214
3 42.5688
4 127.131
14400 4
1 43.3622
2 41.7869
3 42.9185
4 128.068
14500 4
1 43.7115
2 42.1113
3 43.2182
4 129.041
14600 4
1 44.0447
2 42.4486
3 43.6349
4 130.128
14700 4
1 44.2293
2 42.7724
3 44.0127
4 131.014
14800 4
1 44.6653
2 43.1433
3 44.2549
4 132.063
14900 4
1 44.8767
2 43.416
3 44.4112
4 132.704
15000 4
1 45.2313
2 43.7077
3 44.7837
4 133.723
15100 4
1 45.5357
2 44.0523
3 45.1341
4 134.722
15200 4
1 45.8652
2 44.4744
3 45.506
4 135.846
15300 4
1 46.3021
2 44.9906
3 45.8026
4 137.095
15400 4
1 46.7395
2 45.3103
3 46.1156
4 138.165
15500 4
1 46.9907
2 45.6463
3 46.3827
4 139.02
15600 4
1 47.2107
2 45.841
3 46.7876
4 139.839
15700 4
1 47.4204
2 46.0508
3 47.2354
4 140.707
15800 4
1 47.7679
2 46.4528
3 47.5554
4 141.776
15900 4
1 48.0114
2 46.8075
3 47.7449
4 142.564
16000 4
1 48.3389
2 47.1925
3 47.9357
4 143.467
16100 4
1 48.6338
2 47.6873
3 48.2258
4 144.547
16200 4
1 48.74
2 48.0647
3 48.3534
4 145.158
16300 4
1 48.9593
2 48.5708
3 48.5103
4 146.04
16400 4
1 49.168
2 48.9164
3 48.8283
4 146.913
16500 4
1 49.5126
2 49.2366
3 49.0336
4 147.783
16600 4
1 49.8468
2 49.7831
3 49.1237
4 148.754
16700 4
1 50.1511
2 50.1094
3 49.3151
4 149.576
16800 4
1 50.58
2 50.389
3 49.6179
4 150.587
16900 4
1 50.7786
2 50.7601
3 49.8297
4 151.368
17000 4
1 51.0888
2 50.9738
3 50.1898
4 152.252
17100 4
1 51.5622
2 51.4374
3 50.4502
4 153.45
17200 4
1 51.7817
2 51.7859
3 50.6372
4 154.205
17300 4
1 52.2773
2 52.1999
3 51.0046
4 155.482
17400 4
1 52.6294
2 52.4486
3 51.2112
4 156.289
17500 4
1 52.7981
2 52.5936
3 51.5631
4 156.955
17600 4
1 53.2358
2 52.9112
3 51.8816
4 158.029
17700 4
1 53.5819
2 53.1145
3 52.1927
4 158.889
17800 4
1 53.7069
2 53.5759
3 52.5581
4 159.841
17900 4
1 54.0158
2 53.8455
3 52.7857
4 160.647
18000 4
1 54.2633
2 54.1434
3 53.0424
4 161.449
18100 4
1 54.6094
2 54.4717
3 53.2521
4 162.333
18200 4
1 54.953
2 54.6983
3 53.6999
4 163.351
18300 4
1 55.3673
2 55.0006
3 54.0457
4 164.414
18400 4
1 55.6706
2 55.3712
3 54.2636
4 165.305
18500 4
1 56.1209
2 55.7758
3 54.588
4 166.485
18600 4
1 56.513
2 56.0228
3 54.8805
4 167.416
18700 4
1 56.7794
2 56.337
3 54.9673
4 168.084
18800 4
1 57.0005
2 56.5155
3 55.2904
4 168.806
18900 4
1 57.2087
2 56.8025
3 55.6445
4 169.656
19000 4
1 57.5766
2 57.0545
3 56.0757
4 170.707
19100 4
1 57.8725
2 57.3238
3 56.3848
4 171.581
19200 4
1 58.1861
2 57.655
3 56.5692
4 172.41
19300 4
1 58.3728
2 58.1483
3 56.8502
4 173.371
19400 4
1 58.6491
2 58.4844
3 57.1166
4 174.25
19500 4
1 59.0095
2 58.8202
3 57.5131
4 175.343
19600 4
1 59.5635
2 59.0596
3 58.003
4 176.626
19700 4
1 59.8601
2 59.3066
3 58.3727
4 177.539
19800 4
1 60.3924
2 59.6152
3 58.7018
4 178.709
19900 4
1 60.8779
2 59.8259
3 59.0861
4 179.79
20000 4
1 61.2953
2 60.2521
3 59.3644
4 180.912
20100 4
1 61.4993
2 60.5856
3 59.7346
4 181.819
20200 4
1 61.8553
2 60.966
3 60.1193
4 182.941
20300 4
1 62.213
2 61.3122
3 60.4599
4 183.985
20400 4
1 62.5776
2 61.4746
3 60.8638
4 184.916
20500 4
1 62.6974
2 61.847
3 61.176
4 185.72
20600 4
1 63.2533
2 61.9697
3 61.4899
4 186.713
20700 4
1 63.5806
2 62.2572
3 61.8812
4 187.719
20800 4
1 64.0063
2 62.394
3 62.2962
4 188.697
20900 4
1 64.1787
2 62.64
3 62.7558
4 189.574
21000 4
1 64.4538
2 62.8917
3 63.1409
4 190.486
21100 4
1 64.7243
2 63.023
3 63.5389
4 191.286
21200 4
1 64.9865
2 63.5143
3 63.7808
4 192.282
21300 4
1 65.2942
2 63.7583
3 64.1514
4 193.204
21400 4
1 65.4893
2 64.0405
3 64.5771
4 194.107
21500 4
1 65.7395
2 64.3161
3 64.7777
4 194.833
21600 4
1 66.1123
2 64.7134
3 65.049
4 195.875
21700 4
1 66.383
2 64.9164
3 65.3256
4 196.625
21800 4
1 66.6468
2 65.2011
3 65.5387
4 197.387
21900 4
1 66.8653
2 65.4844
3 65.7475
4 198.097
22000 4
1 67.1588
2 65.7175
3 66.1499
4 199.026
22100 4
1 67.5592
2 66.1455
3 66.4309
4 200.136
22200 4
1 67.8093
2 66.3996
3 66.6235
4 200.832
22300 4
1 68.0163
2 66.5752
3 66.8345
4 201.426
22400 4
1 68.453
2 66.996
3 67.2291
4 202.678
22500 4
1 68.6662
2 67.3437
3 67.4
4 203.41
22600 4
1 69.0647
2 67.5757
3 67.6653
4 204.306
22700 4
1 69.4456
2 67.6953
3 67.7307
4 204.872
22800 4
1 69.7559
2 68.0635
3 67.9436
4 205.763
22900 4
1 69.7612
2 68.4299
3 68.1727
4 206.364
23000 4
1 70.1369
2 68.8252
3 68.5534
4 207.516
23100 4
1 70.5292
2 69.1834
3 68.8527
4 208.565
23200 4
1 70.6603
2 69.5007
3 68.9853
4 209.146
23300 4
1 71.0203
2 69.9318
3 69.2038
4 210.156
23400 4
1 71.3299
2 70.279
3 69.7077
4 211.317
23500 4
1 71.637
2 70.4575
3 69.8753
4 211.97
23600 4
1 71.8679
2 70.6718
3 70.0684
4 212.608
23700 4
1 72.1657
2 71.0216
3 70.3033
4 213.491
23800 4
1 72.3367
2 71.2812
3 70.6585
4 214.276
23900 4
1 72.5932
2 71.5568
3 70.6438
4 214.794
24000 4
1 73.0633
2 71.8126
3 70.8587
4 215.735
24100 4
1 73.1996
2 71.9671
3 71.2295
4 216.396
24200 4
1 73.5234
2 72.3062
3 71.6758
4 217.505
24300 4
1 73.8069
2 72.6492
3 71.9354
4 218.391
24400 4
1 74.0615
2 72.7761
3 72.3538
4 219.191
24500 4
1 74.3055
2 73.1278
3 72.8145
4 220.248
24600 4
1 74.8109
2 73.5091
3 73.1219
4 221.442
24700 4
1 75.1699
2 73.6838
3 73.445
4 222.299
24800 4
1 75.4582
2 73.9738
3 73.7681
4 223.2
24900 4
1 75.5931
2 74.3831
3 74.1762
4 224.152
25000 4
1 75.8566
2 74.9415
3 74.4704
4 225.269
25100 4
1 76.0841
2 75.1546
3 74.6342
4 225.873
25200 4
1 76.2302
2 75.5138
3 74.9543
4 226.698
25300 4
1 76.4812
2 75.8408
3 75.1493
4 227.471
25400 4
1 76.578
2 75.9872
3 75.2729
4 227.838
25500 4
1 77.0488
2 76.3046
3 75.6018
4 228.955
25600 4
1 77.4116
2 76.3422
3 75.7883
4 229.542
25700 4
1 77.7439
2 76.6184
3 75.9923
4 230.355
25800 4
1 77.8666
2 76.9633
3 76.3998
4 231.23
25900 4
1 78.1468
2 77.0053
3 76.9055
4 232.058
26000 4
1 78.4596
2 77.3394
3 77.1537
4 232.953
26100 4
1 78.6349
2 77.8077
3 77.3821
4 233.825
26200 4
1 78.9534
2 78.3045
3 77.7029
4 234.961
26300 4
1 79.3475
2 78.7139
3 77.7767
4 235.838
26400 4
1 79.93
2 78.9528
3 78.103
4 236.986
26500 4
1 80.1925
2 79.3271
3 78.5156
4 238.035
26600 4
1 80.4953
2 79.8557
3 78.6553
4 239.006
26700 4
1 80.6949
2 80.2905
3 78.8682
4 239.854
26800 4
1 80.8046
2 80.7776
3 79.1268
4 240.709
26900 4
1 80.7257
2 81.2895
3 79.3596
4 241.375
27000 4
1 80.8971
2 81.6114
3 79.7099
4 242.218
27100 4
1 81.035
2 82.0125
3 79.9333
4 242.981
27200 4
1 81.3943
2 82.3042
3 80.1359
4 243.834
27300 4
1 81.9378
2 82.5233
3 80.4051
4 244.866
27400 4
1 82.5497
2 82.8308
3 80.5167
4 245.897
27500 4
1 82.9163
2 83.0687
3 80.9423
4 246.927
27600 4
1 83.0786
2 83.5313
3 81.3013
4 247.911
27700 4
1 83.478
2 83.898
3 81.6978
4 249.074
27800 4
1 83.5892
2 84.2374
3 82.0122
4 249.839
27900 4
1 83.8301
2 84.4268
3 82.2637
4 250.521
28000 4
1 84.233
2 84.5839
3 82.7419
4 251.559
28100 4
1 84.7254
2 84.7036
3 83.0839
4 252.513
28200 4
1 85.0616
2 85.0261
3 83.467
4 253.555
28300 4
1 85.1504
2 85.296
3 83.5923
4 254.039
28400 4
1 85.3718
2 85.6999
3 83.77
4 254.842
28500 4
1 85.7045
2 86.128
3 84.0905
4 255.923
28600 4
1 86.1669
2 86.3724
3 84.2303
4 256.77
28700 4
1 86.6854
2 86.6177
3 84.29
4 257.593
28800 4
1 87.0409
2 86.715
3 84.4411
4 258.197
28900 4
1 87.5353
2 87.044
3 84.6881
4 259.267
29000 4
1 88.2008
2 87.2136
3 85.1143
4 260.529
29100 4
1 88.6489
2 87.5693
3 85.2236
4 261.442
29200 4
1 88.8916
2 87.8266
3 85.6012
4 262.319
29300 4
1 89.3639
2 88.1781
3 85.9439
4 263.486
29400 4
1 89.7234
2 88.5867
3 86.1984
4 264.509
29500 4
1 89.6701
2 89.1536
3 86.6199
4 265.444
29600 4
1 89.9425
2 89.5453
3 87.1414
4 266.629
29700 4
1 90.4632
2 90.111
3 87.5024
4 268.077
29800 4
1 90.6329
2 90.5728
3 87.8266
4 269.032
29900 4
1 91.01
2 90.7914
3 88.0376
4 269.839
30000 4
1 91.1483
2 90.9168
3 88.1921
4 270.257
30100 4
1 91.2871
2 91.1616
3 88.4323
4 270.881
30200 4
1 91.4924
2 91.3589
3 88.6786
4 271.53
30300 4
1 91.8993
2 91.5626
3 88.9858
4 272.448
30400 4
1 92.2566
2 91.8385
3 89.2979
4 273.393
30500 4
1 92.4957
2 92.1405
3 89.5427
4 274.179
30600 4
1 92.8115
2 92.7622
3 89.9914
4 275.565
30700 4
1 93.347
2 93.2054
3 90.2234
4 276.776
30800 4
1 93.6116
2 93.5696
3 90.6651
4 277.846
30900 4
1 93.9627
2 93.8716
3 90.9409
4 278.775
31000 4
1 94.3523
2 94.2513
3 91.1715
4 279.775
31100 4
1 94.462
2 94.4048
3 91.4722
4 280.339
31200 4
1 94.9375
2 94.7505
3 91.8658
4 281.554
31300 4
1 95.2944
2 95.0709
3 92.2858
4 282.651
31400 4
1 95.3454
2 95.4531
3 92.6878
4 283.486
31500 4
1 95.5838
2 95.9126
3 93.1518
4 284.648
31600 4
1 95.9949
2 96.102
3 93.574
4 285.671
31700 4
1 96.4063
2 96.3241
3 93.6879
4 286.418
31800 4
1 96.6016
2 96.3335
3 93.7562
4 286.691
31900 4
1 96.7452
2 96.4729
3 94.3022
4 287.52
32000 4
1 97.1694
2 96.7744
3 94.6934
4 288.637
32100 4
1 97.3576
2 97.175
3 95.001
4 289.534
32200 4
1 97.55
2 97.5211
3 95.1054
4 290.177
32300 4
1 97.7239
2 97.8098
3 95.5401
4 291.074
32400 4
1 97.9942
2 98.161
3 95.7976
4 291.953
32500 4
1 98.2055
2 98.4691
3 96.2509
4 292.925
32600 4
1 98.2732
2 98.9048
3 96.6191
4 293.797
32700 4
1 98.5963
2 99.2767
3 97.06
4 294.933
32800 4
1 98.9068
2 99.7618
3 97.4615
4 296.13
32900 4
1 99.251
2 99.9769
3 97.8908
4 297.119
33000 4
1 99.6496
2 100.259
3 97.9363
4 297.844
33100 4
1 100.025
2 100.591
3 98.3553
4 298.971
33200 4
1 100.433
2 101.039
3 98.3765
4 299.849
33300 4
1 100.59
2 101.174
3 98.569
4 300.333
33400 4
1 100.849
2 101.438
3 98.8936
4 301.181
33500 4
1 101.328
2 101.677
3 99.064
4 302.069
33600 4
1 101.754
2 101.877
3 99.219
4 302.85
33700 4
1 101.969
2 102.273
3 99.6915
4 303.934
33800 4
1 102.416
2 102.521
3 100.248
4 305.184
33900 4
1 102.78
2 102.846
3 100.342
4 305.968
34000 4
1 103.145
2 103.07
3 100.694
4 306.909
34100 4
1 103.478
2 103.267
3 101.079
4 307.824
34200 4
1 103.826
2 103.279
3 101.158
4 308.263
34300 4
1 104.128
2 103.7
3 101.24
4 309.067
34400 4
1 104.299
2 104.062
3 101.615
4 309.975
34500 4
1 104.218
2 104.174
3 101.874
4 310.267
34600 4
1 104.426
2 104.363
3 102.206
4 310.996
34700 4
1 104.597
2 104.633
3 102.606
4 311.837
34800 4
1 104.809
2 104.936
3 103.315
4 313.061
34900 4
1 105.039
2 105.081
3 103.532
4 313.652
35000 4
1 105.107
2 105.425
3 103.738
4 314.271
35100 4
1 105.317
2 105.832
3 103.89
4 315.04
35200 4
1 105.554
2 106.027
3 104.062
4 315.643
35300 4
1 105.633
2 106.202
3 104.467
4 316.302
35400 4
1 106.281
2 106.333
3 104.714
4 317.328
35500 4
1 106.571
2 106.404
3 104.898
4 317.873
35600 4
1 106.737
2 106.804
3 105.383
4 318.925
35700 4
1 107.041
2 107.267
3 105.681
4 319.989
35800 4
1 107.295
2 107.712
3 106.135
4 321.143
35900 4
1 107.431
2 107.877
3 106.338
4 321.646
36000 4
1 107.582
2 108.127
3 106.653
4 322.362
36100 4
1 107.852
2 108.538
3 106.875
4 323.265
36200 4
1 107.932
2 108.965
3 107.127
4 324.023
36300 4
1 107.956
2 109.209
3 107.429
4 324.593
36400 4
1 108.29
2 109.679
3 107.609
4 325.577
36500 4
1 108.763
2 109.851
3 108.238
4 326.852
36600 4
1 108.863
2 109.948
3 108.736
4 327.547
36700 4
1 108.994
2 109.875
3 109.024
4 327.892
36800 4
1 109.014
2 110.191
3 109.234
4 328.44
36900 4
1 109.342
2 110.558
3 109.733
4 329.632
37000 4
1 109.605
2 110.871
3 109.96
4 330.436
37100 4
1 109.944
2 111.06
3 110.349
4 331.353
37200 4
1 110.545
2 111.508
3 110.669
4 332.722
37300 4
1 111.002
2 111.489
3 110.96
4 333.45
37400 4
1 111.328
2 112.009
3 111.067
4 334.404
37500 4
1 111.37
2 112.402
3 111.496
4 335.267
37600 4
1 111.98
2 112.391
3 111.521
4 335.892
37700 4
1 112.502
2 112.703
3 111.703
4 336.907
37800 4
1 112.844
2 112.927
3 112.265
4 338.036
37900 4
1 113.233
2 113.154
3 112.919
4 339.306
38000 4
1 113.537
2 113.362
3 113.216
4 340.114
38100 4
1 113.743
2 113.722
3 113.624
4 341.089
38200 4
1 114.058
2 114.308
3 113.947
4 342.314
38300 4
1 114.291
2 114.506
3 114.405
4 343.202
38400 4
1 114.659
2 115.012
3 114.72
4 344.391
38500 4
1 114.664
2 115.134
3 114.787
4 344.585
38600 4
1 114.818
2 115.481
3 115.125
4 345.424
38700 4
1 114.918
2 115.842
3 115.688
4 346.447
38800 4
1 115.221
2 116.429
3 115.96
4 347.609
38900 4
1 115.741
2 116.867
3 116.412
4 349.019
39000 4
1 116.032
2 117.042
3 116.712
4 349.786
39100 4
1 116.449
2 117.28
3 116.938
4 350.667
39200 4
1 116.805
2 117.56
3 117.154
4 351.518
39300 4
1 117.022
2 117.678
3 117.605
4 352.305
39400 4
1 117.284
2 117.681
3 117.958
4 352.922
39500 4
1 117.808
2 118.159
3 118.036
4 354.003
39600 4
1 118.148
2 118.685
3 118.349
4 355.181
39700 4
1 118.772
2 119.197
3 118.839
4 356.808
39800 4
1 119.432
2 119.496
3 119.055
4 357.983
39900 4
1 119.469
2 119.751
3 119.12
4 358.339
40000 4
1 119.807
2 119.833
3 119.402
4 359.042
