# Time-averaged data for fix kinetic_output
# TimeStep c_kinetic_core
24100 154.453
24200 146.205
24300 151.892
24400 158.582
24500 152.476
24600 150.611
24700 146.429
24800 147.499
24900 150.964
25000 146.043
25100 147.703
25200 154.458
25300 163.425
25400 147.131
25500 157.461
25600 145.651
25700 160.481
25800 153.882
25900 152.38
26000 150.468
26100 149.394
26200 153.442
26300 141.444
26400 152.957
26500 143.36
26600 148.554
26700 151.3
26800 156.76
26900 151.291
27000 150.39
27100 144.079
27200 153.74
27300 147.682
27400 146.718
27500 146.044
27600 148.666
27700 152.926
27800 142.923
27900 153.13
28000 151.022
28100 155.579
28200 151.454
28300 151.697
28400 152.946
28500 153.697
28600 151.756
28700 147.993
28800 153.08
28900 149.556
29000 151.079
29100 150.021
29200 155.382
29300 150.373
29400 142.817
29500 149.612
29600 152.346
29700 156.139
29800 159.291
29900 149.94
30000 158.971
30100 147.665
30200 155.36
30300 147.911
30400 147.655
30500 153.117
30600 153.298
30700 150.615
30800 147.245
30900 148.747
31000 146.848
31100 147.616
31200 147.903
31300 151.641
31400 152.301
31500 153.508
31600 150.195
31700 153.887
31800 150.798
31900 150.607
32000 152.252
32100 151.13
32200 150.602
32300 150.336
32400 151.809
32500 149.868
32600 147.266
32700 150.063
32800 151.46
32900 151.557
33000 153.115
33100 155.038
33200 145.845
33300 150.436
33400 151.908
33500 149.275
33600 155.847
33700 151.544
33800 155.509
33900 153.55
34000 151.59
34100 151.56
34200 148.709
34300 148.418
34400 148.613
34500 146.454
34600 150.671
34700 152.167
34800 150.016
34900 151.561
35000 149.765
35100 152.846
35200 149.08
35300 151.189
35400 146.414
35500 151.758
35600 145.668
35700 153.859
35800 149.487
35900 151.471
36000 153.056
36100 149.341
36200 147.599
36300 150.534
36400 152.463
36500 140.752
36600 153.675
36700 153.273
36800 152.026
36900 146.276
37000 153.78
37100 146.397
37200 155.956
37300 144.666
37400 152.563
37500 152.108
37600 143.822
37700 142.492
37800 145.764
37900 155.968
38000 148.003
38100 149.639
38200 146.557
38300 159.157
38400 156.385
38500 152.763
38600 150.572
38700 151.811
38800 147.077
38900 149.531
39000 154.537
39100 146.413
39200 148.514
39300 151.485
39400 144.479
39500 145.977
39600 147.637
39700 149.709
39800 148.64
39900 152.299
40000 149.144
40100 142.72
40200 148.138
40300 154.827
40400 141.018
40500 146.028
40600 155.804
40700 149.284
40800 155.846
40900 149.531
41000 153.892
41100 154.246
41200 152.688
41300 159.177
41400 154.43
41500 155.769
41600 150.396
41700 144.592
41800 154.214
41900 150.811
42000 151.601
42100 149.422
42200 149.685
42300 158.021
42400 151.815
42500 151.438
42600 146.765
42700 154.794
42800 148.24
42900 157.166
43000 160.1
43100 148.431
43200 150.679
43300 149.786
43400 149.051
43500 152.806
43600 145.856
43700 146.468
43800 149.84
43900 145.34
44000 142.819
44100 149.986
44200 155.898
44300 153.377
44400 146.143
44500 154.443
44600 149.923
44700 148.404
44800 147.143
44900 148.506
45000 148.046
45100 154.215
45200 145.039
45300 146.813
45400 149.54
45500 146.123
45600 148.374
45700 144.412
45800 148.277
45900 155.384
46000 155.494
46100 149.113
46200 142.605
46300 153.433
46400 152.814
46500 158.093
46600 152.002
46700 146.062
46800 148.239
46900 148.459
47000 152.695
47100 148.656
47200 148.314
47300 148.236
47400 150.606
47500 151.624
47600 146.732
47700 153.308
47800 151.427
47900 158.535
48000 151.276
48100 146.758
48200 149.362
48300 146.567
48400 144.711
48500 160.629
48600 151.776
48700 149.622
48800 147.577
48900 144.292
49000 149.884
49100 150.692
49200 154.104
49300 151.816
49400 155.372
49500 151.292
49600 147.319
49700 152.042
49800 163.625
49900 156.32
50000 151.453
50100 145.926
50200 147.732
50300 147.872
50400 144.497
50500 151.174
50600 151.384
50700 149.916
50800 152.831
50900 140.997
51000 146.561
51100 154.421
51200 151.966
51300 149.59
51400 148.835
51500 148.668
51600 151.892
51700 153.954
51800 152.465
51900 148.455
52000 151.645
52100 151.241
52200 153.89
52300 147.406
52400 162.172
52500 147.795
52600 154.565
52700 148.126
52800 156.275
52900 149.97
53000 151.821
53100 153.248
53200 150.863
53300 154.456
53400 148.415
53500 151.429
53600 151.142
53700 160.041
53800 153.246
53900 147.304
54000 149.366
54100 148.429
54200 147.927
54300 149.76
54400 148.056
54500 158.469
54600 148.216
54700 155.902
54800 149.406
54900 143.315
55000 150.524
55100 149.379
55200 148.853
55300 150.566
55400 150.674
55500 141.263
55600 148.06
55700 150.665
55800 149.29
55900 148.677
56000 140.572
56100 145.515
56200 152.998
56300 145.839
56400 150.547
56500 145.543
56600 148.697
56700 151.22
56800 152.649
56900 150.137
57000 149.861
57100 150.642
57200 148.075
57300 152.217
57400 152.226
57500 156.133
57600 149.792
57700 150.786
57800 157.601
57900 151.429
58000 151.491
58100 145.081
58200 151.929
58300 152.347
58400 150.226
58500 148.874
58600 157.348
58700 155.556
58800 144.605
58900 147.994
59000 150.811
59100 151.755
59200 153.37
59300 148.748
59400 144.587
59500 151.344
59600 148.191
59700 154.501
59800 156.179
59900 149.888
60000 144.793
60100 156.109
60200 147.196
60300 151.442
60400 151.915
60500 149.119
60600 151.29
60700 145.752
60800 151.531
60900 145.644
61000 147.779
61100 147.692
61200 151.218
61300 148.172
61400 147.519
61500 148.525
61600 147.33
61700 151.251
61800 150.107
61900 155.925
62000 149.029
62100 155.565
62200 150.317
62300 153.179
62400 152.222
62500 152.188
62600 154.776
62700 151.599
62800 152.032
62900 152.918
63000 154.243
63100 150.681
63200 159.084
63300 149.655
63400 147.153
63500 154.231
63600 159.095
63700 152.729
63800 149.956
63900 147.128
64000 150.776
64100 152.132
64200 150.392
64300 150.478
64400 152.437
64500 151.209
64600 144.327
64700 146.299
64800 147.335
64900 149.295
65000 145.02
65100 149.329
65200 153.036
65300 157.035
65400 142.672
65500 151.131
65600 152.358
65700 150.004
65800 149.296
65900 143.428
66000 149.316
66100 153.023
66200 149.944
66300 148.517
66400 156.51
66500 151.372
66600 153.246
66700 149.796
66800 152.414
66900 152.211
67000 150.219
67100 147.361
67200 151.238
67300 152.405
67400 153.056
67500 154.919
67600 148.608
67700 148.204
67800 149.945
67900 148.715
68000 151.058
68100 145.568
68200 150.723
68300 149.458
68400 143.67
68500 151.506
68600 148.19
68700 144.904
68800 149.299
68900 155.47
69000 154.447
69100 146.488
69200 156.376
69300 149.314
69400 145.188
69500 151.588
69600 150.762
69700 149.331
69800 151.433
69900 148.594
70000 155.566
70100 147.361
70200 150.977
70300 146.294
70400 149.997
70500 155.991
70600 152.63
70700 145.295
70800 147.572
70900 150.25
71000 151.023
71100 145.069
71200 152.494
71300 152.166
71400 148.792
71500 146.981
71600 149.645
71700 148.443
71800 151.873
71900 150.886
72000 145.612
72100 150.798
72200 153.48
72300 153.538
72400 149.528
72500 149.556
72600 155.418
72700 151.398
72800 143.607
72900 151.243
73000 141.083
73100 146.168
73200 155.799
73300 143.906
73400 151.992
73500 152.662
73600 147.805
73700 150.92
73800 149.252
73900 148.343
74000 144.944
74100 143.987
74200 153.369
74300 154.386
74400 145.389
74500 154.458
74600 153.455
74700 149.095
74800 146.422
74900 153.588
75000 150.345
75100 156.048
75200 156.771
75300 148.373
75400 149.374
75500 148.026
75600 149.263
75700 151.255
75800 148.461
75900 145.866
76000 154.84
76100 153.006
76200 151.517
76300 151.135
76400 148.029
76500 155.348
76600 149.581
76700 145.479
76800 153.761
76900 150.044
77000 156.824
77100 149.849
77200 151.715
77300 147.113
77400 150.56
77500 156.409
77600 150.355
77700 145.019
77800 143.968
77900 149.611
78000 151.115
78100 154.352
78200 142.762
78300 153.814
78400 151.944
78500 150.558
78600 153.54
78700 153.963
78800 150.816
78900 146.4
79000 144.942
79100 149.946
79200 152.775
79300 152.083
79400 146.679
79500 148.148
79600 154.182
79700 153.054
79800 142.316
79900 147.633
80000 154.328
80100 154.92
80200 153.706
80300 151.929
80400 143.224
80500 148.608
80600 148.29
80700 146.62
80800 153.796
80900 153.581
81000 149.388
81100 149.999
81200 150.904
81300 156.103
81400 147.077
81500 151.62
81600 145.486
81700 151.991
81800 151.789
81900 161.296
82000 152.118
82100 149.479
82200 147.352
82300 154.577
82400 149.476
82500 142.445
82600 146.464
82700 151.622
82800 153.728
82900 150.106
83000 149.472
83100 149.279
83200 147.83
83300 151.613
83400 150.091
83500 152.042
83600 149.885
83700 146.425
83800 151.231
83900 147.974
84000 149.459
84100 145.39
84200 150.202
84300 156.679
84400 158.594
84500 157.986
84600 152.755
84700 152.29
84800 149.114
84900 149.071
85000 154.694
85100 143.132
85200 154.728
85300 149.195
85400 146.745
85500 153.465
85600 153.741
85700 151.51
85800 149.853
85900 157.86
86000 154.491
86100 149.282
86200 154.371
86300 146.907
86400 151.114
86500 154.693
86600 153.731
86700 149.334
86800 150.719
86900 148.569
87000 151.535
87100 152.81
87200 150.897
87300 145.719
87400 149.103
87500 150.61
87600 151.458
87700 148.252
87800 146.924
87900 150.559
88000 146.549
88100 150.906
88200 152.816
88300 157.948
88400 156.348
88500 149.078
88600 151.902
88700 150.199
88800 157.939
88900 157.521
89000 157.682
89100 151.018
89200 152.075
89300 154.203
89400 158.949
89500 151.865
89600 145.598
89700 151.982
89800 145.56
89900 150.021
90000 145.875
90100 154.262
90200 157.874
90300 143.333
90400 146.154
90500 147.006
90600 152.299
90700 147.217
90800 154.742
90900 152.465
91000 149.695
91100 154.574
91200 156.293
91300 147.245
91400 151.198
91500 146.216
91600 152.005
91700 152.764
91800 152.799
91900 147.992
92000 147.741
92100 148.113
92200 154.422
92300 150.446
92400 145.086
92500 151.557
92600 142.633
92700 151.58
92800 151.785
92900 153.191
93000 152.491
93100 159.944
93200 151.654
93300 155.251
93400 148.067
93500 152.982
93600 155.283
93700 145.514
93800 153.777
93900 153.906
94000 150.803
94100 148.511
94200 145.535
94300 157.504
94400 157.789
94500 143.815
94600 157.723
94700 151.453
94800 152.472
94900 148.364
95000 154.197
95100 150.926
95200 157.732
95300 150.531
95400 149.656
95500 146.577
95600 146.015
95700 146.974
95800 155.142
95900 146.032
96000 153.306
96100 155.361
96200 149.114
96300 149.778
96400 149.919
96500 149.158
96600 154.221
96700 148.44
96800 150.943
96900 149.404
97000 153.336
97100 152.66
97200 150.354
97300 152.049
97400 144.729
97500 154.276
97600 150.069
97700 154.704
97800 155.481
97900 152.812
98000 153.987
98100 148.69
98200 144.834
98300 152.323
98400 148.45
98500 147.344
98600 155.221
98700 144.668
98800 151.131
98900 149.638
99000 156.024
99100 150.795
99200 149.059
99300 148.298
99400 152.918
99500 148.858
99600 155.673
99700 149.678
99800 153.557
99900 150.837
100000 153.033
100100 148.511
100200 153.128
100300 147.827
100400 145.228
100500 148.489
100600 148.908
100700 148.653
100800 148.863
100900 147.233
101000 144.597
101100 145.7
101200 152.118
101300 156.529
101400 148.919
101500 154.901
101600 146.933
101700 149.868
101800 150.003
101900 156.394
102000 151.671
102100 150.738
102200 150.538
102300 144.729
102400 147.236
102500 147.259
102600 148.959
102700 148.38
102800 148.378
102900 155.705
103000 146.435
103100 152.641
103200 151.431
103300 147.292
103400 150.066
103500 150.901
103600 146.19
103700 143.424
103800 144.818
103900 152.474
104000 150.675
104100 157.708
104200 160.064
104300 153.249
104400 151.37
104500 152.974
104600 150.372
104700 152.648
104800 151.874
104900 150.887
105000 153.124
105100 152.802
105200 152.588
105300 155.062
105400 146.815
105500 147.506
105600 151.231
105700 152.276
105800 155.484
105900 146.233
106000 149.414
106100 151.487
106200 146.293
106300 157.893
106400 141.809
106500 144.072
106600 152.796
106700 150.261
106800 148.669
106900 157.783
107000 148.329
107100 152.101
107200 150.602
107300 140.595
107400 151.153
107500 154.626
107600 145.756
107700 156.08
107800 152.317
107900 147.384
108000 145.885
108100 153.575
108200 152.465
108300 153.073
108400 148.923
108500 153.633
108600 153.622
108700 148.373
108800 153.194
108900 152.356
109000 149.173
109100 147.76
109200 155.191
109300 150.019
109400 152.132
109500 150.605
109600 150.807
109700 152.87
109800 145.521
109900 146.097
110000 150.746
110100 154.491
110200 151.548
110300 154.916
110400 155.548
110500 154.128
110600 150.736
110700 147.929
110800 152.374
110900 153.347
111000 147.391
111100 146.74
111200 147.848
111300 157.26
111400 152.922
111500 150.429
111600 149.968
111700 151.327
111800 150.913
111900 155.265
112000 150.485
112100 152.971
112200 145.648
112300 156.527
112400 144.942
112500 152.5
112600 153.151
112700 147.603
112800 151.21
112900 144.101
113000 155.526
113100 153.168
113200 151.032
113300 151.776
113400 152.594
113500 150.581
113600 158.446
113700 148.358
113800 156.392
113900 147.527
114000 148.978
114100 153.838
114200 145.707
114300 151.691
114400 146.892
114500 148.018
114600 146.383
114700 148.051
114800 156.399
114900 149.833
115000 151.362
115100 155.2
115200 148.251
115300 147.865
115400 154.249
115500 147.96
115600 152.094
115700 154.315
115800 145.099
115900 148.934
116000 142.86
116100 158.277
116200 148.39
116300 148.649
116400 143.111
116500 151.09
116600 149.601
116700 149.758
116800 147.701
116900 145.86
117000 153.781
117100 146.597
117200 152.642
117300 137.973
117400 150.837
117500 156.522
117600 146.138
117700 147.74
117800 155.928
117900 161.597
118000 146.648
118100 154.699
118200 149.925
118300 157.085
118400 149.243
118500 151.318
118600 148.975
118700 146.914
118800 147.753
118900 150.31
119000 150.557
119100 149.401
119200 150.835
119300 153.645
119400 150.095
119500 151.429
119600 152.532
119700 146.824
119800 151.074
119900 147.289
120000 150.905
120100 151.294
120200 150.897
120300 150.963
120400 149.998
120500 155.11
120600 146.809
120700 148.513
120800 148.862
120900 151.966
121000 140.822
121100 151.134
121200 152.321
121300 145.057
121400 145.632
121500 152.982
121600 150.137
121700 152.734
121800 155.456
121900 155.847
122000 147.655
122100 146.113
122200 155.625
122300 155.794
122400 152.965
122500 149.555
122600 149.543
122700 152.746
122800 147.721
122900 151.73
123000 151.987
123100 145.784
123200 150.906
123300 146.163
123400 156.066
123500 152.477
123600 157.728
123700 157.382
123800 149.23
123900 156.083
124000 152.384
124100 149.683
124200 147.822
124300 156.646
124400 151.938
124500 150.533
124600 149.218
124700 145.396
124800 149.6
124900 152.618
125000 150.08
125100 155.697
125200 155.843
125300 147.123
125400 151.1
125500 150.02
125600 152.446
125700 148.09
125800 150.11
125900 152.805
126000 157.393
126100 155.582
126200 152.579
126300 153.142
126400 150.083
126500 149.196
126600 154.415
126700 149.157
126800 151.886
126900 148.338
127000 145.372
127100 148.805
127200 150.232
127300 152.484
127400 151.465
127500 148.56
127600 156.489
127700 148.831
127800 150.068
127900 156.26
128000 157.159
128100 148.406
128200 154.778
128300 155.235
128400 155.536
128500 147.641
128600 147.276
128700 148.452
128800 150.442
128900 154.071
129000 145.625
129100 151.634
129200 153.285
129300 143.761
129400 155.026
129500 152.25
129600 158.902
129700 147.388
129800 149.903
129900 151.782
130000 151.813
130100 143.453
130200 149.653
130300 148.495
130400 148.194
130500 158.564
130600 152.331
130700 148.902
130800 152.969
130900 153.042
131000 148.359
131100 156.983
131200 142.547
131300 147.353
131400 160.653
131500 151.673
131600 150.86
131700 144.588
131800 148.25
131900 150.795
132000 153.616
132100 145.968
132200 155.114
132300 150.5
132400 147.851
132500 158.254
132600 150.066
132700 153.858
132800 157.094
132900 146.219
133000 155.643
133100 150.925
133200 152.191
133300 152.434
133400 146.681
133500 157.854
133600 150.092
133700 142.659
133800 153.917
133900 153.214
134000 152.268
134100 151.395
134200 154.626
134300 157.069
134400 151.846
134500 153.542
134600 153.606
134700 145.468
134800 152.011
134900 150.324
135000 146.224
135100 150.854
135200 156.949
135300 148.077
135400 155.268
135500 152.71
135600 152.623
135700 152.983
135800 151.856
135900 145.085
136000 155.055
136100 156.988
136200 151.641
136300 144.159
136400 156.532
136500 152.554
136600 158.561
136700 147.675
136800 153.367
136900 154.656
137000 154.025
137100 150.07
137200 145.905
137300 157.394
137400 149.273
137500 149.155
137600 154.737
137700 139.922
137800 147.99
137900 152.278
138000 149.605
138100 154.793
138200 148.652
138300 154.993
138400 148.913
138500 153.951
138600 147.153
138700 150.905
138800 151.444
138900 150.455
139000 152.727
139100 152.156
139200 159.737
139300 144.795
139400 148.997
139500 151.636
139600 149.18
139700 150.015
139800 154.368
139900 152.55
140000 152.498
140100 146.712
140200 147.82
140300 152.337
140400 156.979
140500 148.205
140600 151.471
140700 152.815
140800 150.323
140900 143.305
141000 149.004
141100 150.053
141200 156.418
141300 150.176
141400 153.393
141500 148.197
141600 149.882
141700 153.392
141800 153.462
141900 151.775
142000 153.034
142100 151.526
142200 148.163
142300 152.818
142400 153.034
142500 148.75
142600 155.862
142700 148.899
142800 147.042
142900 151.535
143000 143.767
143100 147.415
143200 149.877
143300 142.181
143400 144.013
143500 159.237
143600 153.863
143700 142.654
143800 145.82
143900 152.167
144000 151.663
144100 148.438
144200 148.314
144300 152.496
144400 146.825
144500 153.908
144600 150.018
144700 144.695
144800 150.878
144900 148.785
145000 149.339
145100 153.239
145200 153.768
145300 149.299
145400 161.318
145500 150.929
145600 154.373
145700 149.386
145800 155.539
145900 152.22
146000 147.563
146100 151.982
146200 150.15
146300 148.764
146400 149.577
146500 147.317
146600 146.757
146700 146.305
146800 145.001
146900 153.069
147000 148.206
147100 151.751
147200 145.593
147300 145.196
147400 148.921
147500 151.528
147600 149.244
147700 144.996
147800 149.423
147900 146.477
148000 149.349
148100 144.678
148200 157.176
148300 146.002
148400 143.697
148500 149.052
148600 150.394
148700 156.294
148800 149.241
148900 151.996
149000 158.76
149100 147.331
149200 149.028
149300 152.21
149400 147.918
149500 150.952
149600 154.282
149700 152.143
149800 142.444
149900 148.132
150000 150.749
150100 145.076
150200 149.55
150300 146.213
150400 149.582
150500 149.087
150600 146.349
150700 154.906
150800 154.835
150900 156.258
151000 148.377
151100 145.074
151200 149.28
151300 145.545
151400 149.322
151500 147.587
151600 147.66
151700 154.205
151800 153.655
151900 152.782
152000 147.945
152100 147.433
152200 151.204
152300 155.818
152400 145.174
152500 148.458
152600 153.596
152700 144.566
152800 153.893
152900 145.525
153000 148.075
153100 149.206
153200 154.031
153300 151.084
153400 149.628
153500 146.325
153600 148.047
153700 150.49
153800 148.832
153900 157.701
154000 147.056
154100 147.813
154200 143.098
154300 153.358
154400 148.673
154500 151.827
154600 150.851
154700 153.296
154800 152.385
154900 147.324
155000 148.446
155100 151.208
155200 147.816
155300 152.375
155400 149.943
155500 150.938
155600 158.771
155700 151.36
155800 159.189
155900 154.532
156000 154.533
156100 144.12
156200 155.555
156300 150.809
156400 152.898
156500 148.58
156600 152.466
156700 149.61
156800 160.114
156900 151.778
157000 156.842
157100 153.028
157200 153.218
157300 150.354
157400 155.661
157500 142.903
157600 148.67
157700 153.636
157800 151.136
157900 150.77
158000 152.048
158100 151.668
158200 146.003
158300 150.381
158400 154.06
158500 149.581
158600 145.754
158700 155.901
158800 149.299
158900 150.613
159000 154.053
159100 152.975
159200 150.19
159300 153.913
159400 154.192
159500 152.218
159600 146.947
159700 149.983
159800 156.227
159900 145.999
160000 153.525
160100 148.988
160200 149.144
160300 157.031
160400 152.244
160500 149.142
160600 151.815
160700 140.143
160800 154.535
160900 144.652
161000 154.412
161100 155.522
161200 146.623
161300 146.477
161400 150.595
161500 153.145
161600 149.294
161700 149.452
161800 152.055
161900 151.645
162000 154.096
162100 158.204
162200 151.258
162300 151.275
162400 147.731
162500 150.547
162600 150.267
162700 147.457
162800 150.57
162900 145.804
163000 155.092
163100 152.262
163200 150.596
163300 150.346
163400 143.032
163500 146.387
163600 151.462
163700 149.553
163800 159.321
163900 147.159
164000 150.744
164100 159.863
164200 152.88
164300 150.757
164400 147.628
164500 147.218
164600 150.721
164700 152.878
164800 147.204
164900 152.156
165000 150.367
165100 153.329
165200 153.495
165300 152.384
165400 151.464
165500 144.724
165600 150.078
165700 150.645
165800 148.061
165900 144.12
166000 151.604
166100 156.653
166200 152.067
166300 148.632
166400 147.436
166500 151.664
166600 158.969
166700 150.731
166800 150.473
166900 146.761
167000 160.049
167100 146.489
167200 154.153
167300 156.604
167400 148.673
167500 150.431
167600 151.709
167700 148.163
167800 152.969
167900 150.6
168000 143.122
168100 151.834
168200 158.738
168300 152.711
168400 158.376
168500 148.625
168600 149.421
168700 151.688
168800 154.335
168900 149.36
169000 146.962
169100 152.637
169200 147.314
169300 148.906
169400 145.439
169500 155.415
169600 154.092
169700 147.122
169800 145.629
169900 154.21
170000 150.884
170100 150.114
170200 146.491
170300 150.686
170400 147.153
170500 148.705
170600 151.256
170700 152.932
170800 151.083
170900 153.304
171000 155.476
171100 149.403
171200 147.155
171300 150.572
171400 150.472
171500 154.739
171600 149.359
171700 142.142
171800 147.052
171900 148.637
172000 146.729
172100 146.329
172200 159.463
172300 149.273
172400 152.729
172500 146.675
172600 145.043
172700 152.414
172800 149.417
172900 148.399
173000 147.915
173100 151.239
173200 146.548
173300 154.386
173400 146.786
173500 153.485
173600 150.388
173700 155.116
173800 152.586
173900 146.969
174000 156.197
174100 147.342
174200 152.614
174300 153.246
174400 146.501
174500 156.099
174600 149.474
174700 151.623
174800 148.621
174900 153.474
175000 157.372
175100 152.645
175200 142.35
175300 145.075
175400 153.63
175500 153.967
175600 155.229
175700 152.616
175800 151.498
175900 148.235
176000 148.644
176100 149.412
176200 150.489
176300 145.225
176400 154.753
176500 148.662
176600 149.315
176700 158.6
176800 155.437
176900 147.325
177000 153.196
177100 154.185
177200 158.453
177300 150.014
177400 155.526
177500 145.679
177600 149.995
177700 154.501
177800 148.173
177900 151.905
178000 145.24
178100 148.735
178200 159.165
178300 153.703
178400 150.196
178500 155.721
178600 153.99
178700 145.902
178800 145.701
178900 152.699
179000 151.256
179100 149.58
179200 152.436
179300 157.383
179400 150.198
179500 153.84
179600 148.538
179700 146.995
179800 151.233
179900 149.546
180000 150.611
180100 146.708
180200 149.272
180300 144.413
180400 155.544
180500 146.738
180600 156.016
180700 151.437
180800 155.037
180900 148.29
181000 146.31
181100 152.603
181200 159.092
181300 148.882
181400 152.131
181500 156.926
181600 154.252
181700 156.172
181800 152.473
181900 145.076
182000 143.569
182100 154.367
182200 154.794
182300 152.837
182400 152.048
182500 154.14
182600 148.435
182700 143.791
182800 151.028
182900 150.446
183000 149.688
183100 154.576
183200 150.752
183300 155.394
183400 140.623
183500 152.583
183600 146.231
183700 148.898
183800 149.317
183900 152.994
184000 154.887
184100 151.506
184200 150.238
184300 149.138
184400 150.746
184500 152.956
184600 145.347
184700 147.824
184800 162.923
184900 150.922
185000 156.763
185100 152.055
185200 153.505
185300 148.842
185400 151.452
185500 148.388
185600 144.62
185700 149.621
185800 146.773
185900 153.883
186000 159.717
186100 150.838
186200 148.686
186300 142.67
186400 149.647
186500 150.197
186600 147.01
186700 148.562
186800 155.018
186900 148.668
187000 148.547
187100 150.043
187200 147.706
187300 153.534
187400 152.958
187500 152.783
187600 157.228
187700 155.566
187800 143.522
187900 152.205
188000 153.946
188100 150.225
188200 154.717
188300 150.008
188400 151.53
188500 153.544
188600 149.546
188700 150.706
188800 153.276
188900 156.266
189000 151.475
189100 152.718
189200 147.241
189300 152.54
189400 150.15
189500 152.47
189600 149.442
189700 151.799
189800 160.561
189900 155.822
190000 153.356
190100 151.461
190200 150.264
190300 151.692
190400 148.699
190500 145.329
190600 150.467
190700 139.53
190800 147.323
190900 144.649
191000 154.912
191100 147.531
191200 157.879
191300 158.547
191400 143.486
191500 149.483
191600 146.986
191700 150.394
191800 153.099
191900 150.788
192000 153.968
192100 157.747
192200 151.016
192300 143.397
192400 147.002
192500 151.213
192600 151.376
192700 157.603
192800 152.555
192900 148.806
193000 144.315
193100 151.68
193200 146.576
193300 154.079
193400 140.626
193500 153.374
193600 159.287
193700 148.071
193800 154.932
193900 149.993
194000 149.69
194100 151.217
194200 151.718
194300 148.123
194400 148.441
194500 155.684
194600 153.859
194700 154.357
194800 142.646
194900 146.052
195000 150.596
195100 151.102
195200 139.834
195300 151.668
195400 151.821
195500 153.895
195600 156.345
195700 136.831
195800 161.632
195900 146.541
196000 147.605
196100 151.347
196200 153.03
196300 148.61
196400 147.797
196500 155.312
196600 147.843
196700 149.268
196800 149.286
196900 149.86
197000 149.917
197100 161.038
197200 154.645
197300 148.358
197400 155.458
197500 154.736
197600 148.42
197700 155.257
197800 153.294
197900 146.83
198000 152.774
198100 147.604
198200 151.94
198300 144.744
198400 147.05
198500 157.404
198600 151.564
198700 150.997
198800 153.496
198900 148.215
199000 146.731
199100 149.589
