# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_all
2 3.22348
3 3.15572
4 9.54576
3300 4
1 3.24755
2 3.33315
3 3.24118
4 9.82187
3400 4
1 3.35797
2 3.42756
3 3.35073
4 10.1363
3500 4
1 3.46964
2 3.54048
3 3.47391
4 10.484
3600 4
1 3.58433
2 3.6406
3 3.57611
4 10.801
3700 4
1 3.68441
2 3.74842
3 3.67519
4 11.108
3800 4
1 3.79582
2 3.83759
3 3.77124
4 11.4046
3900 4
1 3.9075
2 3.95394
3 3.86469
4 11.7261
4000 4
1 4.00532
2 4.04541
3 3.95258
4 12.0033
4100 4
1 4.14076
2 4.09221
3 4.03821
4 12.2712
4200 4
1 4.23861
2 4.17168
3 4.16634
4 12.5766
4300 4
1 4.31314
2 4.26268
3 4.25741
4 12.8332
4400 4
1 4.39371
2 4.37161
3 4.34623
4 13.1116
4500 4
1 4.50776
2 4.46904
3 4.41543
4 13.3922
4600 4
1 4.64942
2 4.56618
3 4.50955
4 13.7252
4700 4
1 4.73694
2 4.66249
3 4.60324
4 14.0027
4800 4
1 4.83561
2 4.73403
3 4.68699
4 14.2566
4900 4
1 4.9499
2 4.84754
3 4.76622
4 14.5637
5000 4
1 5.03777
2 4.97076
3 4.86276
4 14.8713
5100 4
1 5.12983
2 5.07196
3 4.94934
4 15.1511
5200 4
1 5.22784
2 5.19114
3 5.04353
4 15.4625
5300 4
1 5.34132
2 5.27307
3 5.13185
4 15.7462
5400 4
1 5.42135
2 5.35915
3 5.23564
4 16.0161
5500 4
1 5.52302
2 5.45545
3 5.36038
4 16.3388
5600 4
1 5.59863
2 5.53948
3 5.46657
4 16.6047
5700 4
1 5.68292
2 5.6342
3 5.56542
4 16.8825
5800 4
1 5.79212
2 5.70925
3 5.6737
4 17.1751
5900 4
1 5.89379
2 5.81077
3 5.77268
4 17.4772
6000 4
1 6.00165
2 5.92738
3 5.86874
4 17.7978
6100 4
1 6.07729
2 6.02829
3 5.95054
4 18.0561
6200 4
1 6.16802
2 6.13366
3 6.02942
4 18.3311
6300 4
1 6.28607
2 6.24723
3 6.09687
4 18.6302
6400 4
1 6.42164
2 6.32844
3 6.18944
4 18.9395
6500 4
1 6.55349
2 6.44607
3 6.2993
4 19.2989
6600 4
1 6.6759
2 6.54753
3 6.40831
4 19.6317
6700 4
1 6.7613
2 6.63069
3 6.51777
4 19.9098
6800 4
1 6.85146
2 6.70561
3 6.60516
4 20.1622
6900 4
1 6.93863
2 6.81894
3 6.70625
4 20.4638
7000 4
1 7.01131
2 6.91262
3 6.79872
4 20.7227
7100 4
1 7.08966
2 6.97724
3 6.90862
4 20.9755
7200 4
1 7.19404
2 7.0751
3 7.04103
4 21.3102
7300 4
1 7.28407
2 7.19314
3 7.15862
4 21.6358
7400 4
1 7.37335
2 7.25239
3 7.27758
4 21.9033
7500 4
1 7.46035
2 7.3084
3 7.34136
4 22.1101
7600 4
1 7.58134
2 7.3958
3 7.44188
4 22.419
7700 4
1 7.69654
2 7.49193
3 7.57869
4 22.7672
7800 4
1 7.762
2 7.56212
3 7.66792
4 22.992
7900 4
1 7.8768
2 7.64345
3 7.74573
4 23.266
8000 4
1 8.03366
2 7.72807
3 7.85833
4 23.6201
8100 4
1 8.11579
2 7.8566
3 7.92993
4 23.9023
8200 4
1 8.2355
2 7.95867
3 8.0002
4 24.1944
8300 4
1 8.34779
2 8.06403
3 8.11608
4 24.5279
8400 4
1 8.49242
2 8.16655
3 8.19629
4 24.8553
8500 4
1 8.59173
2 8.27015
3 8.32362
4 25.1855
8600 4
1 8.70009
2 8.36699
3 8.4207
4 25.4878
8700 4
1 8.80449
2 8.45337
3 8.54352
4 25.8014
8800 4
1 8.93267
2 8.53157
3 8.6835
4 26.1477
8900 4
1 9.03986
2 8.61775
3 8.7834
4 26.441
9000 4
1 9.17838
2 8.72695
3 8.8993
4 26.8046
9100 4
1 9.29908
2 8.81151
3 8.96829
4 27.0789
9200 4
1 9.39913
2 8.92372
3 9.10219
4 27.425
9300 4
1 9.47705
2 9.03246
3 9.26174
4 27.7712
9400 4
1 9.54697
2 9.11861
3 9.35061
4 28.0162
9500 4
1 9.62833
2 9.27848
3 9.44785
4 28.3547
9600 4
1 9.71952
2 9.37042
3 9.56582
4 28.6558
9700 4
1 9.79794
2 9.47038
3 9.68411
4 28.9524
9800 4
1 9.9506
2 9.54456
3 9.82047
4 29.3156
9900 4
1 10.046
2 9.66807
3 9.91038
4 29.6244
10000 4
1 10.1315
2 9.75065
3 10.0177
4 29.8999
10100 4
1 10.2261
2 9.85106
3 10.12
4 30.1972
10200 4
1 10.2958
2 9.93509
3 10.2223
4 30.4532
10300 4
1 10.3979
2 10.0417
3 10.3175
4 30.757
10400 4
1 10.5278
2 10.1422
3 10.4359
4 31.106
10500 4
1 10.6411
2 10.2568
3 10.5248
4 31.4227
10600 4
1 10.7635
2 10.3297
3 10.6355
4 31.7288
10700 4
1 10.8517
2 10.4355
3 10.7479
4 32.0351
10800 4
1 10.9499
2 10.5422
3 10.8831
4 32.3752
10900 4
1 11.066
2 10.6497
3 10.982
4 32.6978
11000 4
1 11.1569
2 10.7691
3 11.0792
4 33.0052
11100 4
1 11.2162
2 10.8154
3 11.1755
4 33.2071
11200 4
1 11.3201
2 10.9385
3 11.3117
4 33.5703
11300 4
1 11.3857
2 11.0286
3 11.4367
4 33.851
11400 4
1 11.462
2 11.1527
3 11.5389
4 34.1535
11500 4
1 11.5963
2 11.2302
3 11.6544
4 34.4809
11600 4
1 11.6863
2 11.3208
3 11.7397
4 34.7468
11700 4
1 11.7667
2 11.4141
3 11.8785
4 35.0592
11800 4
1 11.8963
2 11.4725
3 11.9944
4 35.3632
11900 4
1 11.9546
2 11.5749
3 12.0929
4 35.6223
12000 4
1 12.0494
2 11.6983
3 12.1773
4 35.9251
12100 4
1 12.1025
2 11.8587
3 12.2774
4 36.2386
12200 4
1 12.1671
2 12.0016
3 12.3437
4 36.5125
12300 4
1 12.2703
2 12.1051
3 12.4435
4 36.8189
12400 4
1 12.354
2 12.2217
3 12.5576
4 37.1334
12500 4
1 12.4895
2 12.3099
3 12.6832
4 37.4826
12600 4
1 12.5874
2 12.3811
3 12.7652
4 37.7336
12700 4
1 12.6698
2 12.4454
3 12.8802
4 37.9954
12800 4
1 12.7803
2 12.523
3 12.9591
4 38.2624
12900 4
1 12.8711
2 12.624
3 13.0274
4 38.5225
13000 4
1 12.9832
2 12.6977
3 13.1555
4 38.8364
13100 4
1 13.1042
2 12.7766
3 13.2678
4 39.1486
13200 4
1 13.2564
2 12.8564
3 13.374
4 39.4869
13300 4
1 13.309
2 12.9771
3 13.4461
4 39.7322
13400 4
1 13.4302
2 13.0875
3 13.4708
4 39.9884
13500 4
1 13.543
2 13.21
3 13.542
4 40.295
13600 4
1 13.6642
2 13.2865
3 13.6403
4 40.591
13700 4
1 13.7373
2 13.364
3 13.7277
4 40.829
13800 4
1 13.82
2 13.4497
3 13.7749
4 41.0445
13900 4
1 13.9718
2 13.5273
3 13.8853
4 41.3844
14000 4
1 14.1149
2 13.623
3 14.0014
4 41.7394
14100 4
1 14.1638
2 13.7466
3 14.0547
4 41.965
14200 4
1 14.2471
2 13.8192
3 14.1378
4 42.2041
14300 4
1 14.3737
2 13.8688
3 14.2297
4 42.4722
14400 4
1 14.4793
2 13.9566
3 14.3459
4 42.7818
14500 4
1 14.597
2 14.0652
3 14.4457
4 43.1079
14600 4
1 14.7086
2 14.1785
3 14.5838
4 43.4709
14700 4
1 14.7708
2 14.287
3 14.7092
4 43.7671
14800 4
1 14.9167
2 14.4097
3 14.7901
4 44.1166
14900 4
1 14.9872
2 14.5022
3 14.8422
4 44.3316
15000 4
1 15.1049
2 14.5987
3 14.9665
4 44.6702
15100 4
1 15.2069
2 14.7124
3 15.0826
4 45.002
15200 4
1 15.3174
2 14.8527
3 15.2046
4 45.3747
15300 4
1 15.4611
2 15.0273
3 15.3036
4 45.792
15400 4
1 15.6083
2 15.1333
3 15.4083
4 46.15
15500 4
1 15.6912
2 15.2448
3 15.4972
4 46.4332
15600 4
1 15.7643
2 15.3091
3 15.6316
4 46.7051
15700 4
1 15.8337
2 15.3786
3 15.7809
4 46.9932
15800 4
1 15.9511
2 15.5114
3 15.888
4 47.3504
15900 4
1 16.033
2 15.6295
3 15.9505
4 47.613
16000 4
1 16.1429
2 15.7567
3 16.0154
4 47.9149
16100 4
1 16.2398
2 15.9227
3 16.1114
4 48.274
16200 4
1 16.2754
2 16.0487
3 16.1538
4 48.4779
16300 4
1 16.3478
2 16.2184
3 16.2061
4 48.7723
16400 4
1 16.4174
2 16.3337
3 16.312
4 49.0631
16500 4
1 16.5331
2 16.4388
3 16.3806
4 49.3524
16600 4
1 16.6436
2 16.6225
3 16.4091
4 49.6753
16700 4
1 16.7449
2 16.7312
3 16.4734
4 49.9495
16800 4
1 16.8881
2 16.8232
3 16.5747
4 50.2861
16900 4
1 16.9559
2 16.9456
3 16.6441
4 50.5456
17000 4
1 17.0599
2 17.0165
3 16.7635
4 50.8398
17100 4
1 17.219
2 17.1697
3 16.8494
4 51.2381
17200 4
1 17.2918
2 17.2856
3 16.9131
4 51.4905
17300 4
1 17.4572
2 17.423
3 17.0354
4 51.9155
17400 4
1 17.5758
2 17.5073
3 17.1045
4 52.1875
17500 4
1 17.6314
2 17.5548
3 17.2226
4 52.4088
17600 4
1 17.7778
2 17.6618
3 17.3293
4 52.7689
17700 4
1 17.8951
2 17.7277
3 17.4321
4 53.055
17800 4
1 17.9361
2 17.8822
3 17.5539
4 53.3721
17900 4
1 18.0399
2 17.9717
3 17.6292
4 53.6408
18000 4
1 18.1215
2 18.0708
3 17.7139
4 53.9061
18100 4
1 18.2373
2 18.1795
3 17.7851
4 54.2019
18200 4
1 18.3528
2 18.2546
3 17.9327
4 54.54
18300 4
1 18.4902
2 18.3565
3 18.0481
4 54.8948
18400 4
1 18.5903
2 18.4812
3 18.1215
4 55.1931
18500 4
1 18.7399
2 18.6166
3 18.2298
4 55.5863
18600 4
1 18.8706
2 18.6981
3 18.3271
4 55.8957
18700 4
1 18.9598
2 18.803
3 18.3574
4 56.1202
18800 4
1 19.0338
2 18.8608
3 18.4659
4 56.3605
18900 4
1 19.1022
2 18.957
3 18.5842
4 56.6434
19000 4
1 19.2241
2 19.042
3 18.7293
4 56.9954
19100 4
1 19.3225
2 19.1322
3 18.8319
4 57.2866
19200 4
1 19.4267
2 19.2437
3 18.8932
4 57.5636
19300 4
1 19.4893
2 19.4062
3 18.9877
4 57.8832
19400 4
1 19.5824
2 19.5171
3 19.0764
4 58.1759
19500 4
1 19.7017
2 19.6281
3 19.208
4 58.5377
19600 4
1 19.8859
2 19.7066
3 19.371
4 58.9634
19700 4
1 19.9853
2 19.7884
3 19.4949
4 59.2685
19800 4
1 20.1618
2 19.8919
3 19.6046
4 59.6583
19900 4
1 20.3241
2 19.9645
3 19.7326
4 60.0212
20000 4
1 20.4635
2 20.1073
3 19.8251
4 60.3959
20100 4
1 20.5298
2 20.2183
3 19.9486
4 60.6967
20200 4
1 20.6474
2 20.3461
3 20.0775
4 61.0711
20300 4
1 20.7663
2 20.4628
3 20.1902
4 61.4193
20400 4
1 20.8885
2 20.5174
3 20.325
4 61.7309
20500 4
1 20.9283
2 20.6437
3 20.4303
4 62.0023
20600 4
1 21.1146
2 20.6851
3 20.5344
4 62.3341
20700 4
1 21.2234
2 20.7798
3 20.6655
4 62.6687
20800 4
1 21.3661
2 20.8253
3 20.8035
4 62.9949
20900 4
1 21.4245
2 20.9075
3 20.9564
4 63.2885
21000 4
1 21.5165
2 20.9921
3 21.0847
4 63.5933
21100 4
1 21.6067
2 21.0351
3 21.218
4 63.8599
21200 4
1 21.6945
2 21.1988
3 21.2978
4 64.191
21300 4
1 21.7954
2 21.2792
3 21.4215
4 64.4961
21400 4
1 21.8584
2 21.3735
3 21.5629
4 64.7948
21500 4
1 21.9408
2 21.4656
3 21.6301
4 65.0365
21600 4
1 22.0655
2 21.5965
3 21.7214
4 65.3835
21700 4
1 22.1551
2 21.6627
3 21.8134
4 65.6313
21800 4
1 22.2421
2 21.7587
3 21.8837
4 65.8845
21900 4
1 22.3144
2 21.8525
3 21.9542
4 66.1212
22000 4
1 22.4118
2 21.9305
3 22.0886
4 66.431
22100 4
1 22.5458
2 22.0722
3 22.1826
4 66.8006
22200 4
1 22.6307
2 22.1569
3 22.2468
4 67.0344
22300 4
1 22.6984
2 22.2158
3 22.3172
4 67.2314
22400 4
1 22.8438
2 22.356
3 22.4492
4 67.649
22500 4
1 22.9146
2 22.4719
3 22.5062
4 67.8928
22600 4
1 23.0485
2 22.5487
3 22.596
4 68.1932
22700 4
1 23.175
2 22.5888
3 22.6187
4 68.3824
22800 4
1 23.2783
2 22.7124
3 22.6868
4 68.6775
22900 4
1 23.2796
2 22.8351
3 22.7619
4 68.8766
23000 4
1 23.4042
2 22.9674
3 22.8868
4 69.2584
23100 4
1 23.5357
2 23.0862
3 22.9841
4 69.6059
23200 4
1 23.5794
2 23.1914
3 23.0269
4 69.7978
23300 4
1 23.6979
2 23.335
3 23.0995
4 70.1325
23400 4
1 23.8003
2 23.4519
3 23.2673
4 70.5194
23500 4
1 23.9026
2 23.5121
3 23.3235
4 70.7382
23600 4
1 23.9783
2 23.5839
3 23.3889
4 70.9511
23700 4
1 24.0787
2 23.7011
3 23.467
4 71.2468
23800 4
1 24.1364
2 23.7859
3 23.5853
4 71.5076
23900 4
1 24.2225
2 23.8777
3 23.5815
4 71.6816
24000 4
1 24.3796
2 23.9638
3 23.6529
4 71.9962
24100 4
1 24.4264
2 24.0178
3 23.7765
4 72.2208
24200 4
1 24.5355
2 24.1316
3 23.9254
4 72.5925
24300 4
1 24.6283
2 24.2454
3 24.0113
4 72.885
24400 4
1 24.7128
2 24.2878
3 24.1509
4 73.1515
24500 4
1 24.7954
2 24.4058
3 24.3048
4 73.506
24600 4
1 24.9643
2 24.5327
3 24.4086
4 73.9056
24700 4
1 25.0843
2 24.5894
3 24.5173
4 74.191
24800 4
1 25.1793
2 24.6862
3 24.6264
4 74.4919
24900 4
1 25.2245
2 24.8228
3 24.7628
4 74.8101
25000 4
1 25.3116
2 25.0076
3 24.8604
4 75.1796
25100 4
1 25.3864
2 25.0779
3 24.915
4 75.3792
25200 4
1 25.4333
2 25.1969
3 25.022
4 75.6523
25300 4
1 25.5169
2 25.3064
3 25.0891
4 75.9125
25400 4
1 25.5493
2 25.3565
3 25.1316
4 76.0374
25500 4
1 25.7055
2 25.4615
3 25.2429
4 76.4099
25600 4
1 25.826
2 25.4738
3 25.3065
4 76.6063
25700 4
1 25.9354
2 25.5648
3 25.3734
4 76.8736
25800 4
1 25.976
2 25.6801
3 25.5089
4 77.1651
25900 4
1 26.0698
2 25.693
3 25.6777
4 77.4405
26000 4
1 26.1742
2 25.8047
3 25.7599
4 77.7388
26100 4
1 26.2335
2 25.9603
3 25.8361
4 78.0299
26200 4
1 26.3386
2 26.1262
3 25.9437
4 78.4084
26300 4
1 26.4691
2 26.2632
3 25.9688
4 78.701
26400 4
1 26.6626
2 26.3436
3 26.0768
4 79.083
26500 4
1 26.7501
2 26.4698
3 26.214
4 79.434
26600 4
1 26.8519
2 26.6462
3 26.2605
4 79.7586
26700 4
1 26.9185
2 26.792
3 26.3316
4 80.0421
26800 4
1 26.955
2 26.9552
3 26.4172
4 80.3273
26900 4
1 26.9289
2 27.1266
3 26.4952
4 80.5508
27000 4
1 26.9873
2 27.2326
3 26.6123
4 80.8321
27100 4
1 27.0336
2 27.3663
3 26.6865
4 81.0865
27200 4
1 27.1532
2 27.4631
3 26.7548
4 81.3711
27300 4
1 27.3329
2 27.5358
3 26.844
4 81.7127
27400 4
1 27.5377
2 27.6382
3 26.8823
4 82.0581
27500 4
1 27.6598
2 27.7154
3 27.0247
4 82.4
27600 4
1 27.7138
2 27.8706
3 27.144
4 82.7284
27700 4
1 27.8459
2 27.9939
3 27.2762
4 83.1161
27800 4
1 27.8825
2 28.1078
3 27.3816
4 83.3718
27900 4
1 27.9627
2 28.1719
3 27.4664
4 83.601
28000 4
1 28.0974
2 28.2244
3 27.6258
4 83.9476
28100 4
1 28.261
2 28.2646
3 27.7396
4 84.2652
28200 4
1 28.3743
2 28.3721
3 27.8664
4 84.6127
28300 4
1 28.4029
2 28.4623
3 27.9092
4 84.7745
28400 4
1 28.4771
2 28.5971
3 27.9689
4 85.043
28500 4
1 28.5876
2 28.7401
3 28.0749
4 85.4026
28600 4
1 28.7421
2 28.8211
3 28.1217
4 85.6848
28700 4
1 28.916
2 28.9025
3 28.1424
4 85.961
28800 4
1 29.0363
2 28.9353
3 28.1939
4 86.1655
28900 4
1 29.2006
2 29.045
3 28.2757
4 86.5213
29000 4
1 29.423
2 29.1013
3 28.4169
4 86.9412
29100 4
1 29.5722
2 29.219
3 28.4535
4 87.2447
29200 4
1 29.6537
2 29.3047
3 28.58
4 87.5384
29300 4
1 29.812
2 29.4226
3 28.6941
4 87.9288
29400 4
1 29.9315
2 29.5585
3 28.7791
4 88.2691
29500 4
1 29.9134
2 29.7459
3 28.9207
4 88.5801
29600 4
1 30.0042
2 29.8765
3 29.0943
4 88.975
29700 4
1 30.1776
2 30.0643
3 29.215
4 89.457
29800 4
1 30.2338
2 30.2188
3 29.3235
4 89.7761
29900 4
1 30.3603
2 30.2919
3 29.3944
4 90.0466
30000 4
1 30.4067
2 30.3324
3 29.4453
4 90.1844
30100 4
1 30.4521
2 30.4152
3 29.5251
4 90.3923
30200 4
1 30.5219
2 30.4827
3 29.6078
4 90.6124
30300 4
1 30.6578
2 30.5514
3 29.7106
4 90.9198
30400 4
1 30.7765
2 30.6438
3 29.8145
4 91.2348
30500 4
1 30.8556
2 30.7453
3 29.8974
4 91.4982
30600 4
1 30.9602
2 30.9523
3 30.047
4 91.9596
30700 4
1 31.139
2 31.0997
3 30.1248
4 92.3636
30800 4
1 31.2253
2 31.2203
3 30.273
4 92.7186
30900 4
1 31.3417
2 31.3209
3 30.3646
4 93.0272
31000 4
1 31.4727
2 31.4483
3 30.4429
4 93.3639
31100 4
1 31.5107
2 31.499
3 30.5432
4 93.5529
31200 4
1 31.6688
2 31.6142
3 30.6737
4 93.9568
31300 4
1 31.7876
2 31.7205
3 30.8126
4 94.3207
31400 4
1 31.8044
2 31.8492
3 30.9477
4 94.6014
31500 4
1 31.8846
2 32.003
3 31.1014
4 94.9891
31600 4
1 32.0218
2 32.066
3 31.2415
4 95.3293
31700 4
1 32.1584
2 32.1401
3 31.2782
4 95.5767
31800 4
1 32.2236
2 32.1422
3 31.3002
4 95.666
31900 4
1 32.2719
2 32.1903
3 31.4827
4 95.9449
32000 4
1 32.4142
2 32.291
3 31.614
4 96.3192
32100 4
1 32.4773
2 32.4239
3 31.7175
4 96.6187
32200 4
1 32.5408
2 32.5403
3 31.7517
4 96.8328
32300 4
1 32.5981
2 32.6367
3 31.8963
4 97.1311
32400 4
1 32.6876
2 32.7529
3 31.9837
4 97.4243
32500 4
1 32.7577
2 32.8552
3 32.1355
4 97.7484
32600 4
1 32.7806
2 32.9999
3 32.258
4 98.0385
32700 4
1 32.8874
2 33.1236
3 32.405
4 98.4161
32800 4
1 32.9896
2 33.286
3 32.5385
4 98.8141
32900 4
1 33.1044
2 33.3572
3 32.6816
4 99.1431
33000 4
1 33.2365
2 33.4513
3 32.6974
4 99.3852
33100 4
1 33.362
2 33.5617
3 32.8366
4 99.7603
33200 4
1 33.4973
2 33.7103
3 32.8429
4 100.051
33300 4
1 33.55
2 33.7559
3 32.907
4 100.213
33400 4
1 33.6366
2 33.8446
3 33.0137
4 100.495
33500 4
1 33.7963
2 33.9238
3 33.0708
4 100.791
33600 4
1 33.9386
2 33.9901
3 33.1225
4 101.051
33700 4
1 34.0102
2 34.1226
3 33.2811
4 101.414
33800 4
1 34.1602
2 34.2052
3 33.4666
4 101.832
33900 4
1 34.2823
2 34.3144
3 33.4973
4 102.094
34000 4
1 34.4043
2 34.3875
3 33.6154
4 102.407
34100 4
1 34.5176
2 34.4518
3 33.7445
4 102.714
34200 4
1 34.6352
2 34.4553
3 33.7703
4 102.861
34300 4
1 34.735
2 34.5959
3 33.799
4 103.13
34400 4
1 34.7917
2 34.7173
3 33.9221
4 103.431
34500 4
1 34.7663
2 34.7547
3 34.0087
4 103.53
34600 4
1 34.8356
2 34.818
3 34.1194
4 103.773
34700 4
1 34.8926
2 34.9087
3 34.2524
4 104.054
34800 4
1 34.9647
2 35.0107
3 34.4891
4 104.464
34900 4
1 35.0425
2 35.0577
3 34.5623
4 104.662
35000 4
1 35.0655
2 35.1722
3 34.6307
4 104.868
35100 4
1 35.1356
2 35.3088
3 34.6809
4 105.125
35200 4
1 35.2148
2 35.3749
3 34.7388
4 105.328
35300 4
1 35.2399
2 35.4345
3 34.874
4 105.548
35400 4
1 35.456
2 35.4776
3 34.9579
4 105.891
35500 4
1 35.5527
2 35.5012
3 35.0189
4 106.073
35600 4
1 35.6082
2 35.6348
3 35.1802
4 106.423
35700 4
1 35.7081
2 35.7881
3 35.2794
4 106.776
35800 4
1 35.7926
2 35.9346
3 35.4314
4 107.159
35900 4
1 35.8368
2 35.9894
3 35.4987
4 107.325
36000 4
1 35.8867
2 36.0707
3 35.6036
4 107.561
36100 4
1 35.977
2 36.2067
3 35.6768
4 107.86
36200 4
1 36.0037
2 36.3494
3 35.761
4 108.114
36300 4
1 36.0125
2 36.4303
3 35.8616
4 108.304
36400 4
1 36.1233
2 36.5863
3 35.9215
4 108.631
36500 4
1 36.2816
2 36.6425
3 36.131
4 109.055
36600 4
1 36.3151
2 36.6745
3 36.2969
4 109.287
36700 4
1 36.3591
2 36.6491
3 36.3926
4 109.401
36800 4
1 36.366
2 36.7538
3 36.4616
4 109.581
36900 4
1 36.4751
2 36.8757
3 36.6272
4 109.978
37000 4
1 36.5628
2 36.9811
3 36.7037
4 110.248
37100 4
1 36.6757
2 37.043
3 36.8337
4 110.552
37200 4
1 36.8769
2 37.191
3 36.9404
4 111.008
37300 4
1 37.0277
2 37.1842
3 37.0366
4 111.249
37400 4
1 37.1357
2 37.3587
3 37.0729
4 111.567
37500 4
1 37.1486
2 37.4899
3 37.2168
4 111.855
37600 4
1 37.3522
2 37.487
3 37.2263
4 112.066
37700 4
1 37.5263
2 37.5919
3 37.2868
4 112.405
37800 4
1 37.6402
2 37.6664
3 37.4749
4 112.781
37900 4
1 37.7691
2 37.7417
3 37.6939
4 113.205
38000 4
1 37.8707
2 37.811
3 37.7931
4 113.475
38100 4
1 37.9393
2 37.9309
3 37.9287
4 113.799
38200 4
1 38.045
2 38.1243
3 38.0364
4 114.206
38300 4
1 38.1222
2 38.1893
3 38.1899
4 114.501
38400 4
1 38.2449
2 38.3587
3 38.2949
4 114.898
38500 4
1 38.2472
2 38.3986
3 38.3178
4 114.964
38600 4
1 38.2991
2 38.513
3 38.432
4 115.244
38700 4
1 38.3325
2 38.6322
3 38.6194
4 115.584
38800 4
1 38.4331
2 38.8273
3 38.709
4 115.969
38900 4
1 38.606
2 38.9728
3 38.86
4 116.439
39000 4
1 38.7035
2 39.0324
3 38.96
4 116.696
39100 4
1 38.843
2 39.1103
3 39.035
4 116.988
39200 4
1 38.9608
2 39.2033
3 39.1071
4 117.271
39300 4
1 39.0333
2 39.243
3 39.2565
4 117.533
39400 4
1 39.12
2 39.2434
3 39.3738
4 117.737
39500 4
1 39.2941
2 39.4028
3 39.3996
4 118.096
39600 4
1 39.4075
2 39.5785
3 39.5038
4 118.49
39700 4
1 39.6157
2 39.7473
3 39.6656
4 119.029
39800 4
1 39.8355
2 39.8467
3 39.7368
4 119.419
39900 4
1 39.8487
2 39.9312
3 39.7579
4 119.538
40000 4
1 39.9636
2 39.9585
3 39.8523
4 119.774
