# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_all
3 9.25195
4 27.9737
3300 4
1 9.55849
2 9.77542
3 9.52816
4 28.8621
3400 4
1 9.86161
2 10.0738
3 9.83979
4 29.7752
3500 4
1 10.1844
2 10.4025
3 10.1904
4 30.7773
3600 4
1 10.5219
2 10.7039
3 10.5107
4 31.7366
3700 4
1 10.8416
2 11.0293
3 10.8246
4 32.6956
3800 4
1 11.1593
2 11.3185
3 11.1123
4 33.5901
3900 4
1 11.5168
2 11.6428
3 11.3927
4 34.5522
4000 4
1 11.8016
2 11.9444
3 11.6576
4 35.4037
4100 4
1 12.1795
2 12.1239
3 11.9219
4 36.2253
4200 4
1 12.5112
2 12.324
3 12.2699
4 37.1051
4300 4
1 12.7619
2 12.5936
3 12.5741
4 37.9296
4400 4
1 13.0045
2 12.9081
3 12.8413
4 38.7539
4500 4
1 13.3199
2 13.1988
3 13.079
4 39.5977
4600 4
1 13.7013
2 13.4961
3 13.3313
4 40.5287
4700 4
1 14.0045
2 13.7792
3 13.6051
4 41.3888
4800 4
1 14.3077
2 14.0177
3 13.8719
4 42.1973
4900 4
1 14.621
2 14.3293
3 14.1051
4 43.0554
5000 4
1 14.9152
2 14.6732
3 14.3833
4 43.9717
5100 4
1 15.1901
2 15.0012
3 14.6561
4 44.8474
5200 4
1 15.4769
2 15.3396
3 14.93
4 45.7465
5300 4
1 15.809
2 15.6287
3 15.1964
4 46.6341
5400 4
1 16.0754
2 15.8885
3 15.4946
4 47.4584
5500 4
1 16.3758
2 16.1611
3 15.8467
4 48.3836
5600 4
1 16.6148
2 16.4245
3 16.1758
4 49.2151
5700 4
1 16.8597
2 16.7003
3 16.4793
4 50.0393
5800 4
1 17.1642
2 16.9373
3 16.8033
4 50.9048
5900 4
1 17.4841
2 17.2207
3 17.1125
4 51.8173
6000 4
1 17.7985
2 17.5497
3 17.4105
4 52.7587
6100 4
1 18.0575
2 17.8609
3 17.6499
4 53.5683
6200 4
1 18.3102
2 18.1824
3 17.9107
4 54.4033
6300 4
1 18.6379
2 18.5073
3 18.1142
4 55.2595
6400 4
1 19.0242
2 18.7975
3 18.371
4 56.1928
6500 4
1 19.4274
2 19.1212
3 18.6846
4 57.2332
6600 4
1 19.796
2 19.4234
3 19.0129
4 58.2323
6700 4
1 20.098
2 19.7095
3 19.3416
4 59.1491
6800 4
1 20.3706
2 19.9319
3 19.6126
4 59.9151
6900 4
1 20.6177
2 20.2508
3 19.9124
4 60.7809
7000 4
1 20.8541
2 20.5335
3 20.18
4 61.5676
7100 4
1 21.0791
2 20.7602
3 20.5126
4 62.3519
7200 4
1 21.3756
2 21.0241
3 20.875
4 63.2747
7300 4
1 21.6725
2 21.3436
3 21.2467
4 64.2629
7400 4
1 21.9276
2 21.5899
3 21.6033
4 65.1208
7500 4
1 22.2012
2 21.7628
3 21.8422
4 65.8062
7600 4
1 22.517
2 21.9988
3 22.1078
4 66.6235
7700 4
1 22.8665
2 22.2691
3 22.4997
4 67.6353
7800 4
1 23.109
2 22.5023
3 22.8165
4 68.4278
7900 4
1 23.4111
2 22.7548
3 23.0337
4 69.1996
8000 4
1 23.8352
2 22.9973
3 23.3487
4 70.1812
8100 4
1 24.1577
2 23.3273
3 23.6112
4 71.0962
8200 4
1 24.4867
2 23.6557
3 23.8186
4 71.961
8300 4
1 24.8103
2 23.9822
3 24.13
4 72.9225
8400 4
1 25.223
2 24.285
3 24.3941
4 73.9021
8500 4
1 25.5641
2 24.5974
3 24.7306
4 74.8921
8600 4
1 25.8809
2 24.906
3 25.0483
4 75.8351
8700 4
1 26.1905
2 25.1694
3 25.3823
4 76.7423
8800 4
1 26.5734
2 25.4077
3 25.7989
4 77.78
8900 4
1 26.9142
2 25.6472
3 26.1187
4 78.6802
9000 4
1 27.2781
2 25.9689
3 26.4713
4 79.7182
9100 4
1 27.6551
2 26.2578
3 26.7095
4 80.6224
9200 4
1 27.9946
2 26.543
3 27.0607
4 81.5983
9300 4
1 28.2527
2 26.8789
3 27.5106
4 82.6423
9400 4
1 28.4585
2 27.154
3 27.8386
4 83.4511
9500 4
1 28.6953
2 27.5674
3 28.1204
4 84.3831
9600 4
1 28.9774
2 27.9105
3 28.481
4 85.3689
9700 4
1 29.2124
2 28.2062
3 28.8127
4 86.2313
9800 4
1 29.5912
2 28.46
3 29.2107
4 87.2619
9900 4
1 29.93
2 28.7782
3 29.5256
4 88.2338
10000 4
1 30.1875
2 29.0696
3 29.8361
4 89.0932
10100 4
1 30.4852
2 29.3597
3 30.145
4 89.9899
10200 4
1 30.7127
2 29.6211
3 30.4626
4 90.7964
10300 4
1 30.9872
2 29.9043
3 30.7426
4 91.634
10400 4
1 31.3548
2 30.2089
3 31.0819
4 92.6455
10500 4
1 31.696
2 30.5649
3 31.3629
4 93.6238
10600 4
1 32.0758
2 30.7937
3 31.6819
4 94.5514
10700 4
1 32.3575
2 31.0883
3 31.9964
4 95.4423
10800 4
1 32.6461
2 31.4074
3 32.3807
4 96.4342
10900 4
1 32.9822
2 31.7304
3 32.7365
4 97.4491
11000 4
1 33.2703
2 32.0862
3 33.0029
4 98.3594
11100 4
1 33.4788
2 32.2946
3 33.3058
4 99.0792
11200 4
1 33.7621
2 32.5914
3 33.6776
4 100.031
11300 4
1 33.9783
2 32.8892
3 34.0573
4 100.925
11400 4
1 34.2103
2 33.2262
3 34.4105
4 101.847
11500 4
1 34.5672
2 33.4951
3 34.7261
4 102.788
11600 4
1 34.8603
2 33.7745
3 35.0062
4 103.641
11700 4
1 35.1177
2 34.0318
3 35.3833
4 104.533
11800 4
1 35.4572
2 34.2487
3 35.7575
4 105.463
11900 4
1 35.6921
2 34.5148
3 36.0624
4 106.269
12000 4
1 35.9613
2 34.8605
3 36.3416
4 107.163
12100 4
1 36.1517
2 35.3141
3 36.6167
4 108.082
12200 4
1 36.332
2 35.7389
3 36.866
4 108.937
12300 4
1 36.6219
2 36.0862
3 37.1122
4 109.82
12400 4
1 36.8909
2 36.4481
3 37.4436
4 110.783
12500 4
1 37.2356
2 36.7281
3 37.802
4 111.766
12600 4
1 37.5502
2 36.9635
3 38.1003
4 112.614
12700 4
1 37.798
2 37.1668
3 38.4195
4 113.384
12800 4
1 38.1171
2 37.3832
3 38.6717
4 114.172
12900 4
1 38.4213
2 37.6628
3 38.9157
4 115
13000 4
1 38.7285
2 37.9444
3 39.2293
4 115.902
13100 4
1 39.0746
2 38.1524
3 39.5584
4 116.785
13200 4
1 39.5
2 38.398
3 39.9154
4 117.813
13300 4
1 39.7477
2 38.7
3 40.1518
4 118.6
13400 4
1 40.059
2 39.0445
3 40.2682
4 119.372
13500 4
1 40.3906
2 39.3873
3 40.4502
4 120.228
13600 4
1 40.7471
2 39.6976
3 40.7217
4 121.166
13700 4
1 41.0398
2 39.9105
3 40.9893
4 121.94
13800 4
1 41.2717
2 40.1677
3 41.1679
4 122.607
13900 4
1 41.6421
2 40.3725
3 41.4505
4 123.465
14000 4
1 42.1001
2 40.6797
3 41.7644
4 124.544
14100 4
1 42.3294
2 41.0036
3 41.9948
4 125.328
14200 4
1 42.5297
2 41.2862
3 42.2215
4 126.037
14300 4
1 42.8935
2 41.4546
3 42.4769
4 126.825
14400 4
1 43.2047
2 41.7045
3 42.8197
4 127.729
14500 4
1 43.5653
2 41.993
3 43.1196
4 128.678
14600 4
1 43.9042
2 42.3177
3 43.5117
4 129.734
14700 4
1 44.1359
2 42.6622
3 43.8805
4 130.679
14800 4
1 44.498
2 42.9947
3 44.1804
4 131.673
14900 4
1 44.7696
2 43.3086
3 44.3414
4 132.42
15000 4
1 45.0873
2 43.5784
3 44.6565
4 133.322
15100 4
1 45.41
2 43.9172
3 45.0131
4 134.34
15200 4
1 45.726
2 44.3052
3 45.3989
4 135.43
15300 4
1 46.1327
2 44.7842
3 45.6907
4 136.608
15400 4
1 46.5774
2 45.1606
3 45.9989
4 137.737
15500 4
1 46.8773
2 45.517
3 46.2725
4 138.667
15600 4
1 47.129
2 45.7623
3 46.6363
4 139.528
15700 4
1 47.3213
2 45.9557
3 47.079
4 140.356
15800 4
1 47.642
2 46.3153
3 47.4222
4 141.38
15900 4
1 47.9147
2 46.6752
3 47.6648
4 142.255
16000 4
1 48.2101
2 47.0263
3 47.8736
4 143.11
16100 4
1 48.5062
2 47.4889
3 48.1381
4 144.133
16200 4
1 48.6595
2 47.9151
3 48.304
4 144.879
16300 4
1 48.8716
2 48.3531
3 48.4666
4 145.691
16400 4
1 49.0836
2 48.7937
3 48.7178
4 146.595
16500 4
1 49.3825
2 49.0803
3 48.9574
4 147.42
16600 4
1 49.7054
2 49.5711
3 49.1032
4 148.38
16700 4
1 50.026
2 49.9705
3 49.2646
4 149.261
16800 4
1 50.4222
2 50.2654
3 49.5257
4 150.213
16900 4
1 50.6954
2 50.6129
3 49.7586
4 151.067
17000 4
1 50.9724
2 50.8576
3 50.0816
4 151.911
17100 4
1 51.4086
2 51.2552
3 50.3348
4 152.999
17200 4
1 51.6756
2 51.6259
3 50.5722
4 153.874
17300 4
1 52.0877
2 52.0243
3 50.8761
4 154.988
17400 4
1 52.483
2 52.3287
3 51.1444
4 155.956
17500 4
1 52.7089
2 52.516
3 51.4373
4 156.662
17600 4
1 53.0837
2 52.7622
3 51.7773
4 157.623
17700 4
1 53.4465
2 53.0266
3 52.0768
4 158.55
17800 4
1 53.6501
2 53.4092
3 52.4351
4 159.494
17900 4
1 53.9217
2 53.7149
3 52.693
4 160.33
18000 4
1 54.1771
2 54.0144
3 52.9538
4 161.145
18100 4
1 54.4896
2 54.3269
3 53.1942
4 162.011
18200 4
1 54.8381
2 54.5686
3 53.5278
4 162.935
18300 4
1 55.1992
2 54.8588
3 53.9615
4 164.02
18400 4
1 55.565
2 55.1981
3 54.1721
4 164.935
18500 4
1 55.969
2 55.619
3 54.4894
4 166.077
18600 4
1 56.3672
2 55.9191
3 54.7841
4 167.07
18700 4
1 56.6716
2 56.2054
3 54.9361
4 167.813
18800 4
1 56.9117
2 56.4144
3 55.1727
4 168.499
18900 4
1 57.1315
2 56.667
3 55.5176
4 169.316
19000 4
1 57.4432
2 56.9354
3 55.9292
4 170.308
19100 4
1 57.7778
2 57.209
3 56.2882
4 171.275
19200 4
1 58.0535
2 57.5262
3 56.5136
4 172.093
19300 4
1 58.2754
2 57.9653
3 56.7407
4 172.981
19400 4
1 58.5255
2 58.3231
3 57.0408
4 173.889
19500 4
1 58.8687
2 58.6668
3 57.3642
4 174.9
19600 4
1 59.3603
2 58.9587
3 57.826
4 176.145
19700 4
1 59.744
2 59.177
3 58.2151
4 177.136
19800 4
1 60.1851
2 59.4938
3 58.5766
4 178.256
19900 4
1 60.6928
2 59.7031
3 58.957
4 179.353
20000 4
1 61.1601
2 60.0829
3 59.2858
4 180.529
20100 4
1 61.4178
2 60.4453
3 59.6093
4 181.472
20200 4
1 61.7122
2 60.7762
3 59.9838
4 182.472
20300 4
1 62.0749
2 61.173
3 60.3633
4 183.611
20400 4
1 62.4457
2 61.368
3 60.7228
4 184.536
20500 4
1 62.6232
2 61.7179
3 61.0803
4 185.421
20600 4
1 63.0574
2 61.9126
3 61.3876
4 186.358
20700 4
1 63.4478
2 62.1526
3 61.7646
4 187.365
20800 4
1 63.8442
2 62.3136
3 62.166
4 188.324
20900 4
1 64.0716
2 62.5481
3 62.5942
4 189.214
21000 4
1 64.3587
2 62.8081
3 63.0008
4 190.168
21100 4
1 64.6083
2 62.9526
3 63.3982
4 190.959
21200 4
1 64.9007
2 63.3234
3 63.6865
4 191.911
21300 4
1 65.1773
2 63.6703
3 64.0172
4 192.865
21400 4
1 65.4073
2 63.9123
3 64.4251
4 193.745
21500 4
1 65.6292
2 64.2177
3 64.7232
4 194.57
21600 4
1 65.9715
2 64.5455
3 64.9571
4 195.474
21700 4
1 66.2733
2 64.813
3 65.2498
4 196.336
21800 4
1 66.5418
2 65.0978
3 65.4619
4 197.101
21900 4
1 66.7538
2 65.3422
3 65.6911
4 197.787
22000 4
1 67.0097
2 65.6201
3 66.0264
4 198.656
22100 4
1 67.3982
2 65.9627
3 66.3302
4 199.691
22200 4
1 67.6914
2 66.2998
3 66.574
4 200.565
22300 4
1 67.9219
2 66.4801
3 66.7669
4 201.169
22400 4
1 68.3004
2 66.8095
3 67.1058
4 202.216
22500 4
1 68.5597
2 67.2076
3 67.3575
4 203.125
22600 4
1 68.9039
2 67.4823
3 67.5846
4 203.971
22700 4
1 69.2676
2 67.6253
3 67.7225
4 204.615
22800 4
1 69.6415
2 67.9146
3 67.8871
4 205.443
22900 4
1 69.7273
2 68.2802
3 68.0996
4 206.107
23000 4
1 70.0055
2 68.6591
3 68.432
4 207.097
23100 4
1 70.3539
2 69.0566
3 68.7438
4 208.154
23200 4
1 70.588
2 69.35
3 68.93
4 208.868
23300 4
1 70.8707
2 69.7649
3 69.1183
4 209.754
23400 4
1 71.2197
2 70.1326
3 69.5572
4 210.91
23500 4
1 71.5228
2 70.3735
3 69.8121
4 211.708
23600 4
1 71.7655
2 70.5812
3 70.0111
4 212.358
23700 4
1 72.0244
2 70.9016
3 70.1999
4 213.126
23800 4
1 72.2652
2 71.1724
3 70.5407
4 213.978
23900 4
1 72.4995
2 71.4298
3 70.6285
4 214.558
24000 4
1 72.8831
2 71.719
3 70.7835
4 215.386
24100 4
1 73.094
2 71.8844
3 71.0758
4 216.054
24200 4
1 73.4156
2 72.1821
3 71.5201
4 217.118
24300 4
1 73.6751
2 72.5255
3 71.8161
4 218.017
24400 4
1 73.9517
2 72.727
3 72.1995
4 218.878
24500 4
1 74.2069
2 73.0064
3 72.6609
4 219.874
24600 4
1 74.6222
2 73.3741
3 73.0005
4 220.997
24700 4
1 75.0242
2 73.6
3 73.3036
4 221.928
24800 4
1 75.3455
2 73.8435
3 73.6394
4 222.828
24900 4
1 75.5204
2 74.2205
3 74.0345
4 223.775
25000 4
1 75.7633
2 74.7219
3 74.3725
4 224.858
25100 4
1 75.9798
2 75.055
3 74.5739
4 225.609
25200 4
1 76.1449
2 75.3639
3 74.8684
4 226.377
25300 4
1 76.3693
2 75.7114
3 75.0838
4 227.164
25400 4
1 76.4919
2 75.8995
3 75.2668
4 227.658
25500 4
1 76.8555
2 76.1788
3 75.5267
4 228.561
25600 4
1 77.2422
2 76.3124
3 75.7581
4 229.313
25700 4
1 77.5892
2 76.4946
3 75.9214
4 230.005
25800 4
1 77.7989
2 76.8358
3 76.2807
4 230.915
25900 4
1 78.0279
2 76.9559
3 76.759
4 231.743
26000 4
1 78.2985
2 77.1964
3 77.081
4 232.576
26100 4
1 78.5428
2 77.6259
3 77.3051
4 233.474
26200 4
1 78.8099
2 78.0925
3 77.6126
4 234.515
26300 4
1 79.1775
2 78.5412
3 77.7682
4 235.487
26400 4
1 79.7027
2 78.8246
3 78.0381
4 236.565
26500 4
1 80.0684
2 79.1765
3 78.3977
4 237.643
26600 4
1 80.346
2 79.6263
3 78.6317
4 238.604
26700 4
1 80.6109
2 80.1148
3 78.8329
4 239.559
26800 4
1 80.7344
2 80.5705
3 79.0519
4 240.357
26900 4
1 80.7255
2 81.0866
3 79.2836
4 241.096
27000 4
1 80.8178
2 81.4682
3 79.6307
4 241.917
27100 4
1 80.9523
2 81.8534
3 79.8581
4 242.664
27200 4
1 81.2186
2 82.1786
3 80.107
4 243.504
27300 4
1 81.7167
2 82.3828
3 80.3347
4 244.434
27400 4
1 82.2937
2 82.7066
3 80.4966
4 245.497
27500 4
1 82.7441
2 83.0155
3 80.8243
4 246.584
27600 4
1 82.9612
2 83.3766
3 81.1671
4 247.505
27700 4
1 83.3225
2 83.716
3 81.5686
4 248.607
27800 4
1 83.5044
2 84.1005
3 81.9088
4 249.514
27900 4
1 83.6869
2 84.3369
3 82.1708
4 250.195
28000 4
1 84.0852
2 84.507
3 82.5868
4 251.179
28100 4
1 84.5261
2 84.6298
3 82.967
4 252.123
28200 4
1 84.8917
2 84.8787
3 83.3695
4 253.14
28300 4
1 85.0874
2 85.1846
3 83.5544
4 253.826
28400 4
1 85.2615
2 85.5658
3 83.729
4 254.556
28500 4
1 85.541
2 86.0009
3 84.0463
4 255.588
28600 4
1 85.976
2 86.2749
3 84.1939
4 256.445
28700 4
1 86.457
2 86.5348
3 84.3151
4 257.307
28800 4
1 86.8728
2 86.6643
3 84.4514
4 257.988
28900 4
1 87.3127
2 86.9299
3 84.6271
4 258.87
29000 4
1 87.9238
2 87.1393
3 84.9649
4 260.028
29100 4
1 88.4601
2 87.4128
3 85.2118
4 261.085
29200 4
1 88.7561
2 87.7118
3 85.5247
4 261.993
29300 4
1 89.1837
2 88.0373
3 85.8517
4 263.073
29400 4
1 89.5514
2 88.4513
3 86.1246
4 264.127
29500 4
1 89.6414
2 88.942
3 86.4891
4 265.073
29600 4
1 89.8388
2 89.4052
3 86.9733
4 266.217
29700 4
1 90.2474
2 89.8962
3 87.4022
4 267.546
29800 4
1 90.5307
2 90.3742
3 87.7424
4 268.647
29900 4
1 90.8224
2 90.7246
3 88.0141
4 269.561
30000 4
1 91.054
2 90.838
3 88.1712
4 270.063
30100 4
1 91.2291
2 91.0788
3 88.3894
4 270.697
30200 4
1 91.4133
2 91.2646
3 88.6375
4 271.315
30300 4
1 91.7464
2 91.5109
3 88.9058
4 272.163
30400 4
1 92.1111
2 91.7545
3 89.1963
4 273.062
30500 4
1 92.387
2 92.0373
3 89.5065
4 273.931
30600 4
1 92.6451
2 92.5457
3 89.8775
4 275.068
30700 4
1 93.1373
2 93.0051
3 90.1885
4 276.331
30800 4
1 93.4639
2 93.3937
3 90.5529
4 277.41
30900 4
1 93.8028
2 93.7548
3 90.8712
4 278.429
31000 4
1 94.1802
2 94.0888
3 91.131
4 279.4
31100 4
1 94.3917
2 94.3079
3 91.426
4 280.126
31200 4
1 94.7537
2 94.6225
3 91.7681
4 281.144
31300 4
1 95.1313
2 94.953
3 92.1975
4 282.282
31400 4
1 95.2946
2 95.2694
3 92.5676
4 283.132
31500 4
1 95.4838
2 95.7412
3 93.0202
4 284.245
31600 4
1 95.8185
2 96.0444
3 93.4683
4 285.331
31700 4
1 96.236
2 96.2447
3 93.7028
4 286.184
31800 4
1 96.5241
2 96.3391
3 93.7462
4 286.609
31900 4
1 96.6645
2 96.4348
3 94.1644
4 287.264
32000 4
1 96.9976
2 96.6673
3 94.5704
4 288.235
32100 4
1 97.2453
2 97.032
3 94.9227
4 289.2
32200 4
1 97.4607
2 97.3891
3 95.0715
4 289.921
32300 4
1 97.6335
2 97.7024
3 95.4559
4 290.792
32400 4
1 97.8732
2 98.0239
3 95.7589
4 291.656
32500 4
1 98.1204
2 98.3717
3 96.1093
4 292.601
32600 4
1 98.2139
2 98.7771
3 96.5272
4 293.518
32700 4
1 98.4579
2 99.1337
3 96.9307
4 294.522
32800 4
1 98.7658
2 99.6022
3 97.3454
4 295.713
32900 4
1 99.0808
2 99.8685
3 97.7678
4 296.717
33000 4
1 99.4489
2 100.175
3 97.9581
4 297.582
33100 4
1 99.8335
2 100.472
3 98.2594
4 298.565
33200 4
1 100.267
2 100.91
3 98.3927
4 299.569
33300 4
1 100.488
2 101.087
3 98.5372
4 300.112
33400 4
1 100.713
2 101.342
3 98.8222
4 300.877
33500 4
1 101.119
2 101.588
3 99.0335
4 301.741
33600 4
1 101.582
2 101.805
3 99.1704
4 302.557
33700 4
1 101.838
2 102.142
3 99.5476
4 303.528
33800 4
1 102.235
2 102.428
3 100.079
4 304.742
33900 4
1 102.594
2 102.724
3 100.299
4 305.616
34000 4
1 102.978
2 102.98
3 100.573
4 306.531
34100 4
1 103.319
2 103.195
3 100.976
4 307.49
34200 4
1 103.676
2 103.241
3 101.136
4 308.053
34300 4
1 104.011
2 103.555
3 101.239
4 308.805
34400 4
1 104.223
2 103.912
3 101.563
4 309.698
34500 4
1 104.254
2 104.132
3 101.805
4 310.19
34600 4
1 104.347
2 104.276
3 102.122
4 310.744
34700 4
1 104.513
2 104.562
3 102.509
4 311.585
34800 4
1 104.709
2 104.814
3 103.107
4 312.631
34900 4
1 104.945
2 105.01
3 103.487
4 313.442
35000 4
1 105.045
2 105.328
3 103.711
4 314.083
35100 4
1 105.209
2 105.662
3 103.878
4 314.749
35200 4
1 105.486
2 105.961
3 104.051
4 315.497
35300 4
1 105.614
2 106.147
3 104.336
4 316.097
35400 4
1 106.064
2 106.293
3 104.659
4 317.017
35500 4
1 106.453
2 106.405
3 104.873
4 317.731
35600 4
1 106.645
2 106.67
3 105.244
4 318.559
35700 4
1 106.962
2 107.108
3 105.624
4 319.694
35800 4
1 107.172
2 107.558
3 106.038
4 320.768
35900 4
1 107.371
2 107.775
3 106.277
4 321.424
36000 4
1 107.502
2 108.024
3 106.616
4 322.142
36100 4
1 107.749
2 108.363
3 106.804
4 322.916
36200 4
1 107.9
2 108.811
3 107.092
4 323.803
36300 4
1 107.918
2 109.098
3 107.377
4 324.393
36400 4
1 108.197
2 109.511
3 107.54
4 325.248
36500 4
1 108.572
2 109.782
3 108.043
4 326.397
36600 4
1 108.81
2 109.916
3 108.605
4 327.332
36700 4
1 108.93
2 109.859
3 108.952
4 327.742
36800 4
1 109.011
2 110.099
3 109.191
4 328.301
36900 4
1 109.214
2 110.418
3 109.618
4 329.25
37000 4
1 109.46
2 110.733
3 109.888
4 330.082
37100 4
1 109.813
2 110.925
3 110.26
4 330.998
37200 4
1 110.311
2 111.347
3 110.625
4 332.283
37300 4
1 110.795
2 111.432
3 110.873
4 333.1
37400 4
1 111.208
2 111.808
3 111.049
4 334.065
37500 4
1 111.312
2 112.23
3 111.44
4 334.983
37600 4
1 111.772
2 112.359
3 111.558
4 335.689
37700 4
1 112.331
2 112.566
3 111.671
4 336.568
37800 4
1 112.709
2 112.835
3 112.103
4 337.647
37900 4
1 113.057
2 113.042
3 112.717
4 338.816
38000 4
1 113.435
2 113.253
3 113.125
4 339.813
38100 4
1 113.631
2 113.576
3 113.528
4 340.735
38200 4
1 113.953
2 114.111
3 113.9
4 341.964
38300 4
1 114.212
2 114.381
3 114.301
4 342.894
38400 4
1 114.503
2 114.819
3 114.68
4 344.002
38500 4
1 114.64
2 115.042
3 114.797
4 344.478
38600 4
1 114.726
2 115.337
3 115.056
4 345.119
38700 4
1 114.842
2 115.702
3 115.566
4 346.11
38800 4
1 115.093
2 116.177
3 115.845
4 347.115
38900 4
1 115.558
2 116.665
3 116.336
4 348.559
39000 4
1 115.932
2 116.937
3 116.661
4 349.53
39100 4
1 116.275
2 117.166
3 116.903
4 350.344
39200 4
1 116.668
2 117.43
3 117.112
4 351.211
39300 4
1 116.916
2 117.593
3 117.476
4 351.985
39400 4
1 117.193
2 117.642
3 117.89
4 352.725
39500 4
1 117.639
2 117.968
3 118.04
4 353.647
39600 4
1 117.991
2 118.475
3 118.268
4 354.735
39700 4
1 118.51
2 118.946
3 118.707
4 356.162
39800 4
1 119.15
2 119.333
3 119.014
4 357.498
39900 4
1 119.402
2 119.658
3 119.112
4 358.172
40000 4
1 119.67
2 119.771
3 119.344
4 358.785
