# Time-averaged data for fix temp_output
# TimeStep c_temp_core
39800 0.504302
39900 0.506336
40000 0.50487
40100 0.487219
40200 0.498842
40300 0.503285
40400 0.508001
40500 0.500866
40600 0.504122
40700 0.505547
40800 0.520255
40900 0.502257
41000 0.49285
41100 0.50955
41200 0.493776
41300 0.506519
41400 0.515351
41500 0.502563
41600 0.478988
41700 0.485787
41800 0.508029
41900 0.51374
42000 0.5122
42100 0.494998
42200 0.501799
42300 0.52383
42400 0.502277
42500 0.513897
42600 0.505955
42700 0.502328
42800 0.507053
42900 0.505651
43000 0.515736
43100 0.486082
43200 0.492663
43300 0.495367
43400 0.507633
43500 0.507193
43600 0.498315
43700 0.491032
43800 0.503969
43900 0.505856
44000 0.496496
44100 0.506613
44200 0.494951
44300 0.508011
44400 0.49966
44500 0.499799
44600 0.507981
44700 0.507431
44800 0.496272
44900 0.503988
45000 0.514681
45100 0.509856
45200 0.500987
45300 0.492005
45400 0.514695
45500 0.501909
45600 0.50136
45700 0.508121
45800 0.495797
45900 0.513935
46000 0.512259
46100 0.504795
46200 0.49999
46300 0.505264
46400 0.498116
46500 0.511556
46600 0.512814
46700 0.50486
46800 0.498397
46900 0.504174
47000 0.505737
47100 0.500294
47200 0.515551
47300 0.500163
47400 0.488016
47500 0.502262
47600 0.492029
47700 0.512862
47800 0.509427
47900 0.522585
48000 0.502076
48100 0.502146
48200 0.505663
48300 0.497078
48400 0.506764
48500 0.51897
48600 0.513609
48700 0.507045
48800 0.506755
48900 0.488354
49000 0.506365
49100 0.498989
49200 0.50568
49300 0.519186
49400 0.519375
49500 0.494976
49600 0.507306
49700 0.50129
49800 0.509863
49900 0.516471
50000 0.510028
50100 0.499945
50200 0.488881
50300 0.510051
50400 0.498766
50500 0.514257
50600 0.51874
50700 0.506169
50800 0.515321
50900 0.498174
51000 0.507058
51100 0.513377
51200 0.501803
51300 0.499619
51400 0.49385
51500 0.512796
51600 0.50806
51700 0.502101
51800 0.49675
51900 0.506721
52000 0.506977
52100 0.499471
52200 0.510622
52300 0.484306
52400 0.518928
52500 0.499949
52600 0.516739
52700 0.493008
52800 0.513746
52900 0.502244
53000 0.505838
53100 0.514573
53200 0.505764
53300 0.50207
53400 0.499648
53500 0.502714
53600 0.501261
53700 0.510352
53800 0.498713
53900 0.50284
54000 0.500746
54100 0.507782
54200 0.506063
54300 0.516006
54400 0.497141
54500 0.510448
54600 0.512187
54700 0.503701
54800 0.485537
54900 0.497153
55000 0.506157
55100 0.517892
55200 0.506192
55300 0.500722
55400 0.514375
55500 0.481768
55600 0.489779
55700 0.519988
55800 0.503168
55900 0.50805
56000 0.48647
56100 0.495328
56200 0.509494
56300 0.504274
56400 0.50517
56500 0.507701
56600 0.482264
56700 0.513719
56800 0.495793
56900 0.506593
57000 0.5121
57100 0.509805
57200 0.507073
57300 0.509518
57400 0.504858
57500 0.509448
57600 0.509408
57700 0.518441
57800 0.502551
57900 0.496624
58000 0.483736
58100 0.50212
58200 0.502102
58300 0.499678
58400 0.50841
58500 0.505461
58600 0.514454
58700 0.503765
58800 0.498317
58900 0.502306
59000 0.518002
59100 0.510534
59200 0.504353
59300 0.515334
59400 0.503441
59500 0.497899
59600 0.505153
59700 0.523175
59800 0.513913
59900 0.500879
60000 0.498097
60100 0.520206
60200 0.493817
60300 0.497863
60400 0.493079
60500 0.517523
60600 0.509749
60700 0.503294
60800 0.506771
60900 0.493244
61000 0.513636
61100 0.493989
61200 0.505186
61300 0.478691
61400 0.515606
61500 0.508062
61600 0.499259
61700 0.51081
61800 0.526213
61900 0.512168
62000 0.494972
62100 0.51175
62200 0.500449
62300 0.513447
62400 0.520657
62500 0.495924
62600 0.50592
62700 0.498122
62800 0.513226
62900 0.516543
63000 0.505115
63100 0.500815
63200 0.511409
63300 0.522664
63400 0.500258
63500 0.498889
63600 0.511434
63700 0.49994
63800 0.493799
63900 0.492908
64000 0.493644
64100 0.517364
64200 0.491904
64300 0.502956
64400 0.496644
64500 0.512267
64600 0.499687
64700 0.496038
64800 0.496462
64900 0.494144
65000 0.487812
65100 0.506381
65200 0.514187
65300 0.505752
65400 0.48964
65500 0.510428
65600 0.50579
65700 0.510627
65800 0.498909
65900 0.487095
66000 0.519152
66100 0.515152
66200 0.510629
66300 0.503868
66400 0.50482
66500 0.509214
66600 0.525306
66700 0.503557
66800 0.508179
66900 0.500973
67000 0.503545
67100 0.501119
67200 0.496481
67300 0.50086
67400 0.511695
67500 0.505645
67600 0.494826
67700 0.50538
67800 0.489939
67900 0.501166
68000 0.511724
68100 0.494506
68200 0.525364
68300 0.497579
68400 0.493965
68500 0.498919
68600 0.502155
68700 0.505801
68800 0.499635
68900 0.514262
69000 0.502884
69100 0.497455
69200 0.506657
69300 0.509502
69400 0.501278
69500 0.504126
69600 0.506806
69700 0.493578
69800 0.506337
69900 0.497473
70000 0.504916
70100 0.488326
70200 0.509712
70300 0.48922
70400 0.496891
70500 0.496991
70600 0.502193
70700 0.511589
70800 0.502481
70900 0.509758
71000 0.483567
71100 0.498236
71200 0.514033
71300 0.504576
71400 0.497329
71500 0.499644
71600 0.494478
71700 0.50427
71800 0.519203
71900 0.5025
72000 0.492391
72100 0.497652
72200 0.505309
72300 0.501773
72400 0.488309
72500 0.510379
72600 0.507514
72700 0.500634
72800 0.499391
72900 0.491054
73000 0.491162
73100 0.498173
73200 0.502682
73300 0.500764
73400 0.503105
73500 0.504824
73600 0.50577
73700 0.505172
73800 0.502573
73900 0.501891
74000 0.492682
74100 0.494051
74200 0.49624
74300 0.515363
74400 0.490546
74500 0.497723
74600 0.503008
74700 0.50718
74800 0.506552
74900 0.496512
75000 0.508794
75100 0.510846
75200 0.503227
75300 0.498716
75400 0.491108
75500 0.50834
75600 0.513533
75700 0.497908
75800 0.486673
75900 0.516948
76000 0.509495
76100 0.510225
76200 0.520524
76300 0.516185
76400 0.509272
76500 0.509788
76600 0.51677
76700 0.502112
76800 0.514766
76900 0.493906
77000 0.507385
77100 0.511449
77200 0.507945
77300 0.497915
77400 0.5136
77500 0.510575
77600 0.496995
77700 0.513292
77800 0.492704
77900 0.518394
78000 0.511
78100 0.492936
78200 0.493819
78300 0.514655
78400 0.511721
78500 0.491512
78600 0.506424
78700 0.512818
78800 0.505464
78900 0.49106
79000 0.494678
79100 0.507934
79200 0.509326
79300 0.520511
79400 0.48525
79500 0.509221
79600 0.511011
79700 0.513523
79800 0.489309
79900 0.511666
80000 0.502087
80100 0.508832
80200 0.503143
80300 0.513573
80400 0.494211
80500 0.518311
80600 0.497149
80700 0.499101
80800 0.504376
80900 0.507048
81000 0.494904
81100 0.502786
81200 0.506989
81300 0.514956
81400 0.500781
81500 0.494566
81600 0.503665
81700 0.50598
81800 0.500307
81900 0.527721
82000 0.505901
82100 0.499155
82200 0.504534
82300 0.498962
82400 0.506161
82500 0.496725
82600 0.498588
82700 0.501703
82800 0.509281
82900 0.515586
83000 0.506285
83100 0.504077
83200 0.501528
83300 0.494829
83400 0.498347
83500 0.499579
83600 0.502395
83700 0.494541
83800 0.501739
83900 0.509654
84000 0.486678
84100 0.5071
84200 0.493632
84300 0.494672
84400 0.517485
84500 0.518787
84600 0.514578
84700 0.502957
84800 0.495086
84900 0.50127
85000 0.506025
85100 0.504275
85200 0.511253
85300 0.50058
85400 0.509006
85500 0.518113
85600 0.512834
85700 0.496981
85800 0.506949
85900 0.501203
86000 0.517564
86100 0.506697
86200 0.515473
86300 0.491339
86400 0.500921
86500 0.513523
86600 0.511944
86700 0.492865
86800 0.499781
86900 0.497392
87000 0.50746
87100 0.514315
87200 0.500757
87300 0.486745
87400 0.501681
87500 0.522946
87600 0.507833
87700 0.493833
87800 0.501047
87900 0.513932
88000 0.514956
88100 0.522633
88200 0.515539
88300 0.505681
88400 0.509575
88500 0.500812
88600 0.505331
88700 0.506299
88800 0.523842
88900 0.511559
89000 0.499206
89100 0.51096
89200 0.510923
89300 0.517592
89400 0.509398
89500 0.503558
89600 0.493765
89700 0.511841
89800 0.499102
89900 0.515281
90000 0.50177
90100 0.508167
90200 0.515152
90300 0.485712
90400 0.509692
90500 0.50194
90600 0.501669
90700 0.500232
90800 0.509185
90900 0.503754
91000 0.496281
91100 0.506722
91200 0.50063
91300 0.504081
91400 0.499867
91500 0.488125
91600 0.500169
91700 0.506027
91800 0.515373
91900 0.50722
92000 0.500652
92100 0.511023
92200 0.508068
92300 0.507959
92400 0.487471
92500 0.513367
92600 0.494657
92700 0.510552
92800 0.508231
92900 0.505724
93000 0.495082
93100 0.51234
93200 0.514539
93300 0.514909
93400 0.501677
93500 0.505286
93600 0.506161
93700 0.502112
93800 0.506886
93900 0.515503
94000 0.504622
94100 0.499252
94200 0.508519
94300 0.526383
94400 0.501314
94500 0.494355
94600 0.499845
94700 0.502813
94800 0.501999
94900 0.490306
95000 0.500141
95100 0.503251
95200 0.504923
95300 0.49838
95400 0.514652
95500 0.498362
95600 0.512232
95700 0.496274
95800 0.507064
95900 0.49125
96000 0.50719
96100 0.505229
96200 0.523294
96300 0.503471
96400 0.500688
96500 0.507556
96600 0.510221
96700 0.496466
96800 0.496021
96900 0.496021
97000 0.499272
97100 0.518409
97200 0.502198
97300 0.505044
97400 0.499959
97500 0.501241
97600 0.504095
97700 0.503901
97800 0.519695
97900 0.499637
98000 0.508968
98100 0.513479
98200 0.504478
98300 0.499717
98400 0.501004
98500 0.502915
98600 0.510457
98700 0.483496
98800 0.501038
98900 0.498094
99000 0.52418
99100 0.505305
99200 0.503383
99300 0.500809
99400 0.513013
99500 0.496376
99600 0.516234
99700 0.499823
99800 0.509535
99900 0.510845
100000 0.504385
100100 0.501328
100200 0.50712
100300 0.504617
100400 0.49797
100500 0.503687
100600 0.513388
100700 0.502542
100800 0.500857
100900 0.508353
101000 0.498043
101100 0.48772
101200 0.519492
101300 0.497694
101400 0.503733
101500 0.507067
101600 0.491528
101700 0.497363
101800 0.517858
101900 0.517795
102000 0.50864
102100 0.494807
102200 0.519323
102300 0.503624
102400 0.497033
102500 0.51739
102600 0.517352
102700 0.497887
102800 0.510707
102900 0.504324
103000 0.506771
103100 0.506106
103200 0.518116
103300 0.482387
103400 0.508456
103500 0.497808
103600 0.508924
103700 0.492928
103800 0.50355
103900 0.517361
104000 0.506465
104100 0.497099
104200 0.504785
104300 0.51011
104400 0.490218
104500 0.491681
104600 0.51369
104700 0.508767
104800 0.494281
104900 0.490372
105000 0.51446
105100 0.516417
105200 0.507099
105300 0.492792
105400 0.507536
105500 0.525755
105600 0.494431
105700 0.496288
105800 0.513293
105900 0.501869
106000 0.521168
106100 0.510943
106200 0.489733
106300 0.504568
106400 0.499843
106500 0.494623
106600 0.505886
106700 0.506734
106800 0.52004
106900 0.500178
107000 0.498051
107100 0.518466
107200 0.516903
107300 0.495865
107400 0.50196
107500 0.506573
107600 0.503651
107700 0.51665
107800 0.513514
107900 0.519182
108000 0.499512
108100 0.508071
108200 0.501827
108300 0.512102
108400 0.491726
108500 0.499802
108600 0.499712
108700 0.501002
108800 0.497232
108900 0.498409
109000 0.501951
109100 0.49299
109200 0.502713
109300 0.507486
109400 0.503597
109500 0.497945
109600 0.502529
109700 0.525886
109800 0.500665
109900 0.509087
110000 0.513381
110100 0.508123
110200 0.518017
110300 0.512197
110400 0.516514
110500 0.515829
110600 0.511882
110700 0.509307
110800 0.504242
110900 0.504191
111000 0.511462
111100 0.517007
111200 0.503937
111300 0.513093
111400 0.510151
111500 0.497475
111600 0.503234
111700 0.516456
111800 0.496598
111900 0.499529
112000 0.503373
112100 0.524752
112200 0.509667
112300 0.500181
112400 0.51426
112500 0.496856
112600 0.512892
112700 0.498238
112800 0.502357
112900 0.508283
113000 0.502248
113100 0.499127
113200 0.511812
113300 0.50951
113400 0.505274
113500 0.504723
113600 0.504808
113700 0.505742
113800 0.503977
113900 0.496875
114000 0.484241
114100 0.499908
114200 0.496125
114300 0.510095
114400 0.504892
114500 0.49388
114600 0.504915
114700 0.492611
114800 0.518178
114900 0.502849
115000 0.504477
115100 0.501302
115200 0.490913
115300 0.516074
115400 0.500595
115500 0.497694
115600 0.512975
115700 0.508904
115800 0.5067
115900 0.488678
116000 0.487057
116100 0.508353
116200 0.490949
116300 0.499708
116400 0.488081
116500 0.499065
116600 0.517704
116700 0.501528
116800 0.501752
116900 0.502537
117000 0.518957
117100 0.507269
117200 0.505508
117300 0.497338
117400 0.501181
117500 0.505628
117600 0.506511
117700 0.511831
117800 0.503517
117900 0.517252
118000 0.489357
118100 0.513106
118200 0.49129
118300 0.498552
118400 0.491844
118500 0.510824
118600 0.51271
118700 0.50228
118800 0.506723
118900 0.498851
119000 0.515089
119100 0.518125
119200 0.496797
119300 0.512086
119400 0.513135
119500 0.506199
119600 0.504623
119700 0.506558
119800 0.497047
119900 0.515745
120000 0.513342
120100 0.509277
120200 0.511728
120300 0.489304
120400 0.499408
120500 0.506068
120600 0.507484
120700 0.503677
120800 0.509365
120900 0.511939
121000 0.493355
121100 0.499053
121200 0.514692
121300 0.479993
121400 0.503197
121500 0.503262
121600 0.508469
121700 0.516299
121800 0.505299
121900 0.512343
122000 0.507264
122100 0.492225
122200 0.519784
122300 0.5045
122400 0.508183
122500 0.50101
122600 0.512414
122700 0.503332
122800 0.50521
122900 0.494597
123000 0.525587
123100 0.499541
123200 0.506502
123300 0.499719
123400 0.508737
123500 0.499134
123600 0.507469
123700 0.510624
123800 0.517303
123900 0.502073
124000 0.504141
124100 0.496634
124200 0.509281
124300 0.510531
124400 0.514788
124500 0.503757
124600 0.509412
124700 0.495833
124800 0.502439
124900 0.506429
125000 0.503861
125100 0.507222
125200 0.508825
125300 0.499039
125400 0.496473
125500 0.510049
125600 0.505618
125700 0.517263
125800 0.516121
125900 0.518875
126000 0.512497
126100 0.490347
126200 0.509002
126300 0.514375
126400 0.510946
126500 0.523786
126600 0.504307
126700 0.493415
126800 0.506359
126900 0.495859
127000 0.515878
127100 0.495918
127200 0.512229
127300 0.50567
127400 0.502066
127500 0.512054
127600 0.517948
127700 0.493717
127800 0.509474
127900 0.509738
128000 0.507542
128100 0.516612
128200 0.51176
128300 0.5095
128400 0.519964
128500 0.513339
128600 0.514278
128700 0.50822
128800 0.502683
128900 0.519753
129000 0.505361
129100 0.500417
129200 0.500714
129300 0.506331
129400 0.50933
129500 0.51491
129600 0.51118
129700 0.513567
129800 0.49857
129900 0.49674
130000 0.506583
130100 0.51773
130200 0.503901
130300 0.505541
130400 0.501247
130500 0.520259
130600 0.502456
130700 0.511357
130800 0.49709
130900 0.507488
131000 0.511275
131100 0.526118
131200 0.480572
131300 0.489732
131400 0.513694
131500 0.512815
131600 0.503229
131700 0.495619
131800 0.499004
131900 0.489202
132000 0.516514
132100 0.504296
132200 0.514651
132300 0.51005
132400 0.50684
132500 0.49221
132600 0.508715
132700 0.513047
132800 0.52927
132900 0.507231
133000 0.504582
133100 0.501759
133200 0.495879
133300 0.505427
133400 0.50705
133500 0.522061
133600 0.497125
