# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_all
1 1.05552
2 1.07449
3 1.05191
4 3.18192
3300 4
1 1.08252
2 1.11105
3 1.08039
4 3.27396
3400 4
1 1.11932
2 1.14252
3 1.11691
4 3.37875
3500 4
1 1.15655
2 1.18016
3 1.15797
4 3.49468
3600 4
1 1.19478
2 1.21353
3 1.19204
4 3.60035
3700 4
1 1.22814
2 1.24947
3 1.22506
4 3.70268
3800 4
1 1.26527
2 1.2792
3 1.25708
4 3.80155
3900 4
1 1.3025
2 1.31798
3 1.28823
4 3.90871
4000 4
1 1.33511
2 1.34847
3 1.31753
4 4.0011
4100 4
1 1.38025
2 1.36407
3 1.34607
4 4.09039
4200 4
1 1.41287
2 1.39056
3 1.38878
4 4.19221
4300 4
1 1.43771
2 1.42089
3 1.41914
4 4.27774
4400 4
1 1.46457
2 1.4572
3 1.44874
4 4.37052
4500 4
1 1.50259
2 1.48968
3 1.47181
4 4.46408
4600 4
1 1.54981
2 1.52206
3 1.50318
4 4.57505
4700 4
1 1.57898
2 1.55416
3 1.53441
4 4.66756
4800 4
1 1.61187
2 1.57801
3 1.56233
4 4.75221
4900 4
1 1.64997
2 1.61585
3 1.58874
4 4.85455
5000 4
1 1.67926
2 1.65692
3 1.62092
4 4.9571
5100 4
1 1.70994
2 1.69065
3 1.64978
4 5.05038
5200 4
1 1.74261
2 1.73038
3 1.68118
4 5.15417
5300 4
1 1.78044
2 1.75769
3 1.71062
4 5.24875
5400 4
1 1.80712
2 1.78638
3 1.74521
4 5.33872
5500 4
1 1.84101
2 1.81848
3 1.78679
4 5.44628
5600 4
1 1.86621
2 1.84649
3 1.82219
4 5.53489
5700 4
1 1.89431
2 1.87807
3 1.85514
4 5.62751
5800 4
1 1.93071
2 1.90308
3 1.89123
4 5.72502
5900 4
1 1.9646
2 1.93692
3 1.92423
4 5.82575
6000 4
1 2.00055
2 1.97579
3 1.95625
4 5.93259
6100 4
1 2.02576
2 2.00943
3 1.98351
4 6.01871
6200 4
1 2.05601
2 2.04455
3 2.00981
4 6.11036
6300 4
1 2.09536
2 2.08241
3 2.03229
4 6.21006
6400 4
1 2.14055
2 2.10948
3 2.06315
4 6.31317
6500 4
1 2.1845
2 2.14869
3 2.09977
4 6.43295
6600 4
1 2.2253
2 2.18251
3 2.1361
4 6.54391
6700 4
1 2.25377
2 2.21023
3 2.17259
4 6.63659
6800 4
1 2.28382
2 2.2352
3 2.20172
4 6.72074
6900 4
1 2.31288
2 2.27298
3 2.23542
4 6.82127
7000 4
1 2.3371
2 2.30421
3 2.26624
4 6.90755
7100 4
1 2.36322
2 2.32575
3 2.30287
4 6.99184
7200 4
1 2.39801
2 2.35837
3 2.34701
4 7.10339
7300 4
1 2.42802
2 2.39771
3 2.38621
4 7.21194
7400 4
1 2.45778
2 2.41746
3 2.42586
4 7.30111
7500 4
1 2.48678
2 2.43613
3 2.44712
4 7.37004
7600 4
1 2.52711
2 2.46527
3 2.48063
4 7.47301
7700 4
1 2.56551
2 2.49731
3 2.52623
4 7.58905
7800 4
1 2.58733
2 2.52071
3 2.55597
4 7.66401
7900 4
1 2.6256
2 2.54782
3 2.58191
4 7.75532
8000 4
1 2.67789
2 2.57602
3 2.61944
4 7.87335
8100 4
1 2.70526
2 2.61887
3 2.64331
4 7.96744
8200 4
1 2.74517
2 2.65289
3 2.66673
4 8.06479
8300 4
1 2.7826
2 2.68801
3 2.70536
4 8.17597
8400 4
1 2.83081
2 2.72218
3 2.7321
4 8.28509
8500 4
1 2.86391
2 2.75672
3 2.77454
4 8.39517
8600 4
1 2.90003
2 2.789
3 2.8069
4 8.49593
8700 4
1 2.93483
2 2.81779
3 2.84784
4 8.60046
8800 4
1 2.97756
2 2.84386
3 2.8945
4 8.71592
8900 4
1 3.01329
2 2.87258
3 2.9278
4 8.81367
9000 4
1 3.05946
2 2.90898
3 2.96643
4 8.93488
9100 4
1 3.09969
2 2.93717
3 2.98943
4 9.02629
9200 4
1 3.13304
2 2.97457
3 3.03406
4 9.14168
9300 4
1 3.15902
2 3.01082
3 3.08725
4 9.25708
9400 4
1 3.18232
2 3.03954
3 3.11687
4 9.33873
9500 4
1 3.20944
2 3.09283
3 3.14928
4 9.45155
9600 4
1 3.23984
2 3.12347
3 3.18861
4 9.55192
9700 4
1 3.26598
2 3.15679
3 3.22804
4 9.65081
9800 4
1 3.31687
2 3.18152
3 3.27349
4 9.77187
9900 4
1 3.34866
2 3.22269
3 3.30346
4 9.87481
10000 4
1 3.37718
2 3.25022
3 3.33923
4 9.96662
10100 4
1 3.40872
2 3.28369
3 3.37334
4 10.0657
10200 4
1 3.43195
2 3.3117
3 3.40743
4 10.1511
10300 4
1 3.46596
2 3.34723
3 3.43915
4 10.2523
10400 4
1 3.50928
2 3.38073
3 3.47865
4 10.3687
10500 4
1 3.54702
2 3.41892
3 3.50828
4 10.4742
10600 4
1 3.58783
2 3.44325
3 3.54518
4 10.5763
10700 4
1 3.61723
2 3.47851
3 3.58263
4 10.6784
10800 4
1 3.64996
2 3.51405
3 3.62771
4 10.7917
10900 4
1 3.68867
2 3.54991
3 3.66067
4 10.8993
11000 4
1 3.71895
2 3.58969
3 3.69308
4 11.0017
11100 4
1 3.73872
2 3.60512
3 3.72518
4 11.069
11200 4
1 3.77337
2 3.64618
3 3.77056
4 11.1901
11300 4
1 3.79525
2 3.67619
3 3.81222
4 11.2837
11400 4
1 3.82065
2 3.71756
3 3.8463
4 11.3845
11500 4
1 3.86545
2 3.74339
3 3.8848
4 11.4936
11600 4
1 3.89542
2 3.77361
3 3.91324
4 11.5823
11700 4
1 3.92222
2 3.80469
3 3.9595
4 11.6864
11800 4
1 3.96543
2 3.82417
3 3.99814
4 11.7877
11900 4
1 3.98485
2 3.8583
3 4.03095
4 11.8741
12000 4
1 4.01647
2 3.89945
3 4.0591
4 11.975
12100 4
1 4.03416
2 3.95289
3 4.09248
4 12.0795
12200 4
1 4.05571
2 4.00054
3 4.11457
4 12.1708
12300 4
1 4.09009
2 4.03505
3 4.14783
4 12.273
12400 4
1 4.118
2 4.07391
3 4.18587
4 12.3778
12500 4
1 4.16318
2 4.1033
3 4.22772
4 12.4942
12600 4
1 4.19579
2 4.12703
3 4.25505
4 12.5779
12700 4
1 4.22327
2 4.14847
3 4.2934
4 12.6651
12800 4
1 4.26009
2 4.17432
3 4.31971
4 12.7541
12900 4
1 4.29038
2 4.20801
3 4.34246
4 12.8408
13000 4
1 4.32775
2 4.23255
3 4.38518
4 12.9455
13100 4
1 4.36808
2 4.25885
3 4.4226
4 13.0495
13200 4
1 4.4188
2 4.28548
3 4.45801
4 13.1623
13300 4
1 4.43632
2 4.32569
3 4.48204
4 13.2441
13400 4
1 4.47674
2 4.36248
3 4.49026
4 13.3295
13500 4
1 4.51435
2 4.40332
3 4.51399
4 13.4317
13600 4
1 4.55473
2 4.42885
3 4.54677
4 13.5303
13700 4
1 4.5791
2 4.45468
3 4.5759
4 13.6097
13800 4
1 4.60665
2 4.48323
3 4.59163
4 13.6815
13900 4
1 4.65727
2 4.50909
3 4.62844
4 13.7948
14000 4
1 4.70498
2 4.541
3 4.66713
4 13.9131
14100 4
1 4.72126
2 4.5822
3 4.68489
4 13.9883
14200 4
1 4.74905
2 4.60641
3 4.71259
4 14.068
14300 4
1 4.79124
2 4.62294
3 4.74323
4 14.1574
14400 4
1 4.82645
2 4.65219
3 4.78196
4 14.2606
14500 4
1 4.86568
2 4.6884
3 4.81522
4 14.3693
14600 4
1 4.90288
2 4.72616
3 4.86126
4 14.4903
14700 4
1 4.92361
2 4.76234
3 4.90308
4 14.589
14800 4
1 4.97225
2 4.80325
3 4.93002
4 14.7055
14900 4
1 4.99574
2 4.83407
3 4.9474
4 14.7772
15000 4
1 5.03498
2 4.86624
3 4.98885
4 14.8901
15100 4
1 5.06897
2 4.90415
3 5.02753
4 15.0007
15200 4
1 5.10579
2 4.95091
3 5.0682
4 15.1249
15300 4
1 5.1537
2 5.00909
3 5.10121
4 15.264
15400 4
1 5.20278
2 5.04443
3 5.13611
4 15.3833
15500 4
1 5.2304
2 5.08161
3 5.16574
4 15.4777
15600 4
1 5.25477
2 5.10305
3 5.21053
4 15.5684
15700 4
1 5.27791
2 5.12621
3 5.26029
4 15.6644
15800 4
1 5.31702
2 5.17045
3 5.29599
4 15.7835
15900 4
1 5.34434
2 5.20982
3 5.31682
4 15.871
16000 4
1 5.38096
2 5.25222
3 5.33846
4 15.9716
16100 4
1 5.41328
2 5.30758
3 5.37048
4 16.0913
16200 4
1 5.42515
2 5.34955
3 5.38459
4 16.1593
16300 4
1 5.44925
2 5.40614
3 5.40203
4 16.2574
16400 4
1 5.47247
2 5.44456
3 5.43735
4 16.3544
16500 4
1 5.51102
2 5.4796
3 5.46019
4 16.4508
16600 4
1 5.54786
2 5.54085
3 5.46971
4 16.5584
16700 4
1 5.58162
2 5.57708
3 5.49112
4 16.6498
16800 4
1 5.62938
2 5.60774
3 5.52491
4 16.762
16900 4
1 5.65197
2 5.64853
3 5.54803
4 16.8485
17000 4
1 5.68663
2 5.67216
3 5.58782
4 16.9466
17100 4
1 5.73966
2 5.72324
3 5.61647
4 17.0794
17200 4
1 5.76394
2 5.76186
3 5.6377
4 17.1635
17300 4
1 5.81906
2 5.80765
3 5.67846
4 17.3052
17400 4
1 5.85859
2 5.83575
3 5.70149
4 17.3958
17500 4
1 5.87713
2 5.85161
3 5.74087
4 17.4696
17600 4
1 5.92594
2 5.88725
3 5.77643
4 17.5896
17700 4
1 5.96503
2 5.90924
3 5.81071
4 17.685
17800 4
1 5.97869
2 5.96072
3 5.85129
4 17.7907
17900 4
1 6.0133
2 5.99057
3 5.87639
4 17.8803
18000 4
1 6.04049
2 6.02359
3 5.90464
4 17.9687
18100 4
1 6.07909
2 6.05983
3 5.92838
4 18.0673
18200 4
1 6.11759
2 6.08486
3 5.97756
4 18.18
18300 4
1 6.16341
2 6.11883
3 6.01603
4 18.2983
18400 4
1 6.19677
2 6.16041
3 6.04051
4 18.3977
18500 4
1 6.24665
2 6.20552
3 6.07661
4 18.5288
18600 4
1 6.29019
2 6.23271
3 6.10902
4 18.6319
18700 4
1 6.31993
2 6.26767
3 6.11914
4 18.7067
18800 4
1 6.34461
2 6.28692
3 6.1553
4 18.7868
18900 4
1 6.36739
2 6.31901
3 6.19474
4 18.8811
19000 4
1 6.40803
2 6.34733
3 6.24309
4 18.9985
19100 4
1 6.44082
2 6.37739
3 6.27731
4 19.0955
19200 4
1 6.47556
2 6.41456
3 6.29774
4 19.1879
19300 4
1 6.49644
2 6.46873
3 6.32923
4 19.2944
19400 4
1 6.52747
2 6.5057
3 6.3588
4 19.392
19500 4
1 6.56723
2 6.54269
3 6.40267
4 19.5126
19600 4
1 6.62862
2 6.56887
3 6.45699
4 19.6545
19700 4
1 6.66175
2 6.59614
3 6.49829
4 19.7562
19800 4
1 6.72061
2 6.63065
3 6.53485
4 19.8861
19900 4
1 6.77471
2 6.65482
3 6.57755
4 20.0071
20000 4
1 6.82117
2 6.70243
3 6.60836
4 20.132
20100 4
1 6.84328
2 6.73944
3 6.64953
4 20.2322
20200 4
1 6.88248
2 6.78204
3 6.6925
4 20.357
20300 4
1 6.9221
2 6.82093
3 6.73006
4 20.4731
20400 4
1 6.96285
2 6.83912
3 6.77501
4 20.577
20500 4
1 6.97611
2 6.88122
3 6.81012
4 20.6674
20600 4
1 7.0382
2 6.89502
3 6.8448
4 20.778
20700 4
1 7.07445
2 6.92661
3 6.88851
4 20.8896
20800 4
1 7.12203
2 6.94178
3 6.93449
4 20.9983
20900 4
1 7.14151
2 6.96917
3 6.98547
4 21.0962
21000 4
1 7.17217
2 6.99735
3 7.02825
4 21.1978
21100 4
1 7.20224
2 7.01171
3 7.07267
4 21.2866
21200 4
1 7.23149
2 7.06626
3 7.09926
4 21.397
21300 4
1 7.26512
2 7.09308
3 7.14049
4 21.4987
21400 4
1 7.28612
2 7.12451
3 7.18762
4 21.5983
21500 4
1 7.31361
2 7.15519
3 7.21005
4 21.6788
21600 4
1 7.35516
2 7.19884
3 7.24048
4 21.7945
21700 4
1 7.38505
2 7.22092
3 7.27115
4 21.8771
21800 4
1 7.41404
2 7.25289
3 7.29456
4 21.9615
21900 4
1 7.43814
2 7.28416
3 7.31808
4 22.0404
22000 4
1 7.47062
2 7.31017
3 7.36288
4 22.1437
22100 4
1 7.51527
2 7.3574
3 7.39419
4 22.2669
22200 4
1 7.54355
2 7.38563
3 7.41561
4 22.3448
22300 4
1 7.56613
2 7.40526
3 7.43907
4 22.4105
22400 4
1 7.6146
2 7.452
3 7.48307
4 22.5497
22500 4
1 7.63821
2 7.49065
3 7.50208
4 22.6309
22600 4
1 7.68285
2 7.51623
3 7.53201
4 22.7311
22700 4
1 7.72498
2 7.52959
3 7.53957
4 22.7941
22800 4
1 7.75944
2 7.57079
3 7.56226
4 22.8925
22900 4
1 7.75986
2 7.61171
3 7.5873
4 22.9589
23000 4
1 7.8014
2 7.6558
3 7.62893
4 23.0861
23100 4
1 7.84522
2 7.6954
3 7.66135
4 23.202
23200 4
1 7.85981
2 7.73047
3 7.67563
4 23.2659
23300 4
1 7.89931
2 7.77834
3 7.69985
4 23.3775
23400 4
1 7.93342
2 7.81729
3 7.75576
4 23.5065
23500 4
1 7.96753
2 7.83738
3 7.7745
4 23.5794
23600 4
1 7.99278
2 7.8613
3 7.79629
4 23.6504
23700 4
1 8.02623
2 7.90037
3 7.82234
4 23.7489
23800 4
1 8.04547
2 7.92862
3 7.86177
4 23.8359
23900 4
1 8.07416
2 7.95922
3 7.8605
4 23.8939
24000 4
1 8.12653
2 7.98794
3 7.88429
4 23.9987
24100 4
1 8.14214
2 8.00595
3 7.92551
4 24.0736
24200 4
1 8.17849
2 8.04387
3 7.97513
4 24.1975
24300 4
1 8.20944
2 8.0818
3 8.00377
4 24.295
24400 4
1 8.23761
2 8.09593
3 8.05029
4 24.3838
24500 4
1 8.26514
2 8.13526
3 8.10161
4 24.502
24600 4
1 8.32145
2 8.17756
3 8.13619
4 24.6352
24700 4
1 8.36143
2 8.19646
3 8.17243
4 24.7303
24800 4
1 8.3931
2 8.22872
3 8.2088
4 24.8306
24900 4
1 8.40817
2 8.27426
3 8.25426
4 24.9367
25000 4
1 8.4372
2 8.33587
3 8.28681
4 25.0599
25100 4
1 8.46212
2 8.35929
3 8.30499
4 25.1264
25200 4
1 8.47778
2 8.39897
3 8.34066
4 25.2174
25300 4
1 8.50565
2 8.43548
3 8.36303
4 25.3042
25400 4
1 8.51642
2 8.45217
3 8.37721
4 25.3458
25500 4
1 8.56851
2 8.48718
3 8.41429
4 25.47
25600 4
1 8.60867
2 8.49127
3 8.43549
4 25.5354
25700 4
1 8.64513
2 8.52161
3 8.4578
4 25.6245
25800 4
1 8.65866
2 8.56005
3 8.50298
4 25.7217
25900 4
1 8.68995
2 8.56432
3 8.55922
4 25.8135
26000 4
1 8.72473
2 8.60158
3 8.58663
4 25.9129
26100 4
1 8.74449
2 8.65344
3 8.61205
4 26.01
26200 4
1 8.77952
2 8.70873
3 8.64789
4 26.1361
26300 4
1 8.82303
2 8.75439
3 8.65625
4 26.2337
26400 4
1 8.88754
2 8.78121
3 8.69227
4 26.361
26500 4
1 8.91671
2 8.82327
3 8.73801
4 26.478
26600 4
1 8.95063
2 8.88207
3 8.7535
4 26.5862
26700 4
1 8.97283
2 8.93066
3 8.77721
4 26.6807
26800 4
1 8.985
2 8.98506
3 8.80572
4 26.7758
26900 4
1 8.97632
2 9.04221
3 8.83173
4 26.8503
27000 4
1 8.99577
2 9.07753
3 8.87075
4 26.944
27100 4
1 9.01121
2 9.12211
3 8.89551
4 27.0288
27200 4
1 9.05105
2 9.15438
3 8.91828
4 27.1237
27300 4
1 9.11098
2 9.17859
3 8.94799
4 27.2376
27400 4
1 9.17922
2 9.21272
3 8.96076
4 27.3527
27500 4
1 9.21994
2 9.23848
3 9.00823
4 27.4667
27600 4
1 9.23792
2 9.2902
3 9.04801
4 27.5761
27700 4
1 9.28198
2 9.33131
3 9.09208
4 27.7054
27800 4
1 9.29416
2 9.36925
3 9.1272
4 27.7906
27900 4
1 9.32091
2 9.39062
3 9.15548
4 27.867
28000 4
1 9.36579
2 9.40814
3 9.20861
4 27.9825
28100 4
1 9.42032
2 9.42154
3 9.24654
4 28.0884
28200 4
1 9.45809
2 9.45736
3 9.2888
4 28.2042
28300 4
1 9.46764
2 9.48745
3 9.30307
4 28.2582
28400 4
1 9.49237
2 9.53235
3 9.32295
4 28.3477
28500 4
1 9.52921
2 9.58003
3 9.3583
4 28.4675
28600 4
1 9.58069
2 9.60703
3 9.3739
4 28.5616
28700 4
1 9.63868
2 9.63417
3 9.3808
4 28.6537
28800 4
1 9.67876
2 9.64511
3 9.39796
4 28.7218
28900 4
1 9.73353
2 9.68167
3 9.42522
4 28.8404
29000 4
1 9.80765
2 9.70044
3 9.47229
4 28.9804
29100 4
1 9.85739
2 9.73967
3 9.4845
4 29.0816
29200 4
1 9.88457
2 9.76824
3 9.52667
4 29.1795
29300 4
1 9.93733
2 9.80754
3 9.56472
4 29.3096
29400 4
1 9.97717
2 9.85283
3 9.59304
4 29.423
29500 4
1 9.97114
2 9.91531
3 9.64025
4 29.5267
29600 4
1 10.0014
2 9.95883
3 9.69812
4 29.6583
29700 4
1 10.0592
2 10.0214
3 9.73834
4 29.819
29800 4
1 10.0779
2 10.0729
3 9.77451
4 29.9254
29900 4
1 10.1201
2 10.0973
3 9.79812
4 30.0155
30000 4
1 10.1356
2 10.1108
3 9.8151
4 30.0615
30100 4
1 10.1507
2 10.1384
3 9.84169
4 30.1308
30200 4
1 10.174
2 10.1609
3 9.86925
4 30.2041
30300 4
1 10.2193
2 10.1838
3 9.90354
4 30.3066
30400 4
1 10.2588
2 10.2146
3 9.93816
4 30.4116
30500 4
1 10.2852
2 10.2484
3 9.9658
4 30.4994
30600 4
1 10.3201
2 10.3174
3 10.0157
4 30.6532
30700 4
1 10.3797
2 10.3666
3 10.0416
4 30.7879
30800 4
1 10.4084
2 10.4068
3 10.091
4 30.9062
30900 4
1 10.4472
2 10.4403
3 10.1215
4 31.0091
31000 4
1 10.4909
2 10.4828
3 10.1476
4 31.1213
31100 4
1 10.5036
2 10.4997
3 10.1811
4 31.1843
31200 4
1 10.5563
2 10.5381
3 10.2246
4 31.3189
31300 4
1 10.5959
2 10.5735
3 10.2709
4 31.4402
31400 4
1 10.6015
2 10.6164
3 10.3159
4 31.5338
31500 4
1 10.6282
2 10.6677
3 10.3671
4 31.663
31600 4
1 10.6739
2 10.6887
3 10.4138
4 31.7764
31700 4
1 10.7195
2 10.7134
3 10.4261
4 31.8589
31800 4
1 10.7412
2 10.7141
3 10.4334
4 31.8887
31900 4
1 10.7573
2 10.7301
3 10.4942
4 31.9816
32000 4
1 10.8047
2 10.7637
3 10.538
4 32.1064
32100 4
1 10.8258
2 10.808
3 10.5725
4 32.2062
32200 4
1 10.8469
2 10.8468
3 10.5839
4 32.2776
32300 4
1 10.866
2 10.8789
3 10.6321
4 32.377
32400 4
1 10.8959
2 10.9176
3 10.6612
4 32.4748
32500 4
1 10.9192
2 10.9517
3 10.7118
4 32.5828
32600 4
1 10.9269
2 11
3 10.7527
4 32.6795
32700 4
1 10.9625
2 11.0412
3 10.8017
4 32.8054
32800 4
1 10.9965
2 11.0953
3 10.8462
4 32.938
32900 4
1 11.0348
2 11.1191
3 10.8939
4 33.0477
33000 4
1 11.0788
2 11.1504
3 10.8991
4 33.1284
33100 4
1 11.1207
2 11.1872
3 10.9455
4 33.2534
33200 4
1 11.1658
2 11.2368
3 10.9476
4 33.3502
33300 4
1 11.1833
2 11.252
3 10.969
4 33.4043
33400 4
1 11.2122
2 11.2815
3 11.0046
4 33.4983
33500 4
1 11.2654
2 11.3079
3 11.0236
4 33.597
33600 4
1 11.3129
2 11.33
3 11.0408
4 33.6837
33700 4
1 11.3367
2 11.3742
3 11.0937
4 33.8046
33800 4
1 11.3867
2 11.4017
3 11.1555
4 33.944
33900 4
1 11.4274
2 11.4381
3 11.1658
4 34.0313
34000 4
1 11.4681
2 11.4625
3 11.2051
4 34.1357
34100 4
1 11.5059
2 11.4839
3 11.2482
4 34.238
34200 4
1 11.5451
2 11.4851
3 11.2568
4 34.2869
34300 4
1 11.5783
2 11.532
3 11.2663
4 34.3766
34400 4
1 11.5972
2 11.5724
3 11.3074
4 34.477
34500 4
1 11.5888
2 11.5849
3 11.3362
4 34.5099
34600 4
1 11.6119
2 11.606
3 11.3731
4 34.591
34700 4
1 11.6309
2 11.6362
3 11.4175
4 34.6846
34800 4
1 11.6549
2 11.6702
3 11.4964
4 34.8215
34900 4
1 11.6808
2 11.6859
3 11.5208
4 34.8875
35000 4
1 11.6885
2 11.7241
3 11.5436
4 34.9562
35100 4
1 11.7119
2 11.7696
3 11.5603
4 35.0418
35200 4
1 11.7383
2 11.7916
3 11.5796
4 35.1095
35300 4
1 11.7466
2 11.8115
3 11.6247
4 35.1828
35400 4
1 11.8187
2 11.8259
3 11.6526
4 35.2971
35500 4
1 11.8509
2 11.8337
3 11.673
4 35.3576
35600 4
1 11.8694
2 11.8783
3 11.7267
4 35.4744
35700 4
1 11.9027
2 11.9294
3 11.7598
4 35.5919
35800 4
1 11.9309
2 11.9782
3 11.8105
4 35.7195
35900 4
1 11.9456
2 11.9965
3 11.8329
4 35.775
36000 4
1 11.9622
2 12.0236
3 11.8679
4 35.8537
36100 4
1 11.9923
2 12.0689
3 11.8923
4 35.9535
36200 4
1 12.0012
2 12.1165
3 11.9203
4 36.038
36300 4
1 12.0042
2 12.1434
3 11.9539
4 36.1015
36400 4
1 12.0411
2 12.1954
3 11.9738
4 36.2104
36500 4
1 12.0939
2 12.2142
3 12.0437
4 36.3517
36600 4
1 12.105
2 12.2248
3 12.099
4 36.4288
36700 4
1 12.1197
2 12.2164
3 12.1309
4 36.4669
36800 4
1 12.122
2 12.2513
3 12.1539
4 36.5271
36900 4
1 12.1584
2 12.2919
3 12.2091
4 36.6593
37000 4
1 12.1876
2 12.327
3 12.2346
4 36.7492
37100 4
1 12.2252
2 12.3477
3 12.2779
4 36.8508
37200 4
1 12.2923
2 12.397
3 12.3135
4 37.0028
37300 4
1 12.3426
2 12.3947
3 12.3455
4 37.0828
37400 4
1 12.3786
2 12.4529
3 12.3576
4 37.1891
37500 4
1 12.3829
2 12.4966
3 12.4056
4 37.2851
37600 4
1 12.4507
2 12.4957
3 12.4088
4 37.3552
37700 4
1 12.5088
2 12.5306
3 12.4289
4 37.4683
37800 4
1 12.5467
2 12.5555
3 12.4916
4 37.5938
37900 4
1 12.5897
2 12.5806
3 12.5646
4 37.7349
38000 4
1 12.6236
2 12.6037
3 12.5977
4 37.8249
38100 4
1 12.6464
2 12.6436
3 12.6429
4 37.933
38200 4
1 12.6817
2 12.7081
3 12.6788
4 38.0685
38300 4
1 12.7074
2 12.7298
3 12.73
4 38.1671
38400 4
1 12.7483
2 12.7862
3 12.765
4 38.2995
38500 4
1 12.7491
2 12.7995
3 12.7726
4 38.3212
38600 4
1 12.7664
2 12.8377
3 12.8107
4 38.4147
38700 4
1 12.7775
2 12.8774
3 12.8731
4 38.528
38800 4
1 12.811
2 12.9424
3 12.903
4 38.6564
38900 4
1 12.8687
2 12.9909
3 12.9533
4 38.8129
39000 4
1 12.9012
2 13.0108
3 12.9867
4 38.8986
39100 4
1 12.9477
2 13.0368
3 13.0117
4 38.9961
39200 4
1 12.9869
2 13.0678
3 13.0357
4 39.0904
39300 4
1 13.0111
2 13.081
3 13.0855
4 39.1776
39400 4
1 13.04
2 13.0811
3 13.1246
4 39.2457
39500 4
1 13.098
2 13.1343
3 13.1332
4 39.3655
39600 4
1 13.1358
2 13.1928
3 13.1679
4 39.4966
39700 4
1 13.2052
2 13.2491
3 13.2219
4 39.6762
39800 4
1 13.2785
2 13.2822
3 13.2456
4 39.8063
39900 4
1 13.2829
2 13.3104
3 13.2526
4 39.8459
40000 4
1 13.3212
2 13.3195
3 13.2841
4 39.9248
